vg_img_id	vg_object_id	cat	synset	url	responses	sample_type	obj_name
2357826	3550706	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2357826_3550706_seed_ambiguous.png	Counter({'cake': 3, 'dessert': 2, 'food': 2, 'table': 1, 'pie': 1})	seed_ambiguous	pastry
2353115	849244	vehicle	train.n.01	http://object-naming-amore.upf.edu//2353115_849244_singleton_obj.png	Counter({'train': 8, 'locomotive': 1})	singleton_obj	train
713592	2335961	vehicle	boat.n.01	http://object-naming-amore.upf.edu//713592_2335961_singleton_obj.png	Counter({'boat': 6, 'lake': 1, 'yacht': 1, '#occlusion': 1})	singleton_obj	boat
2403798	380011	person	child.n.01	http://object-naming-amore.upf.edu//2403798_380011_supercat_unique.png	Counter({'baby': 4, '#bbox': 2, 'towel': 1, 'boy': 1, 'toddler': 1})	supercat_unique	child
1160069	1601086	structure, construction	shelter.n.01	http://object-naming-amore.upf.edu//1160069_1601086_supercat_unique.png	Counter({'tent': 6, 'canopy': 2, 'cover': 1})	supercat_unique	tent
2396001	448872	person	man.n.01	http://object-naming-amore.upf.edu//2396001_448872_singleton_obj.png	Counter({'man': 6, 'speaker': 2, 'suit': 1})	singleton_obj	man
2341430	2595205	animal	horse.n.01	http://object-naming-amore.upf.edu//2341430_2595205_singleton_obj.png	Counter({'horse': 9})	singleton_obj	horse
2364723	1695821	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2364723_1695821_supercat_unique.png	Counter({'desk': 4, 'table': 1, 'hand': 1, 'mouse': 1, 'turntable': 1, '#occlusion': 1})	supercat_unique	desk
2399880	413097	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2399880_413097_supercat_unique.png	Counter({'jacket': 5, 'coat': 4})	supercat_unique	jacket
2318443	3228061	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2318443_3228061_singleton_obj.png	Counter({'bed': 8, '#bbox': 1})	singleton_obj	bed
2345836	1675693	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2345836_1675693_seed_ambiguous.png	Counter({'hotdog': 4, 'hot dog': 3, 'sandwich': 1, 'food': 1})	seed_ambiguous	bun
2387877	1272201	vehicle	train.n.01	http://object-naming-amore.upf.edu//2387877_1272201_singleton_obj.png	Counter({'train': 7, 'carriage': 1, 'railroad car': 1})	singleton_obj	train
2352826	3581622	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2352826_3581622_singleton_obj.png	Counter({'bench': 7, 'luggage': 1, 'suitcase': 1})	singleton_obj	bench
2354602	2119153	structure, construction	outbuilding.n.01	http://object-naming-amore.upf.edu//2354602_2119153_singleton_obj.png	Counter({'outhouse': 4, 'toilet': 1, 'house': 1, 'hut': 1, 'lodge': 1, 'shed': 1})	singleton_obj	outhouse
2366364	1730019	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2366364_1730019_singleton_obj.png	Counter({'giraffe': 9})	singleton_obj	giraffe
2388962	1265225	person	athlete.n.01	http://object-naming-amore.upf.edu//2388962_1265225_singleton_obj.png	Counter({'catcher': 4, 'man': 3, 'umpire': 1, 'player': 1})	singleton_obj	catcher
2339683	2333331	person	woman.n.01	http://object-naming-amore.upf.edu//2339683_2333331_seed_ambiguous.png	Counter({'soccer player': 4, 'woman': 3, 'player': 1, 'footballer': 1})	seed_ambiguous	girl
2377492	2484192	vehicle	car.n.01	http://object-naming-amore.upf.edu//2377492_2484192_supercat_unique.png	Counter({'car': 7, 'skater': 1, 'helmet': 1})	supercat_unique	car
2370336	742044	animal	bird.n.01	http://object-naming-amore.upf.edu//2370336_742044_seed_ambiguous.png	Counter({'bird': 7, 'parakeet': 1, 'barid': 1})	seed_ambiguous	bird
2331023	2756861	animal	bird.n.01	http://object-naming-amore.upf.edu//2331023_2756861_singleton_obj.png	Counter({'bird': 6, 'pelican': 1, 'stork': 1, 'barid': 1})	singleton_obj	bird
2411851	208457	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2411851_208457_supercat_unique.png	Counter({'shirt': 7, 'tie': 2})	supercat_unique	shirt
2339399	2680313	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2339399_2680313_singleton_obj.png	Counter({'toast': 6, 'bread': 2, 'sandwge': 1})	singleton_obj	toast
2340391	3095881	person	woman.n.01	http://object-naming-amore.upf.edu//2340391_3095881_seed_ambiguous.png	Counter({'girl': 5, 'child': 1, 'woman': 1, 'little girl': 1, 'shirt': 1})	seed_ambiguous	girl
2356783	1973744	person	athlete.n.01	http://object-naming-amore.upf.edu//2356783_1973744_singleton_obj.png	Counter({'baseball player': 4, 'man': 2, 'player': 1, 'person': 1, 'helmet': 1})	singleton_obj	batter
2356239	1765386	person	man.n.01	http://object-naming-amore.upf.edu//2356239_1765386_supercat_ambiguous.png	Counter({'man': 5, '#occlusion': 1, 'person': 1, 'hawaiian shirt': 1, 'shirt': 1})	supercat_ambiguous	man
1177	1031442	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//1177_1031442_seed_ambiguous.png	Counter({'table': 9})	seed_ambiguous	table
2394489	1211707	instrumentality, instrumentation	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2394489_1211707_singleton_obj.png	Counter({'blender': 8, 'fruits': 1})	singleton_obj	blender
498180	1076017	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//498180_1076017_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})	singleton_obj	plane
2416149	3687524	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2416149_3687524_singleton_obj.png	Counter({'aquarium': 3, 'water': 3, 'tank': 1, '#occlusion': 1})	singleton_obj	aquarium
285754	1569331	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//285754_1569331_singleton_obj.png	Counter({'motorcycle': 7, 'bike': 1})	singleton_obj	motorcycle
2378848	713659	person	male_child.n.01	http://object-naming-amore.upf.edu//2378848_713659_singleton_obj.png	Counter({'boy': 5, 'child': 2, 'kid': 1})	singleton_obj	boy
2415366	2918474	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2415366_2918474_singleton_obj.png	Counter({'desk': 7, 'keyboard': 1})	singleton_obj	desk
2385652	1294220	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2385652_1294220_supercat_unique.png	Counter({'vegetables': 2, '#bbox': 2, 'soup': 1, '#occlusion': 1, 'food': 1, 'spice': 1})	supercat_unique	soup
2317679	1018571	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2317679_1018571_singleton_obj.png	Counter({'giraffe': 8})	singleton_obj	giraffe
2390358	498363	article of clothing	neckwear.n.01	http://object-naming-amore.upf.edu//2390358_498363_supercat_ambiguous.png	Counter({'tie': 7, 'necktie': 1})	supercat_ambiguous	tie
2354928	3124633	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2354928_3124633_supercat_ambiguous.png	Counter({'motorcycle': 7, 'bike': 1})	supercat_ambiguous	motorcycle
2369243	612890	person	woman.n.01	http://object-naming-amore.upf.edu//2369243_612890_singleton_obj.png	Counter({'person': 3, 'woman': 2, '#bbox': 1, 'lady': 1, 'guy': 1})	singleton_obj	woman
563	1636048	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//563_1636048_singleton_obj.png	Counter({'counter': 5, 'counter top': 1, 'desk': 1, 'countertop': 1})	singleton_obj	counter
2351218	2378662	person	woman.n.01	http://object-naming-amore.upf.edu//2351218_2378662_seed_ambiguous.png	Counter({'woman': 4, 'girl': 1, 'girls': 1, '#occlusion': 1, 'shirt': 1, 'man': 1})	seed_ambiguous	girl
2412227	199870	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2412227_199870_singleton_obj.png	Counter({'giraffe': 9})	singleton_obj	giraffe
2348630	2555016	structure, construction	hotel.n.01	http://object-naming-amore.upf.edu//2348630_2555016_supercat_unique.png	Counter({'building': 8, 'buildings': 1})	supercat_unique	hotel
2396610	442454	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2396610_442454_supercat_unique.png	Counter({'desk': 6, 'laptop': 1, 'cellphone': 1, 'table': 1})	supercat_unique	desk
2356785	2118374	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2356785_2118374_singleton_obj.png	Counter({'boat': 9})	singleton_obj	boat
2372663	2387396	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2372663_2387396_supercat_unique.png	Counter({'cake': 9})	supercat_unique	cake
2409589	238470	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2409589_238470_seed_ambiguous.png	Counter({'zebra': 8, 'zebras': 1})	seed_ambiguous	zebra
2388628	1267641	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2388628_1267641_supercat_unique.png	Counter({'shirt': 8, 'blouse': 1})	supercat_unique	shirt
2319083	2890518	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2319083_2890518_supercat_unique.png	Counter({'tie': 3, 'couch': 3, 'sofa': 2, '#bbox': 1})	supercat_unique	couch
2367883	2056742	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2367883_2056742_supercat_ambiguous.png	Counter({'motorcycle': 4, 'moped': 3, 'scooter': 1, 'bike': 1})	supercat_ambiguous	moped
2341393	2851593	animal	dog.n.01	http://object-naming-amore.upf.edu//2341393_2851593_singleton_obj.png	Counter({'dog': 9})	singleton_obj	dog
2362547	773364	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2362547_773364_singleton_obj.png	Counter({'#bbox': 4, 'house': 2, '#occlusion': 1, 'sauce': 1, '#other_house maybe?': 1})	singleton_obj	house
2412346	196545	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2412346_196545_singleton_obj.png	Counter({'motorcycle': 6, 'motor cycle': 1, 'bike': 1, 'motorbike': 1})	singleton_obj	motorcycle
2324353	3470967	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2324353_3470967_supercat_unique.png	Counter({'shirt': 6, 't-shirt': 2, 't shirt': 1})	supercat_unique	shirt
2324868	3431005	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2324868_3431005_singleton_obj.png	Counter({'pasta': 4, '#occlusion': 1, '#bbox': 1, 'food': 1, 'pasta salad': 1, 'salad': 1})	singleton_obj	pasta
2379671	551237	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2379671_551237_seed_ambiguous.png	Counter({'curtain': 5, 'tent': 2, '#bbox': 1, '#occlusion': 1})	seed_ambiguous	curtain
2323289	3014358	person	woman.n.01	http://object-naming-amore.upf.edu//2323289_3014358_singleton_obj.png	Counter({'man': 3, 'person': 3, 'woman': 2, '#occlusion': 1})	singleton_obj	woman
498382	3595886	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//498382_3595886_singleton_obj.png	Counter({'desk': 8, 'keyboard': 1})	singleton_obj	desk
2404042	346802	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2404042_346802_singleton_obj.png	Counter({'truck': 6, '#occlusion': 1, 'tractor trailer': 1, 'tractor': 1})	singleton_obj	truck
2325705	985415	animal	feline.n.01	http://object-naming-amore.upf.edu//2325705_985415_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2415594	1056253	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2415594_1056253_supercat_unique.png	Counter({'pizza': 9})	supercat_unique	pizza
2356666	2306011	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2356666_2306011_supercat_ambiguous.png	Counter({'bottle': 7, 'lotion': 1, 'toothpaste': 1})	supercat_ambiguous	bottle
2333957	2737099	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2333957_2737099_singleton_obj.png	Counter({'airplane': 6, 'plane': 2, 'aeroplane': 1})	singleton_obj	plane
2346486	898958	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2346486_898958_supercat_unique.png	Counter({'couch': 3, '#occlusion': 2, 'chair': 1, 'settee': 1, 'sofa': 1, '#bbox': 1})	supercat_unique	couch
2355001	833753	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2355001_833753_singleton_obj.png	Counter({'sheep': 9})	singleton_obj	sheep
2338097	2007908	person	woman.n.01	http://object-naming-amore.upf.edu//2338097_2007908_singleton_obj.png	Counter({'woman': 4, 'person': 2, '#occlusion': 1, 'pensioner': 1, 'human': 1})	singleton_obj	woman
2383316	533553	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2383316_533553_singleton_obj.png	Counter({'desk': 8, 'contertop': 1})	singleton_obj	desk
2332418	969743	animal	dog.n.01	http://object-naming-amore.upf.edu//2332418_969743_singleton_obj.png	Counter({'dog': 9})	singleton_obj	dog
2393402	3824698	person	male_child.n.01	http://object-naming-amore.upf.edu//2393402_3824698_singleton_obj.png	Counter({'surfer': 6, 'man': 3})	singleton_obj	boy
2395626	452658	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2395626_452658_supercat_unique.png	Counter({'shirt': 7, '#occlusion': 1, 't-shirt': 1})	supercat_unique	shirt
2381052	1339680	person	creator.n.02	http://object-naming-amore.upf.edu//2381052_1339680_singleton_obj.png	Counter({'graffiti': 4, 'grafitti': 2, 'art': 1, 'grafetti': 1, '#occlusion': 1})	singleton_obj	artist
2392653	478451	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2392653_478451_singleton_obj.png	Counter({'sheep': 9})	singleton_obj	sheep
2321190	3128645	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2321190_3128645_singleton_obj.png	Counter({'kitchen': 5, '#bbox': 2, 'cabinets': 1, '#occlusion': 1})	singleton_obj	counter
2369946	1978307	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2369946_1978307_singleton_obj.png	Counter({'jacket': 3, 'boy': 3, 'cake': 1, 'coat': 1, 'jakcet': 1})	singleton_obj	jacket
2370905	740738	vehicle	train.n.01	http://object-naming-amore.upf.edu//2370905_740738_singleton_obj.png	Counter({'train': 8, 'subway': 1})	singleton_obj	train
2347932	886164	vehicle	train.n.01	http://object-naming-amore.upf.edu//2347932_886164_singleton_obj.png	Counter({'train': 6, 'train engine': 2, '#occlusion': 1})	singleton_obj	train
2405907	328145	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2405907_328145_supercat_unique.png	Counter({'bowl': 6, 'salad': 3})	supercat_unique	salad
2357867	1675393	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2357867_1675393_singleton_obj.png	Counter({'desk': 2, 'table': 2, '#occlusion': 2, 'phone': 1, '#bbox': 1, 'iphone': 1})	singleton_obj	desk
2347952	1779979	structure, construction	restaurant.n.01	http://object-naming-amore.upf.edu//2347952_1779979_seed_ambiguous.png	Counter({'bench': 3, 'window': 2, 'building': 2, 'store': 1, '#bbox': 1})	seed_ambiguous	restaurant
2349867	1728241	person	woman.n.01	http://object-naming-amore.upf.edu//2349867_1728241_supercat_ambiguous.png	Counter({'woman': 6, 'women': 1, 'gamer': 1, 'wiimote': 1})	supercat_ambiguous	girl
2363297	3320123	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2363297_3320123_singleton_obj.png	Counter({'cow': 6, 'bull': 3})	singleton_obj	cow
2403758	349679	animal	feline.n.01	http://object-naming-amore.upf.edu//2403758_349679_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2387323	1277047	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2387323_1277047_seed_ambiguous.png	Counter({'carpet': 6, 'rug': 1, '#occlusion': 1, 'cat': 1})	seed_ambiguous	rug
2385772	1293150	person	man.n.01	http://object-naming-amore.upf.edu//2385772_1293150_seed_ambiguous.png	Counter({'man': 8, '#occlusion': 1})	seed_ambiguous	person
2396369	445177	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2396369_445177_supercat_unique.png	Counter({'shirt': 7, 't-shirt': 1, 'top': 1})	supercat_unique	shirt
2373939	3723548	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2373939_3723548_supercat_ambiguous.png	Counter({'pizza': 8, 'food': 1})	supercat_ambiguous	cheese
2323700	989004	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2323700_989004_supercat_ambiguous.png	Counter({'tub': 4, 'bathtub': 2, '#occlusion': 1, 'bath tub': 1, 'bath': 1})	supercat_ambiguous	bathtub
2378808	557420	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2378808_557420_supercat_unique.png	Counter({'motorcycle': 4, 'motorbike': 2, 'bike': 2, 'mopede': 1})	supercat_unique	motorbike
2322120	3418521	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2322120_3418521_singleton_obj.png	Counter({'fruit stand': 2, 'table': 2, 'curtain': 1, '#occlusion': 1, '#bbox': 1, 'fruit': 1, 'skirt': 1})	singleton_obj	curtain
2353625	3577885	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2353625_3577885_singleton_obj.png	Counter({'window': 9})	singleton_obj	cabinet
2416855	3406311	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2416855_3406311_singleton_obj.png	Counter({'truck': 4, 'truck bed': 2, 'car': 1, 'trailer': 1, 'pickup': 1})	singleton_obj	truck
2348467	2065868	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2348467_2065868_singleton_obj.png	Counter({'giraffe': 9})	singleton_obj	giraffe
2407638	276211	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2407638_276211_singleton_obj.png	Counter({'couch': 6, 'sofa': 3})	singleton_obj	couch
2334775	2806711	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2334775_2806711_supercat_unique.png	Counter({'dough': 5, 'pie crust': 1, 'crust': 1, 'food': 1, 'pie': 1})	supercat_unique	dough
2361486	2869710	person	woman.n.01	http://object-naming-amore.upf.edu//2361486_2869710_supercat_ambiguous.png	Counter({'hair': 5, '#occlusion': 2, 'girl': 1, 'person': 1})	supercat_ambiguous	woman
