vg_img_id	vg_object_id	cat	synset	url	responses
2377392	2593637	supercat_unique	overgarment.n.01	http://object-naming-amore.upf.edu//2377392_2593637_supercat_unique.png	Counter({'jacket': 4, 'sweatshirt': 2, 'boy': 1, 'coat': 1, '#bbox': 1})
2396874	1194440	singleton_obj	man.n.01	http://object-naming-amore.upf.edu//2396874_1194440_singleton_obj.png	Counter({'man': 6, 'snowboarder': 2, 'skier': 1})
2383202	1323017	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2383202_1323017_supercat_unique.png	Counter({'#bbox': 6, '#other_not sure which object is marked, the girl or the kittens': 1, 'carpet': 1, 'floor': 1})
2387888	1272104	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2387888_1272104_singleton_obj.png	Counter({'cow': 4, 'yak': 2, 'animal': 1, 'bovine': 1, 'buffalo': 1})
2410627	213215	supercat_unique	man.n.01	http://object-naming-amore.upf.edu//2410627_213215_supercat_unique.png	Counter({'man': 7, 'tennis player': 1, 'player': 1})
4075	3649819	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//4075_3649819_singleton_obj.png	Counter({'bed': 9})
2356427	1893752	supercat_unique	overgarment.n.01	http://object-naming-amore.upf.edu//2356427_1893752_supercat_unique.png	Counter({'jacket': 4, 'suit': 2, 'tie': 1, '#occlusion': 1, 'shoulder': 1})
2404545	376977	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2404545_376977_singleton_obj.png	Counter({'table': 8, 'desk': 1})
2330152	2947362	singleton_obj	baked_goods.n.01	http://object-naming-amore.upf.edu//2330152_2947362_singleton_obj.png	Counter({'hot dog': 6, 'hotdog': 2, 'sandwich': 1})
2335202	3151297	singleton_obj	train.n.01	http://object-naming-amore.upf.edu//2335202_3151297_singleton_obj.png	Counter({'carriage': 5, 'wagon': 3, 'buggy': 1})
2409268	245333	singleton_obj	shelter.n.01	http://object-naming-amore.upf.edu//2409268_245333_singleton_obj.png	Counter({'dugout': 6, 'players stand': 1, 'duout': 1, 'baseball hitter': 1})
2370722	602071	singleton_obj	flower.n.01	http://object-naming-amore.upf.edu//2370722_602071_singleton_obj.png	Counter({'flowers': 6, 'bouquet': 3})
2367230	3874866	singleton_obj	car.n.01	http://object-naming-amore.upf.edu//2367230_3874866_singleton_obj.png	Counter({'train': 4, 'train car': 2, '#bbox': 2, 'suitcase': 1})
2374747	2484525	singleton_obj	athlete.n.01	http://object-naming-amore.upf.edu//2374747_2484525_singleton_obj.png	Counter({'pitcher': 3, 'man': 3, 'jersey': 1, 'baseball player': 1, 'athlete': 1})
2330200	973370	seed_ambiguous	feline.n.01	http://object-naming-amore.upf.edu//2330200_973370_seed_ambiguous.png	Counter({'cat': 9})
2369908	2342051	seed_ambiguous	baked_goods.n.01	http://object-naming-amore.upf.edu//2369908_2342051_seed_ambiguous.png	Counter({'#bbox': 7, 'hot dog': 1, 'coleslaw': 1})
2407950	1095290	supercat_unique	ungulate.n.01	http://object-naming-amore.upf.edu//2407950_1095290_supercat_unique.png	Counter({'giraffe': 9})
2387922	676505	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2387922_676505_seed_ambiguous.png	Counter({'chair': 8, 'recliner': 1})
2349280	1855711	seed_ambiguous	man.n.01	http://object-naming-amore.upf.edu//2349280_1855711_seed_ambiguous.png	Counter({'man': 8, 'gamer': 1})
2354627	2371250	singleton_obj	motorcycle.n.01	http://object-naming-amore.upf.edu//2354627_2371250_singleton_obj.png	Counter({'motorcycle': 7, 'motorbike': 1, 'bicycle': 1})
2343799	919993	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2343799_919993_supercat_unique.png	Counter({'pizza': 5, 'table': 4})
2367925	2142094	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2367925_2142094_singleton_obj.png	Counter({'cat': 9})
2403658	1122714	singleton_obj	overgarment.n.01	http://object-naming-amore.upf.edu//2403658_1122714_singleton_obj.png	Counter({'jacket': 4, 'suit': 3, 'shirt': 1, 'suit jacket': 1})
2327406	2739563	supercat_unique	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2327406_2739563_supercat_unique.png	Counter({'pizza': 5, 'plate': 2, 'food': 1, 'pan': 1})
2395030	1892219	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2395030_1892219_singleton_obj.png	Counter({'cat': 9})
2362880	770297	supercat_unique	house.n.01	http://object-naming-amore.upf.edu//2362880_770297_supercat_unique.png	Counter({'house': 6, '#occlusion': 2, 'building': 1})
2377138	2456398	seed_ambiguous	man.n.01	http://object-naming-amore.upf.edu//2377138_2456398_seed_ambiguous.png	Counter({'man': 8, 'gamer': 1})
2347183	1847725	singleton_obj	car.n.01	http://object-naming-amore.upf.edu//2347183_1847725_singleton_obj.png	Counter({'road': 3, '#bbox': 3, 'street': 2, 'car': 1})
2408530	259959	supercat_unique	motorcycle.n.01	http://object-naming-amore.upf.edu//2408530_259959_supercat_unique.png	Counter({'motorcycle': 7, 'motorbike': 2})
2385747	1293397	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2385747_1293397_singleton_obj.png	Counter({'floor': 2, 'skateboard': 2, 'ground': 1, 'carpet': 1, 'hoverboard': 1, 'road': 1, 'skateboards': 1})
2370827	1752282	singleton_obj	shirt.n.01	http://object-naming-amore.upf.edu//2370827_1752282_singleton_obj.png	Counter({'#occlusion': 6, 'shirt': 1, 'torso': 1, '#bbox': 1})
2389553	504074	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2389553_504074_singleton_obj.png	Counter({'woman': 8, 'girl': 1})
2363659	1947008	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2363659_1947008_seed_ambiguous.png	Counter({'desk': 9})
2394267	1212874	singleton_obj	baked_goods.n.01	http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png	Counter({'sandwich': 8, 'burger': 1})
2391144	1243450	singleton_obj	bird.n.01	http://object-naming-amore.upf.edu//2391144_1243450_singleton_obj.png	Counter({'bird': 6, 'owl': 3})
2364443	3888875	seed_ambiguous	ungulate.n.01	http://object-naming-amore.upf.edu//2364443_3888875_seed_ambiguous.png	Counter({'zebra': 6, '#bbox': 2, 'tail': 1})
2333158	2831496	seed_ambiguous	man.n.01	http://object-naming-amore.upf.edu//2333158_2831496_seed_ambiguous.png	Counter({'#bbox': 5, 'person': 2, 'human': 1, 'man': 1})
2392962	1224211	singleton_obj	bridge.n.01	http://object-naming-amore.upf.edu//2392962_1224211_singleton_obj.png	Counter({'bridge': 9})
2408536	259796	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2408536_259796_singleton_obj.png	Counter({'#bbox': 4, 'counter': 3, 'table': 2})
2402032	1141234	singleton_obj	motorcycle.n.01	http://object-naming-amore.upf.edu//2402032_1141234_singleton_obj.png	Counter({'motorcycle': 9})
2321224	3067740	singleton_obj	baked_goods.n.01	http://object-naming-amore.upf.edu//2321224_3067740_singleton_obj.png	Counter({'donut': 6, 'doughnut': 3})
2407448	279288	supercat_unique	overgarment.n.01	http://object-naming-amore.upf.edu//2407448_279288_supercat_unique.png	Counter({'jacket': 8, 'coat': 1})
2381101	1982743	singleton_obj	dog.n.01	http://object-naming-amore.upf.edu//2381101_1982743_singleton_obj.png	Counter({'dog': 9})
2370114	1789883	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2370114_1789883_singleton_obj.png	Counter({'woman': 9})
150305	1074176	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//150305_1074176_singleton_obj.png	Counter({'cabinet': 4, 'table': 2, 'desk': 1, 'entertainment center': 1, 'counter': 1})
2391288	490187	singleton_obj	child.n.01	http://object-naming-amore.upf.edu//2391288_490187_singleton_obj.png	Counter({'girl': 3, 'child': 3, '#bbox': 2, 'shirt': 1})
2326258	982930	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2326258_982930_seed_ambiguous.png	Counter({'bed': 5, 'keyboard': 2, 'mattress': 2})
2370105	3860151	singleton_obj	boat.n.01	http://object-naming-amore.upf.edu//2370105_3860151_singleton_obj.png	Counter({'boat': 4, 'canopy': 3, 'cover': 1, 'tarp': 1})
2406850	289142	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2406850_289142_singleton_obj.png	Counter({'zebra': 8, 'zerba': 1})
2375749	3690013	singleton_obj	shelter.n.01	http://object-naming-amore.upf.edu//2375749_3690013_singleton_obj.png	Counter({'canopy': 3, 'bird': 2, 'thatched roof': 1, 'bananas': 1, 'palm': 1, 'roof': 1})
2352708	2636542	supercat_ambiguous	man.n.01	http://object-naming-amore.upf.edu//2352708_2636542_supercat_ambiguous.png	Counter({'man': 5, '#bbox': 2, 'sweater': 1, 'person': 1})
2387857	1272306	singleton_obj	train.n.01	http://object-naming-amore.upf.edu//2387857_1272306_singleton_obj.png	Counter({'train': 9})
2378478	559465	singleton_obj	baked_goods.n.01	http://object-naming-amore.upf.edu//2378478_559465_singleton_obj.png	Counter({'donut': 7, 'pastry': 1, 'doughnut': 1})
2330614	3319438	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2330614_3319438_singleton_obj.png	Counter({'bed': 9})
2351798	1777363	supercat_unique	overgarment.n.01	http://object-naming-amore.upf.edu//2351798_1777363_supercat_unique.png	Counter({'jacket': 5, 'shirt': 3, 'sweater': 1})
2367080	752971	singleton_obj	vessel.n.03	http://object-naming-amore.upf.edu//2367080_752971_singleton_obj.png	Counter({'bowl': 9})
2376380	573386	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2376380_573386_singleton_obj.png	Counter({'horse': 7, 'horses': 2})
2383218	1322816	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2383218_1322816_singleton_obj.png	Counter({'table': 5, 'buffet': 2, '#occlusion': 1, '#other_not sure which object is bounded by the box': 1})
2401819	395636	singleton_obj	dish.n.02	http://object-naming-amore.upf.edu//2401819_395636_singleton_obj.png	Counter({'pizza': 9})
2365081	757856	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2365081_757856_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})
2388995	507369	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2388995_507369_singleton_obj.png	Counter({'horse': 8, 'pony': 1})
2400252	1161183	supercat_unique	woman.n.01	http://object-naming-amore.upf.edu//2400252_1161183_supercat_unique.png	Counter({'baby': 5, 'child': 3, 'babe': 1})
2366112	630402	supercat_ambiguous	overgarment.n.01	http://object-naming-amore.upf.edu//2366112_630402_supercat_ambiguous.png	Counter({'jacket': 7, 'suitcoat': 1, 'man': 1})
2333632	3448731	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2333632_3448731_singleton_obj.png	Counter({'woman': 5, 'person': 2, 'tennis player': 1, 'athlete': 1})
1705	1643173	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//1705_1643173_singleton_obj.png	Counter({'desk': 8, 'table': 1})
2331528	3157381	supercat_unique	dress.n.01	http://object-naming-amore.upf.edu//2331528_3157381_supercat_unique.png	Counter({'dress': 7, 'purse': 1, 'shirt': 1})
2417959	2723014	singleton_obj	male_child.n.01	http://object-naming-amore.upf.edu//2417959_2723014_singleton_obj.png	Counter({'boy': 4, 'person': 1, 'batter': 1, 'player': 1, 'tee ball player': 1, '#bbox': 1})
2359201	795272	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2359201_795272_singleton_obj.png	Counter({'bench': 8, 'sweaters': 1})
2379926	549199	supercat_unique	tool.n.01	http://object-naming-amore.upf.edu//2379926_549199_supercat_unique.png	Counter({'knife': 8, 'food': 1})
2382684	1326879	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2382684_1326879_singleton_obj.png	Counter({'giraffe': 9})
2391212	1242791	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2391212_1242791_singleton_obj.png	Counter({'airplane': 4, 'plane': 4, 'jet': 1})
2397264	3821372	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2397264_3821372_singleton_obj.png	Counter({'giraffe': 9})
2417245	3555282	singleton_obj	train.n.01	http://object-naming-amore.upf.edu//2417245_3555282_singleton_obj.png	Counter({'train': 8, 'trolly': 1})
2407187	651363	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2407187_651363_singleton_obj.png	Counter({'sinks': 4, '#bbox': 2, 'sink': 1, 'shelf': 1, '#occlusion': 1})
2357758	2477353	singleton_obj	baked_goods.n.01	http://object-naming-amore.upf.edu//2357758_2477353_singleton_obj.png	Counter({'hotdog': 4, 'sandwich': 2, 'hot dog': 2, 'food': 1})
2329164	3152015	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2329164_3152015_singleton_obj.png	Counter({'cat': 9})
2341418	3346094	supercat_unique	man.n.01	http://object-naming-amore.upf.edu//2341418_3346094_supercat_unique.png	Counter({'man': 8, 'human': 1})
2414202	157846	singleton_obj	house.n.01	http://object-naming-amore.upf.edu//2414202_157846_singleton_obj.png	Counter({'house': 8, '#bbox': 1})
2395128	457650	singleton_obj	dress.n.01	http://object-naming-amore.upf.edu//2395128_457650_singleton_obj.png	Counter({'kimono': 6, 'dress': 3})
2369215	613146	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2369215_613146_seed_ambiguous.png	Counter({'chair': 7, '#bbox': 2})
2361915	1917930	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2361915_1917930_singleton_obj.png	Counter({'plane': 5, 'airplane': 4})
2400095	1163020	singleton_obj	child.n.01	http://object-naming-amore.upf.edu//2400095_1163020_singleton_obj.png	Counter({'child': 5, 'boy': 2, 'kid': 2})
2324331	3484101	supercat_unique	dish.n.02	http://object-naming-amore.upf.edu//2324331_3484101_supercat_unique.png	Counter({'salad': 8, 'food': 1})
2371598	2946506	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2371598_2946506_singleton_obj.png	"Counter({'woman': 5, '#bbox': 2, ""#other_I don't know if the laptop or the woman is the selected object"": 1, 'student': 1})"
2381436	1336638	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2381436_1336638_singleton_obj.png	Counter({'giraffe': 9})
2372856	1903646	singleton_obj	man.n.01	http://object-naming-amore.upf.edu//2372856_1903646_singleton_obj.png	Counter({'man': 9})
2413679	168533	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2413679_168533_singleton_obj.png	Counter({'cat': 9})
2412183	201118	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2412183_201118_singleton_obj.png	Counter({'bed': 9})
2357338	812934	singleton_obj	car.n.01	http://object-naming-amore.upf.edu//2357338_812934_singleton_obj.png	Counter({'car': 6, 'suv': 2, 'vehicle': 1})
2410296	221103	supercat_ambiguous	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2410296_221103_supercat_ambiguous.png	Counter({'pizza': 5, 'plate': 2, 'pizza slice': 1, 'pan': 1})
2317347	1021760	singleton_obj	dish.n.02	http://object-naming-amore.upf.edu//2317347_1021760_singleton_obj.png	Counter({'pizza': 9})
2365863	2440689	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2365863_2440689_singleton_obj.png	Counter({'table': 8, 'coffee table': 1})
2353916	1698791	seed_ambiguous	shirt.n.01	http://object-naming-amore.upf.edu//2353916_1698791_seed_ambiguous.png	Counter({'shirt': 8, 'sweatshirt': 1})
2355489	2159524	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2355489_2159524_singleton_obj.png	Counter({'horse': 8, '#bbox': 1})
2380083	1350842	singleton_obj	athlete.n.01	http://object-naming-amore.upf.edu//2380083_1350842_singleton_obj.png	Counter({'man': 3, 'skier': 2, 'person': 2, 'woman': 1, 'skiier': 1})
2368553	1868209	singleton_obj	bridge.n.01	http://object-naming-amore.upf.edu//2368553_1868209_singleton_obj.png	Counter({'roof': 2, 'canopy': 1, 'pavillion': 1, 'awning': 1, 'overhang': 1, 'cover': 1, '#occlusion': 1, 'overpass': 1})
2388602	672214	supercat_unique	dress.n.01	http://object-naming-amore.upf.edu//2388602_672214_supercat_unique.png	Counter({'dress': 9})
2327961	3302126	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2327961_3302126_singleton_obj.png	Counter({'couch': 5, 'sofa': 3, 'loveseat': 1})
2380480	1346092	singleton_obj	dog.n.01	http://object-naming-amore.upf.edu//2380480_1346092_singleton_obj.png	Counter({'dog': 8, 'haunches': 1})
2404459	342501	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2404459_342501_singleton_obj.png	Counter({'woman': 6, 'athlete': 1, 'player': 1, 'tennis player': 1})
2367008	1769267	singleton_obj	baked_goods.n.01	http://object-naming-amore.upf.edu//2367008_1769267_singleton_obj.png	Counter({'hot dog': 4, 'hotdog': 3, 'bun': 1, 'weiner': 1})
2373484	588716	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2373484_588716_supercat_unique.png	Counter({'dog': 6, 'chair': 2, 'arm chair': 1})
713506	1584807	supercat_unique	car.n.01	http://object-naming-amore.upf.edu//713506_1584807_supercat_unique.png	Counter({'car': 9})
2352403	854303	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2352403_854303_singleton_obj.png	Counter({'woman': 8, 'lady': 1})
2400240	1161342	singleton_obj	boat.n.01	http://object-naming-amore.upf.edu//2400240_1161342_singleton_obj.png	Counter({'boat': 7, 'ship': 1, '#bbox': 1})
2317368	3345288	supercat_unique	house.n.01	http://object-naming-amore.upf.edu//2317368_3345288_supercat_unique.png	Counter({'#bbox': 7, 'table': 1, 'room': 1})
2341859	2154804	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2341859_2154804_singleton_obj.png	Counter({'giraffe': 9})
2362896	2970755	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2362896_2970755_seed_ambiguous.png	Counter({'table': 9})
2344226	2290371	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2344226_2290371_singleton_obj.png	Counter({'woman': 6, 'tennis player': 2, 'player': 1})
2404376	377641	singleton_obj	athlete.n.01	http://object-naming-amore.upf.edu//2404376_377641_singleton_obj.png	Counter({'man': 6, 'baseball player': 2, 'player': 1})
2380879	1341374	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2380879_1341374_seed_ambiguous.png	Counter({'bed': 8, 'blanket': 1})
2396317	1198945	supercat_unique	car.n.01	http://object-naming-amore.upf.edu//2396317_1198945_supercat_unique.png	Counter({'car': 6, 'vehicle': 2, 'suv': 1})
2397276	1191342	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2397276_1191342_singleton_obj.png	Counter({'giraffe': 9})
2370782	601689	supercat_unique	overgarment.n.01	http://object-naming-amore.upf.edu//2370782_601689_supercat_unique.png	Counter({'jacket': 6, 'sweatshirt': 1, 'woman': 1, '#bbox': 1})
2390701	1247958	supercat_unique	baked_goods.n.01	http://object-naming-amore.upf.edu//2390701_1247958_supercat_unique.png	Counter({'bread': 6, 'bun': 1, '#bbox': 1, 'food': 1})
2392949	1224334	singleton_obj	motorcycle.n.01	http://object-naming-amore.upf.edu//2392949_1224334_singleton_obj.png	Counter({'motorcycle': 9})
2378062	2534948	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2378062_2534948_supercat_unique.png	"Counter({'desk': 6, 'table': 1, '#occlusion': 1, ""#other_I am not sure what it is but it's clear."": 1})"
2349687	3597809	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2349687_3597809_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})
2408556	259396	singleton_obj	bridge.n.01	http://object-naming-amore.upf.edu//2408556_259396_singleton_obj.png	Counter({'bridge': 3, '#bbox': 3, '#occlusion': 2, 'railing': 1})
2344501	915335	seed_ambiguous	shirt.n.01	http://object-naming-amore.upf.edu//2344501_915335_seed_ambiguous.png	Counter({'dress': 5, '#bbox': 3, 'shirt': 1})
2373392	2407342	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2373392_2407342_singleton_obj.png	Counter({'bed': 9})
2369331	1870497	singleton_obj	male_child.n.01	http://object-naming-amore.upf.edu//2369331_1870497_singleton_obj.png	Counter({'person': 3, 'skater': 2, 'human': 1, 'boy': 1, 'skateboarder': 1, 'man': 1})
2375560	2009223	seed_ambiguous	bird.n.01	http://object-naming-amore.upf.edu//2375560_2009223_seed_ambiguous.png	Counter({'bird': 7, 'seagull': 2})
2356155	2189127	supercat_ambiguous	vegetable.n.01	http://object-naming-amore.upf.edu//2356155_2189127_supercat_ambiguous.png	Counter({'lettuce': 3, 'arugula': 2, 'salad': 2, 'greens': 1, 'arugala': 1})
2348634	2286012	supercat_unique	ungulate.n.01	http://object-naming-amore.upf.edu//2348634_2286012_supercat_unique.png	Counter({'cow': 8, 'bull': 1})
2357856	3769366	seed_ambiguous	flower.n.01	http://object-naming-amore.upf.edu//2357856_3769366_seed_ambiguous.png	Counter({'#bbox': 4, 'flowers': 2, 'plant': 2, 'flower': 1})
2390221	499437	supercat_unique	man.n.01	http://object-naming-amore.upf.edu//2390221_499437_supercat_unique.png	Counter({'man': 7, '#occlusion': 1, 'keeper': 1})
2393380	472852	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2393380_472852_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})
2412174	201373	supercat_unique	restaurant.n.01	http://object-naming-amore.upf.edu//2412174_201373_supercat_unique.png	Counter({'cake': 6, 'table': 1, '#bbox': 1, 'piece of cake': 1})
2354154	2152691	supercat_unique	foodstuff.n.02	http://object-naming-amore.upf.edu//2354154_2152691_supercat_unique.png	Counter({'cake': 9})
2350852	3591787	supercat_unique	overgarment.n.01	http://object-naming-amore.upf.edu//2350852_3591787_supercat_unique.png	Counter({'coat': 4, 'jacket': 2, 'man': 1, 'trenchcoat': 1, '#bbox': 1})
2317480	3236755	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2317480_3236755_supercat_unique.png	Counter({'#bbox': 5, 'woman': 2, '#occlusion': 1, 'chair': 1})
2386104	1289365	supercat_unique	car.n.01	http://object-naming-amore.upf.edu//2386104_1289365_supercat_unique.png	Counter({'car': 5, 'meter': 2, '#bbox': 1, 'parking meter': 1})
2338848	2871351	singleton_obj	bird.n.01	http://object-naming-amore.upf.edu//2338848_2871351_singleton_obj.png	Counter({'bird': 7, 'parrot': 2})
2381079	1339435	supercat_ambiguous	woman.n.01	http://object-naming-amore.upf.edu//2381079_1339435_supercat_ambiguous.png	Counter({'girl': 7, 'child': 2})
2369450	2309247	singleton_obj	dog.n.01	http://object-naming-amore.upf.edu//2369450_2309247_singleton_obj.png	Counter({'dog': 9})
2378203	1995002	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2378203_1995002_seed_ambiguous.png	Counter({'#bbox': 6, 'hand': 3})
2323010	3409527	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2323010_3409527_singleton_obj.png	Counter({'table': 6, 'tupperware': 1, 'counter': 1, 'countertop': 1})
2367841	3611973	singleton_obj	dish.n.02	http://object-naming-amore.upf.edu//2367841_3611973_singleton_obj.png	Counter({'burger': 4, 'hamburger': 3, 'sandwich': 1, 'bun': 1})
2398226	427395	singleton_obj	man.n.01	http://object-naming-amore.upf.edu//2398226_427395_singleton_obj.png	Counter({'couple': 4, 'man': 4, 'person': 1})
