assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,n_controls-filtered,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
3IJXV6UZ1XJW7IAFJ2Y484YDD0MRIP,0.6428571428571429,0.32142857142857145,28,10,10.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,15,3QXFBUZ4ZKG75ZY876O54JCT39LUGM,../1_pre-pilot/verification_round1_amt.csv_255,1.0,worker0,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3LEIZ60CDJZCY833PPM4HE193QY9ZV,0.5,0.35714285714285715,28,13,12.0,7,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,0.9473684210526315,20,18.0,19,31HLTCK4BLV7IEN8CWYA05ECHGSGVV,../1_pre-pilot/verification_round1_amt.csv_201,0.9,worker0,"['3-1-bold-tent0', '3-1-bold-tent1']",20,18,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2366392_628661_seed_ambiguous.png - camping: must be syn; you said other', ""http://object-naming-amore.upf.edu//2366392_628661_seed_ambiguous.png - camping: you erroneously gave this the same color as ['camping']""]",2
3WSELTNVR32UHF49B3BMRLBCOCNTA7,0.4642857142857143,0.5357142857142857,28,9,9.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,12,12.0,12,3RSBJ6YZECQ6EUIG006ENSKSK8VOF2,../1_pre-pilot/verification_round1_amt.csv_211,1.0,worker0,[''],12,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
32XVDSJFPZX1ZHJLPRHVZPXMIG02M9,0.39285714285714285,0.17857142857142858,28,11,11.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,17,17.0,17,3SMIWMMK61532LO8MBSNQMYHXXAUWK,../1_pre-pilot/verification_round1_amt.csv_237,1.0,worker0,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
33OOO72IVHLIAU17VH7DXG10OG6TC9,0.42857142857142855,0.42857142857142855,28,12,11.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9523809523809523,0.9523809523809523,21,20.0,21,3SSN80MU8CO4OPOM22K7MI3Q48IXKJ,../1_pre-pilot/verification_round1_amt.csv_229,0.9523809523809523,worker0,['1-1-typo-skateboarder0'],21,20,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2357880_2131550_supercat_ambiguous.png - sktaeboarder: must be 'linguistic'; you said 'adequate'""]",1
3D3VGR7TA0FHHFSWYZRH4YWOUDJR39,0.5925925925925926,0.5555555555555556,27,9,8.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9333333333333333,0.9333333333333333,15,14.0,15,3LN50BUKPVBAZM4D1BMR75U2R8SLPY,../1_pre-pilot/verification_round1_amt.csv_48,0.9333333333333333,worker0,['1-1-pos0'],15,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2339493_2595728_singleton_obj.png - dog: must be vg_majority; you said 'bounding box error'""]",1
3X3OR7WPZZ0SFE3P5WPH93V047GL8Z,0.5185185185185185,0.37037037037037035,27,13,10.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8571428571428571,0.8571428571428571,21,18.0,21,3LAZVA75NIRMD064C5R739Q3B462OC,../1_pre-pilot/verification_round1_amt.csv_69,0.8571428571428572,worker0,"['2-0-typo-child0', '4-1-bold-rug0', '4-2-pos0']",21,18,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2407568_277315_seed_ambiguous.png - rug: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2407568_277315_seed_ambiguous.png - carpet: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2371403_597882_singleton_obj.png - chiild: must be 'linguistic'; you said 'adequate'""]",3
379J5II41OG9OFDGIZBH1DRMFAFELS,0.7037037037037037,0.5925925925925926,27,13,11.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,0.9,20,18.0,20,3KG2UQJ0MJOLNY8DD1HVK2O11ZEQNW,../1_pre-pilot/verification_round1_amt.csv_89,0.9,worker0,"['2-0-pos0', '5-1-typo-counter0']",20,18,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2381351_1337293_supercat_ambiguous.png - coounter: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2392663_1227352_singleton_obj.png - curtain: must be vg_majority; you said 'named object misinterpreted'""]",2
3FTOP5WARFO42ZAM770P09CQHOS0JQ,0.5357142857142857,0.32142857142857145,28,13,11.0,9,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8636363636363636,0.9047619047619048,22,19.0,21,3KA7IJSNW65YMDI1AYXXT2YXFFZBPO,../1_pre-pilot/verification_round1_amt.csv_220,0.8636363636363636,worker0,"['0-2-rand1', '0-2-0-rand2', '5-2-rand1']",22,19,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2364342_2609948_seed_ambiguous.png - lagoon: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2351086_863220_singleton_obj.png - chests: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2351086_863220_singleton_obj.png - chests: you erroneously gave this the same color as ['chests', 'tub', 'bathtub']""]",3
3FE7TXL1LINSKWHDHKOCGYHRSIMQ2B,0.42857142857142855,0.5357142857142857,28,11,10.0,6,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8823529411764706,0.8823529411764706,17,15.0,17,374UMBUHN5PFOA3E5F2C9W5CM3MTCK,../1_pre-pilot/verification_round1_amt.csv_266,0.8823529411764706,worker0,"['4-3-rand1', '4-3-2-rand2']",17,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2329925_2850695_singleton_obj.png - ridge: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2329925_2850695_singleton_obj.png - ridge: you erroneously gave this the same color as ['desk', 'ridge', 'table']""]",2
3E1QT0TDFP9QPDVJKTS4HN38N4I8I6,0.5,0.35714285714285715,28,10,10.0,4,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,14,37NXA7GVST6N4619NNVQDXJKDXXVLZ,../1_pre-pilot/verification_round1_amt.csv_113,0.9285714285714286,worker0,['3-2-alt2'],14,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2401976_393961_seed_ambiguous.png - deck: you erroneously gave this the same color as ['chair', 'deck', 'furniture', 'bench']""]",1
3S96KQ6I9M4SFM7LVD2OHMJI9FUTDJ,0.39285714285714285,0.21428571428571427,28,11,11.0,6,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9411764705882353,0.9411764705882353,17,16.0,17,382GHPVPHSR7UPS5XLQ38LPQ0RS340,../1_pre-pilot/verification_round1_amt.csv_235,0.9411764705882353,worker0,['0-0-alt2'],17,16,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2329362_2957335_supercat_unique.png - post: you erroneously gave this the same color as ['chair', 'post']""]",1
39ZSFO5CA8WKILM25EE9PG0XX9CJUK,0.5555555555555556,0.2222222222222222,27,12,11.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9444444444444444,0.9444444444444444,18,17.0,18,36AZSFEYZ40BRXFXWA6WZUNF12FVB6,../1_pre-pilot/verification_round1_amt.csv_74,0.9444444444444444,worker0,['4-4-alt1'],18,17,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2389474_504554_singleton_obj.png - window: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
354P56DE9K3BJDTWF0UC7PD0LIIS7Z,0.5,0.6071428571428571,28,11,9.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8823529411764706,0.9375,17,15.0,16,3A3KKYU7P3HKPDJZD911ZCHNKBPWMC,../1_pre-pilot/verification_round1_amt.csv_118,0.8823529411764706,worker0,"['2-2-rand1', '3-2-rand1']",17,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2323863_2813756_singleton_obj.png - tights: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2361310_2393619_supercat_unique.png - cheek: must be 'other'; you said 'bounding box error'""]",2
34YB12FSQYOREBRSO62K1TRNSZ9GMA,0.5185185185185185,0.25925925925925924,27,8,8.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,13,13.0,13,367O8HRHKG8BE6DKN0R4GTX2S7NS4D,../1_pre-pilot/verification_round1_amt.csv_4,1.0,worker0,[''],13,13,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
30ZX6P7VF8VBY9D0MU43JX55EM6J2N,0.5357142857142857,0.25,28,10,9.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,0.9375,16,15.0,16,3B286OTISEHXHSAB97SH1VSFOY8JA1,../1_pre-pilot/verification_round1_amt.csv_222,0.9375,worker0,['3-0-alt1'],16,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2417682_2872912_singleton_obj.png - lines: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3QIYRE09Y3H0SEMPIOWH7LCHVWHN1Q,0.48148148148148145,0.48148148148148145,27,12,12.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,18,18.0,18,3THR0FZ95PTSEMSCMB9CI5PCH3WLOH,../1_pre-pilot/verification_round1_amt.csv_43,1.0,worker0,[''],18,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3E7TUJ2EGCM9V7Y7X7X7QMI6F48D9C,0.4074074074074074,0.0,27,11,11.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,17,17.0,17,3DGDV62G7O94Y0I5R54MS9VTL922PT,../1_pre-pilot/verification_round1_amt.csv_73,1.0,worker0,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3GDTJDAPVUBCLWLA58QW9GAP4HH8M9,0.5357142857142857,0.25,28,12,12.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,19,19.0,19,3FCO4VKOZ4D7NAQLO356UODXII6E7K,../1_pre-pilot/verification_round1_amt.csv_200,1.0,worker0,[''],19,19,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3FQ5JJ512LO2YF8BQY2ZC08G47KKN3,0.6785714285714286,0.42857142857142855,28,13,11.0,7,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.85,0.9444444444444444,20,17.0,18,3FTID4TN8LY480WESYIAKWNEVEGLYF,../1_pre-pilot/verification_round1_amt.csv_217,0.85,worker0,"['2-2-pos0', '2-3-alt2', '4-3-pos0']",20,17,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2400425_1159249_singleton_obj.png - table: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2415148_145009_singleton_obj.png - sandwich: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2415148_145009_singleton_obj.png - meat: you erroneously gave this the same color as ['meat', 'sandwich', 'food']""]",3
333U7HK6I9FY1JBGJJOKFGW9BEJJDM,0.5185185185185185,0.2222222222222222,27,10,10.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,17,17.0,17,3FW4EL5A3LO86THZP7TAWWN0AZT22P,../1_pre-pilot/verification_round1_amt.csv_12,1.0,worker0,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
34BBWHLWHAB1FER1IW8AV36U5AOIWW,0.6296296296296297,0.1111111111111111,27,8,7.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,0.9166666666666666,12,11.0,12,3HEM8MA6H9CLQJKQTGUNORTW1EFQPS,../1_pre-pilot/verification_round1_amt.csv_97,0.9166666666666666,worker0,['2-3-alt1'],12,11,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2412141_201996_singleton_obj.png - truck: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3IXQG4FA2TYGGA0NJB61VWU6CKLB9U,0.5714285714285714,0.21428571428571427,28,9,9.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,15,3I6NF2WGIGWQKK8T65GXW7KD4SAG58,../1_pre-pilot/verification_round1_amt.csv_126,1.0,worker0,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3Z4XG4ZF48RNF8KEJFS5KXQNBGRX8Y,0.5925925925925926,0.5185185185185185,27,11,11.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,18,18.0,18,3ICOHX7ENCBT5ZQ134KXF93AA4G0EM,../1_pre-pilot/verification_round1_amt.csv_82,1.0,worker0,[''],18,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3YMU66OBIN85MXQHX9M79OJRBE3HGX,0.42857142857142855,0.21428571428571427,28,9,7.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8666666666666667,0.9285714285714286,15,13.0,14,3IHWR4LC7DDN3TXQURN3T37KLVLI8M,../1_pre-pilot/verification_round1_amt.csv_241,0.8666666666666667,worker0,"['3-0-alt1', '5-0-typo-child0']",15,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2415169_144634_supercat_unique.png - chlid: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2416905_3054253_supercat_ambiguous.png - box: must be 'bounding box error'; you said 'named object misinterpreted'""]",2
30LSNF239UVF3YTU4CJ37WQ513U2IZ,0.6666666666666666,0.8148148148148148,27,11,10.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,0.9375,16,15.0,16,3DZKABX2ZI5U1273AA2RAETXJNFVCD,../1_pre-pilot/verification_round1_amt.csv_85,0.9375,worker0,['3-4-pos0'],16,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2336547_3013687_singleton_obj.png - boat: must be vg_majority; you said 'bounding box error'""]",1
3U84XHCDICDB12XR8UQD06QTHYI4ZS,0.5,0.25,28,10,10.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,17,17.0,17,30UZJB2POHCPQ8W5BQ9DDDV40NN355,../1_pre-pilot/verification_round1_amt.csv_239,1.0,worker0,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3DQQ64TANGLTW0E5VRYU4076ROLPWH,0.5925925925925926,0.9259259259259259,27,11,11.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,16,16.0,16,3OLZC0DJ8JFLE5T32KYDLHRSWSZIV2,../1_pre-pilot/verification_round1_amt.csv_58,1.0,worker0,[''],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3VA45EW49NNIAZM1J3WUMACMLA21O7,0.8888888888888888,0.9259259259259259,27,11,8.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8235294117647058,0.8235294117647058,17,14.0,17,372AGES0I45QBT1HSMT4NUP4Z09XR9,../1_pre-pilot/verification_round1_amt.csv_21,0.8235294117647058,worker0,"['2-1-alt1', '4-3-pos0', '5-2-rand1']",17,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2360683_2683277_singleton_obj.png - hood: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2381824_1333785_supercat_unique.png - sharks: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2407026_286643_singleton_obj.png - sliver: must be 'bounding box error'; you said 'named object misinterpreted'""]",3
3R6BYFZZP7CWUNU1RTYBUP79YKBXFM,0.5925925925925926,0.2962962962962963,27,10,9.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,0.9375,16,15.0,16,30F94FBDNRKWE5B8RF6HYCZU4HZTBO,../1_pre-pilot/verification_round1_amt.csv_25,0.9375,worker0,['0-1-alt1'],16,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2337198_2473434_supercat_unique.png - vegetables: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
