vg_img_id	vg_object_id	cat	synset	url	responses
2392443	1230042	supercat_unique	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2392443_1230042_supercat_unique.png	Counter({'woman': 1})
2350937	864257	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2350937_864257_supercat_unique.png	Counter({'bench': 1})
2363049	768863	supercat_unique	baked_goods.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2363049_768863_supercat_unique.png	Counter({'fish': 1})
2414792	151856	singleton_obj	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2414792_151856_singleton_obj.png	Counter({'giraffe': 2})
2373271	733415	supercat_unique	shirt.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2373271_733415_supercat_unique.png	Counter({'spoon': 1, 'shirt': 1})
2414271	297672	supercat_unique	dish.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2414271_297672_supercat_unique.png	Counter({'sausage': 2})
2371460	2602162	singleton_obj	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2371460_2602162_singleton_obj.png	Counter({'sheep': 1, 'goat': 1})
2375131	3694761	seed_ambiguous	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2375131_3694761_seed_ambiguous.png	Counter({'cup': 1, 'plate': 1})
2362482	773962	singleton_obj	kitchen_utensil.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2362482_773962_singleton_obj.png	Counter({'vase': 1, 'bird': 1})
2315810	3151205	seed_ambiguous	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2315810_3151205_seed_ambiguous.png	Counter({'dress': 1, 'woman': 1})
2382007	1332195	seed_ambiguous	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2382007_1332195_seed_ambiguous.png	Counter({'teddy bear': 1, 'bear': 1})
2395997	448919	singleton_obj	train.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2395997_448919_singleton_obj.png	Counter({'train': 2})
2374565	2241622	supercat_unique	motorcycle.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2374565_2241622_supercat_unique.png	Counter({'motorcycle': 1, 'shirt': 1})
2408810	254582	singleton_obj	aircraft.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2408810_254582_singleton_obj.png	Counter({'plane': 1})
2362231	776012	singleton_obj	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2362231_776012_singleton_obj.png	Counter({'steer': 1})
2378197	1838510	supercat_unique	dish.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2378197_1838510_supercat_unique.png	Counter({'pizza': 1})
2409489	240698	singleton_obj	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2409489_240698_singleton_obj.png	Counter({'person': 1})
2361070	2698462	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2361070_2698462_supercat_unique.png	Counter({'bed': 1})
2406952	287694	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2406952_287694_singleton_obj.png	Counter({'crib': 1})
2412721	3803408	singleton_obj	shirt.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2412721_3803408_singleton_obj.png	Counter({'shirt': 1})
2368377	1886755	singleton_obj	aircraft.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2368377_1886755_singleton_obj.png	Counter({'plane': 1})
2381997	700081	singleton_obj	man.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2381997_700081_singleton_obj.png	Counter({'skateboarder': 1})
2365737	632287	singleton_obj	house.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2365737_632287_singleton_obj.png	Counter({'pillar': 1})
2319364	1002609	singleton_obj	man.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319364_1002609_singleton_obj.png	Counter({'man in hat': 1})
2357827	3451362	singleton_obj	vessel.n.03	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2357827_3451362_singleton_obj.png	Counter({'antique': 1})
2348209	1818550	singleton_obj	motorcycle.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2348209_1818550_singleton_obj.png	Counter({'motorcycle': 1})
2368114	748071	singleton_obj	overgarment.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2368114_748071_singleton_obj.png	Counter({'jacket': 1})
2404559	3814915	singleton_obj	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2404559_3814915_singleton_obj.png	Counter({'buffalo': 1})
2350931	2063815	singleton_obj	dish.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2350931_2063815_singleton_obj.png	Counter({'sandwich': 1})
1592199	1040194	singleton_obj	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/1592199_1040194_singleton_obj.png	Counter({'child': 1})
4326	3716544	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/4326_3716544_singleton_obj.png	Counter({'couch': 1})
2343001	2543515	seed_ambiguous	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2343001_2543515_seed_ambiguous.png	Counter({'giraffe': 1})
2345974	903496	singleton_obj	car.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2345974_903496_singleton_obj.png	Counter({'train': 1})
2324783	2958360	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2324783_2958360_supercat_unique.png	Counter({'chair': 1})
2378087	715236	seed_ambiguous	dish.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2378087_715236_seed_ambiguous.png	Counter({'pizza': 1})
2361892	778692	singleton_obj	boat.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2361892_778692_singleton_obj.png	Counter()
2413312	176007	supercat_unique	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2413312_176007_supercat_unique.png	Counter({'woman': 1})
2344160	2479056	seed_ambiguous	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2344160_2479056_seed_ambiguous.png	Counter({'giraffe': 1})
2329926	3469595	singleton_obj	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2329926_3469595_singleton_obj.png	Counter({'bull': 1})
2409463	241223	supercat_unique	vessel.n.03	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2409463_241223_supercat_unique.png	Counter({'dish': 1})
2383512	1319738	singleton_obj	feline.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2383512_1319738_singleton_obj.png	Counter({'cat': 1})
2348844	879352	singleton_obj	shirt.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2348844_879352_singleton_obj.png	Counter({'sweater': 1})
2388186	674998	singleton_obj	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2388186_674998_singleton_obj.png	Counter({'solider': 1})
2405266	654786	singleton_obj	vessel.n.03	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2405266_654786_singleton_obj.png	Counter({'shower': 1})
2396479	664871	singleton_obj	feline.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2396479_664871_singleton_obj.png	Counter({'cat': 1})
2318104	1014052	singleton_obj	bird.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2318104_1014052_singleton_obj.png	Counter({'bird': 1})
2393979	1215210	supercat_unique	dress.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2393979_1215210_supercat_unique.png	Counter({'dress': 1})
3984	1070795	seed_ambiguous	man.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/3984_1070795_seed_ambiguous.png	Counter({'shirt': 1})
2317421	1020950	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2317421_1020950_supercat_unique.png	Counter({'couch': 1})
2412310	197494	singleton_obj	baked_goods.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2412310_197494_singleton_obj.png	Counter({'sauce': 1})
2404692	339275	supercat_ambiguous	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2404692_339275_supercat_ambiguous.png	Counter({'boy': 1})
2367123	2350252	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2367123_2350252_supercat_unique.png	Counter({'arm': 1})
2342137	936829	singleton_obj	truck.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2342137_936829_singleton_obj.png	Counter({'truck': 1})
2395888	449911	singleton_obj	dog.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2395888_449911_singleton_obj.png	Counter({'dog': 1})
2371822	2237956	singleton_obj	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2371822_2237956_singleton_obj.png	Counter({'boy': 1})
2368534	2063217	singleton_obj	kitchen_utensil.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2368534_2063217_singleton_obj.png	Counter({'juicer': 1})
2353177	2644600	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353177_2644600_singleton_obj.png	Counter({'bedding': 1})
2364696	2852468	seed_ambiguous	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2364696_2852468_seed_ambiguous.png	Counter({'crowd': 1})
1159440	1593531	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/1159440_1593531_singleton_obj.png	Counter({'vegetable': 1})
2332583	3052054	singleton_obj	dog.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2332583_3052054_singleton_obj.png	Counter({'dog': 1})
2408601	258478	singleton_obj	train.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2408601_258478_singleton_obj.png	Counter({'tracks': 1})
2405939	327847	supercat_unique	dish.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2405939_327847_supercat_unique.png	Counter({'pizza': 1})
2322864	3141700	supercat_unique	headdress.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2322864_3141700_supercat_unique.png	Counter({'hat': 1})
2392561	1228566	supercat_unique	baked_goods.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2392561_1228566_supercat_unique.png	Counter({'bread': 1})
2393061	1223333	singleton_obj	motorcycle.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2393061_1223333_singleton_obj.png	Counter({'motorcycle': 1})
2384438	1309355	seed_ambiguous	train.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2384438_1309355_seed_ambiguous.png	Counter({'subway': 1})
2371462	1738459	singleton_obj	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2371462_1738459_singleton_obj.png	Counter({'suite': 1})
2375562	2116152	singleton_obj	vessel.n.03	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2375562_2116152_singleton_obj.png	Counter({'bath': 1})
2340996	945122	seed_ambiguous	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2340996_945122_seed_ambiguous.png	Counter({'laptop': 1})
2416808	3506060	singleton_obj	feline.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416808_3506060_singleton_obj.png	Counter({'cat': 1})
2353804	3576769	supercat_unique	overgarment.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353804_3576769_supercat_unique.png	Counter({'man': 1})
2362483	773939	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2362483_773939_singleton_obj.png	Counter({'blanket': 1})
2412057	203827	singleton_obj	feline.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2412057_203827_singleton_obj.png	Counter({'cat': 1})
2382245	540215	seed_ambiguous	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2382245_540215_seed_ambiguous.png	Counter()
2357706	2374388	singleton_obj	robe.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2357706_2374388_singleton_obj.png	Counter({'shirt': 1})
2325479	3312268	singleton_obj	dish.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2325479_3312268_singleton_obj.png	Counter({'pizza': 1})
2398437	425334	singleton_obj	horse.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2398437_425334_singleton_obj.png	Counter({'horse': 1})
2390049	1254462	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390049_1254462_supercat_unique.png	Counter({'boy': 1})
2337943	2681116	singleton_obj	bird.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2337943_2681116_singleton_obj.png	Counter({'bird': 1})
2340762	2901405	singleton_obj	vessel.n.03	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2340762_2901405_singleton_obj.png	Counter({'rolls': 1})
2388632	508426	singleton_obj	man.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2388632_508426_singleton_obj.png	Counter({'man': 1})
2408241	1094119	singleton_obj	motorcycle.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2408241_1094119_singleton_obj.png	Counter({'motorcycle': 1})
2371288	739904	singleton_obj	boat.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2371288_739904_singleton_obj.png	Counter({'boat': 1})
2393140	3214918	seed_ambiguous	horse.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2393140_3214918_seed_ambiguous.png	Counter({'horse': 2})
2385010	523015	supercat_ambiguous	overgarment.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2385010_523015_supercat_ambiguous.png	Counter({'jacket': 1, 'shirt': 1})
2395895	1202248	singleton_obj	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2395895_1202248_singleton_obj.png	Counter({'racket': 1, 'woman': 1})
2341741	2460006	seed_ambiguous	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2341741_2460006_seed_ambiguous.png	Counter({'dresser': 2})
2321141	3321460	singleton_obj	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2321141_3321460_singleton_obj.png	Counter({'cow': 2})
2375772	1677020	supercat_unique	baked_goods.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2375772_1677020_supercat_unique.png	Counter({'bread': 1, 'sandwich': 1})
2339046	952474	singleton_obj	bridge.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2339046_952474_singleton_obj.png	Counter({'bridge': 2})
2388175	675116	singleton_obj	aircraft.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2388175_675116_singleton_obj.png	Counter({'plane': 1, 'airplane': 1})
2364703	639649	singleton_obj	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2364703_639649_singleton_obj.png	Counter({'dress': 1, 'woman': 1})
2321167	3053887	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2321167_3053887_supercat_unique.png	Counter({'bed': 2})
2324234	3227654	singleton_obj	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2324234_3227654_singleton_obj.png	Counter({'woman': 1})
2387292	678394	singleton_obj	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2387292_678394_singleton_obj.png	Counter({'woman': 1})
2388587	3396775	seed_ambiguous	truck.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2388587_3396775_seed_ambiguous.png	Counter({'truck': 1})
2350316	1712860	singleton_obj	bridge.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2350316_1712860_singleton_obj.png	Counter({'overpass': 1})
2345267	909539	seed_ambiguous	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2345267_909539_seed_ambiguous.png	Counter({'rug': 1})
2359643	2396530	singleton_obj	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2359643_2396530_singleton_obj.png	Counter({'zebra': 1})
2351403	1990388	supercat_unique	overgarment.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2351403_1990388_supercat_unique.png	Counter({'jacket': 1})
2397859	430006	supercat_unique	car.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2397859_430006_supercat_unique.png	Counter()
2382127	1330783	singleton_obj	dish.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2382127_1330783_singleton_obj.png	Counter({'pizza': 1})
2323667	989074	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2323667_989074_singleton_obj.png	Counter({'vanity': 1})
2365203	3007154	seed_ambiguous	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2365203_3007154_seed_ambiguous.png	Counter({'cow': 2})
2398890	1174590	singleton_obj	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2398890_1174590_singleton_obj.png	Counter({'giraffe': 2})
2398892	1174558	supercat_ambiguous	woman.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2398892_1174558_supercat_ambiguous.png	Counter({'woman': 2})
2378951	556212	supercat_ambiguous	lamp.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2378951_556212_supercat_ambiguous.png	Counter({'lamp': 2})
2331703	3367163	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2331703_3367163_singleton_obj.png	Counter({'bench': 1, 'chair': 1})
497971	1572388	supercat_unique	dress.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/497971_1572388_supercat_unique.png	Counter({'table': 1, 'dress': 1})
2372660	735898	supercat_unique	dish.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2372660_735898_supercat_unique.png	Counter({'pizza': 1, 'food': 1})
2404896	336813	supercat_ambiguous	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2404896_336813_supercat_ambiguous.png	Counter({'boy': 2})
2401575	398153	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2401575_398153_singleton_obj.png	Counter({'bench': 1})
2362071	1730692	singleton_obj	car.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2362071_1730692_singleton_obj.png	Counter({'car': 2})
2412842	2902788	supercat_unique	foodstuff.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2412842_2902788_supercat_unique.png	Counter({'bread': 1})
2392863	1225194	singleton_obj	man.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2392863_1225194_singleton_obj.png	Counter({'man': 1})
2381019	1340137	supercat_unique	man.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2381019_1340137_supercat_unique.png	Counter({'man': 1})
2330700	2852114	singleton_obj	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2330700_2852114_singleton_obj.png	Counter({'boy': 1})
2382784	695716	supercat_unique	overgarment.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2382784_695716_supercat_unique.png	Counter({'jacket': 1})
2327725	3304511	singleton_obj	dog.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2327725_3304511_singleton_obj.png	Counter({'bear': 1})
2322350	3095895	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2322350_3095895_singleton_obj.png	Counter({'toy': 1})
2361094	784147	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2361094_784147_singleton_obj.png	Counter({'bar': 1})
2369513	743354	supercat_unique	restaurant.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2369513_743354_supercat_unique.png	Counter()
2385275	1298945	seed_ambiguous	truck.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2385275_1298945_seed_ambiguous.png	Counter({'truck': 1})
2331371	3065243	supercat_unique	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2331371_3065243_supercat_unique.png	Counter({'man': 1})
2350677	3592617	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2350677_3592617_supercat_unique.png	Counter({'table': 1})
2360996	1981018	supercat_unique	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2360996_1981018_supercat_unique.png	Counter({'bowl': 1})
2416898	3177916	seed_ambiguous	vessel.n.03	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416898_3177916_seed_ambiguous.png	Counter({'vase': 1})
2345375	908659	supercat_unique	feline.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2345375_908659_supercat_unique.png	Counter({'cat': 1})
2343409	2787523	seed_ambiguous	aircraft.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2343409_2787523_seed_ambiguous.png	Counter({'airplane': 1})
2336602	2575995	singleton_obj	aircraft.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2336602_2575995_singleton_obj.png	Counter({'airplane': 1})
2360793	2296559	supercat_ambiguous	foodstuff.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2360793_2296559_supercat_ambiguous.png	Counter({'bananas': 1})
2388894	669933	supercat_unique	man.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2388894_669933_supercat_unique.png	Counter({'man': 1})
2318257	2798026	supercat_ambiguous	dress.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2318257_2798026_supercat_ambiguous.png	Counter()
2362102	777178	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2362102_777178_supercat_unique.png	Counter({'bench': 1})
2365356	2071456	supercat_ambiguous	motorcycle.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2365356_2071456_supercat_ambiguous.png	Counter({'motorcycle': 1})
2350111	870104	supercat_ambiguous	kitchen_utensil.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2350111_870104_supercat_ambiguous.png	Counter({'pot': 1})
2371169	740199	singleton_obj	dog.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2371169_740199_singleton_obj.png	Counter({'dog': 1})
2377150	567537	singleton_obj	ungulate.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2377150_567537_singleton_obj.png	Counter({'goat': 1})
2331504	3493825	supercat_unique	baked_goods.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2331504_3493825_supercat_unique.png	Counter({'food': 1})
2383045	3830494	seed_ambiguous	dog.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2383045_3830494_seed_ambiguous.png	Counter({'dog': 1})
2333221	3332053	supercat_ambiguous	male_child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2333221_3332053_supercat_ambiguous.png	Counter({'boy': 1})
2382426	539191	supercat_unique	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2382426_539191_supercat_unique.png	Counter()
2375493	1961051	supercat_unique	headdress.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2375493_1961051_supercat_unique.png	Counter({'hat': 1})
2376795	719185	singleton_obj	bird.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2376795_719185_singleton_obj.png	Counter({'parrot': 1, 'bird': 1})
2407543	277832	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2407543_277832_singleton_obj.png	Counter({'couch': 2})
2362146	2536981	singleton_obj	overgarment.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2362146_2536981_singleton_obj.png	Counter({'tie': 1, 'jacket': 1})
2373827	3076474	seed_ambiguous	car.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2373827_3076474_seed_ambiguous.png	Counter({'window': 1})
2367865	2269007	singleton_obj	furnishing.n.02	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2367865_2269007_singleton_obj.png	Counter({'toy': 1})
2357246	813595	supercat_unique	athlete.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2357246_813595_supercat_unique.png	Counter({'player': 1, 'man': 1})
2411063	317118	supercat_ambiguous	child.n.01	http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2411063_317118_supercat_ambiguous.png	Counter({'brush': 1, 'child': 1})
