assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,n_controls-filtered,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
30H4UDGLT2IXROKRRPS7V25FUKNPM3,0.5666666666666667,0.43333333333333335,30,15,14.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9565217391304348,0.9565217391304348,23,22.0,23,3126F2F5F83WTGULKPZNUA4IIIIEP9,../1_pre-pilot/verification_round2_amt.csv_1052,0.9565217391304348,worker0,['3-3-rand1'],23,22,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2373041_2221781_seed_ambiguous.png - campers: must be 'other'; you said 'named object misinterpreted'""]",1
30IQTZXKAK65XJFBOBFQRIK5TGXX0Q,0.6,0.4,30,15,13.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9130434782608695,0.9545454545454546,23,21.0,22,3SA4EMRVJV2X2QFRCI089L2EOH90PA,../1_pre-pilot/verification_round2_amt.csv_739,0.9130434782608696,worker0,"['0-0-rand1', '1-1-rand1']",23,21,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2402487_1135459_singleton_obj.png - ribbons: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2402997_1128997_singleton_obj.png - castle: must be 'other'; you said 'named object misinterpreted'""]",2
3NQL1CS15R8AQP61W4PHVPH4PIMVY4,0.6333333333333333,0.4666666666666667,30,15,13.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9130434782608695,0.9130434782608695,23,21.0,23,3URJ6VVYUPNWGELRGJAVWON1VOVO4Z,../1_pre-pilot/verification_round2_amt.csv_824,0.9130434782608696,worker0,"['5-1-pos0', '5-3-bold-dock0']",23,21,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2383272_533896_supercat_unique.png - pier: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2383272_533896_supercat_unique.png - bridge: must be vg_majority; you said 'named object misinterpreted'""]",2
3BDCF01OGXU7UKU7I0NB8GJ2YK7YLB,0.43333333333333335,0.4,30,13,11.0,7,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.85,0.85,20,17.0,20,3H1C3QRA01JDZRLHFKDHAA5BJZ3CET,../1_pre-pilot/verification_round2_amt.csv_1096,0.85,worker0,"['3-2-alt1', '3-2-alt2', '6-1-rand1']",20,17,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2349357_3903506_singleton_obj.png - can: must be 'bounding box error'; you said linguistic"", ""http://object-naming-amore.upf.edu//2332272_3167200_seed_ambiguous.png - watches: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2349357_3903506_singleton_obj.png - can: you erroneously gave this the same color as ['vehicle', 'can', 'car']""]",3
3NAPMVF0ZWFIEECYLLF6G70WOLI725,0.6,0.26666666666666666,30,15,15.0,8,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9565217391304348,1.0,23,22.0,22,3FULMHZ7OUX8GB0F33VI4KYW0ODM4F,../1_pre-pilot/verification_round2_amt.csv_1039,0.9565217391304348,worker0,['5-0-bold-cycle1'],23,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2326519_3311548_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']""]",1
3TUI152ZZBNLVBZHYGOYBF7M15D1QX,0.6,0.8,30,14,13.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9565217391304348,1.0,23,22.0,22,3FHTJGYT8N0UDUQCQKPBUDPUVYXPG1,../1_pre-pilot/verification_round2_amt.csv_712,0.9565217391304348,worker0,['6-1-pos0'],23,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2417765_3124581_singleton_obj.png - table: must be vg_majority; you said 'bounding box error'""]",1
3KRVW3HTZNLU4G0JJ6W1Q7AQH4TSML,0.6333333333333333,0.3,30,12,12.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,19,19.0,19,3D7VY91L65XS1ALOII55CY42AGUMBL,../1_pre-pilot/verification_round2_amt.csv_1098,1.0,worker0,[''],19,19,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3X66WABAJWIQSPJIIOX55UIHT1W3G8,0.5,0.5,30,15,14.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9565217391304348,1.0,23,22.0,22,3SCKNODZ0XGBHG3YH28PKB76WGC7NJ,../1_pre-pilot/verification_round2_amt.csv_546,0.9565217391304348,worker1,['5-4-rand1'],23,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2347682_2141988_supercat_ambiguous.png - fabrics: must be 'other'; you said 'bounding box error'""]",1
3WMINLGALB3DVY2YPHGW2BB81JXAC2,0.6,0.6,30,13,11.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,0.9473684210526315,20,18.0,19,3OZ4VAIBEXFH9GD9K2JDXI6S9EDVJU,../1_pre-pilot/verification_round2_amt.csv_581,0.9,worker1,"['3-0-rand1', '5-3-rand1']",20,18,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2343391_2043524_singleton_obj.png - eye: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2401552_659472_supercat_unique.png - bikebag: must be 'other'; you said 'bounding box error'""]",2
33PPUNGG385I28ZPJ6MQ8Z13A55RZO,0.7,0.5666666666666667,30,12,12.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,19,19.0,19,3ZXNP4Z39RLLTG0D5PSA7J3HRLC7LH,../1_pre-pilot/verification_round2_amt.csv_514,1.0,worker1,[''],19,19,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3G5W44VEU7IWONRP3UP4MGZJ4PDGKV,0.7,0.06666666666666667,30,13,13.0,7,7.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,21,21.0,21,3UAU495MIISVXCF6VP1D9SLVU2SUO3,../1_pre-pilot/verification_round2_amt.csv_860,1.0,worker2,[''],21,21,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3Y5140Z9DXGBV5U06AUF39YYDCNIP2,0.6,0.43333333333333335,30,14,14.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,22,22.0,22,3P7QK0GJ3TLYC4KBEE2OJ7X7VFDZ2T,../1_pre-pilot/verification_round2_amt.csv_961,1.0,worker3,[''],22,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3FTOP5WARFO42ZAM770P09CQIJZJ07,0.26666666666666666,0.4,30,15,14.0,8,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9130434782608695,1.0,23,21.0,21,3SR6AEG6W5T2M4DO1D3CS4U7E4RYHJ,../1_pre-pilot/verification_round2_amt.csv_952,0.9130434782608696,worker3,"['5-1-alt0', '5-1-alt2']",23,21,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//1592071_1606316_singleton_obj.png - boy: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//1592071_1606316_singleton_obj.png - boy: you erroneously gave this the same color as ['man', 'person', 'boy', 'player']""]",2
3LWJHTCVCCMCLQTP5F3J0HBG2GHQFA,0.5333333333333333,0.06666666666666667,30,15,14.0,9,9.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.96,1.0,25,24.0,24,307L9TDWJYSTGX2BFQ5Z7UVQRF63NS,../1_pre-pilot/verification_round2_amt.csv_966,0.96,worker3,['6-2-alt0'],25,24,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2316969_3141222_singleton_obj.png - decoration: must be 'bounding box error'; you said 'adequate'""]",1
3R6P78PK7KBVR6HCX33WN7MFN2GTGQ,0.4666666666666667,0.3,30,15,14.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9583333333333334,0.9583333333333334,24,23.0,24,35ZRNT9RUIYBYI2NG55CMJVVHPB3O7,../1_pre-pilot/verification_round2_amt.csv_969,0.9583333333333334,worker3,['4-1-typo-chair0'],24,23,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2374777_2309837_singleton_obj.png - cnair: must be 'linguistic'; you said 'adequate'""]",1
33TIN5LC04ACTITYT3KL37S7YRVY9L,0.6333333333333333,0.36666666666666664,30,16,14.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.92,0.92,25,23.0,25,3D5G8J4N5A4BNJ9EWWXHZOT17HJVTG,../1_pre-pilot/verification_round2_amt.csv_896,0.92,worker3,"['1-1-rand1', '3-2-rand1']",25,23,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2361111_1836667_singleton_obj.png - carpet: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2397823_1186045_singleton_obj.png - minibus: must be 'other'; you said 'named object misinterpreted'""]",2
3634BBTX0OUZ4S56S7YARFKUB6ZIFY,0.6333333333333333,0.36666666666666664,30,17,17.0,10,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9629629629629629,1.0,27,26.0,26,3S4TINXCC0NG1D60VYKI42T75HNOBI,../1_pre-pilot/verification_round2_amt.csv_955,0.962962962962963,worker3,['2-2-bold-cycle1'],27,26,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2363415_765194_singleton_obj.png - wheel: you erroneously gave this the same color as ['whheel', 'wheel']""]",1
3GA6AFUKOOO4SLET2UFNQUUI83F3HH,0.4666666666666667,0.16666666666666666,30,14,14.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,21,21.0,21,35F6NGNVM8J9CT8IEYU1TADYLZDT7N,../1_pre-pilot/verification_round2_amt.csv_959,1.0,worker3,[''],21,21,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
339ANSOTR52AKEXKTIP77SCZJ2GIK0,0.6,0.4666666666666667,30,13,13.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,20,20.0,20,3LVTFB9DE5IFD6RRQX40UIF40VXQG9,../1_pre-pilot/verification_round2_amt.csv_956,1.0,worker3,[''],20,20,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3VBEN272MKZUC64X83Y6D2QTLJ0GSM,0.7,0.5666666666666667,30,16,16.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,25,25.0,25,3TUOHPJXYHXVJPI3RG3AATXLRMAXWC,../1_pre-pilot/verification_round2_amt.csv_946,1.0,worker3,[''],25,25,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3P1L2B7AD1PV06Q5CDED6PL0KBLOL5,0.6,0.9,30,15,15.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,23,23.0,23,3E9VAUV7BWENCH5AV7TKBI7319XAYG,../1_pre-pilot/verification_round2_amt.csv_838,1.0,worker3,[''],23,23,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
39K0FND3AHFQ4KEP26AA57GKVZCAMZ,0.7333333333333333,0.6,30,15,12.0,8,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8260869565217391,0.8636363636363636,23,19.0,22,31HLTCK4BLV7IEN8CWYA05ECHNBGVS,../1_pre-pilot/verification_round2_amt.csv_893,0.8260869565217391,worker4,"['bicycle1', '6-6-pos0']",23,19,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//150339_1566836_singleton_obj.png - counter: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2321909_2775488_singleton_obj.png - kneee: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2325868_3295303_singleton_obj.png - dsek: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//150339_1566836_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']""]",4
3R9WASFE2ZGLZIUGSBMWRANK7J4FZV,0.4,0.26666666666666666,30,15,11.0,8,8.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8333333333333334,0.8333333333333334,24,20.0,24,3S37Y8CWI804LNUT7515DI0NYR64W5,../1_pre-pilot/verification_round2_amt.csv_982,0.8333333333333334,worker4,"['0-0-typo-couch0', '1-1-alt1', '2-0-typo-blanket0', '3-0-typo-vehicle0']",24,20,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2361070_2698462_supercat_unique.png - sock: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2371208_740049_singleton_obj.png - vehicel: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//1068_1031145_singleton_obj.png - blanet: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2337278_2439414_singleton_obj.png - coch: must be 'linguistic'; you said 'adequate'""]",4
3L4PIM1GQTGIXIPKNKK7USS14D0YR7,0.6666666666666666,0.6,30,15,12.0,9,8.0,3,3.0,"[nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",0.8518518518518519,0.92,27,23.0,25,3Y7LTZE0YTM7WGTDXYCUPQSZE6WUZ6,../1_pre-pilot/verification_round2_amt.csv_882,0.8518518518518519,worker4,"['1-1-typo-building0', '4-1-bold-bike0', '4-1-bold-bike1', '6-0-typo-storefront0']",27,23,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2372310_1859897_supercat_unique.png - wheel: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2396189_665197_singleton_obj.png - buklding: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2336736_2290976_supercat_unique.png - strefront: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2372310_1859897_supercat_unique.png - wheel: you erroneously gave this the same color as ['wheel']""]",4
3A0EX8ZRN8OVHB8VRNYHUDNXMSRYBQ,0.5333333333333333,0.5,30,16,16.0,9,9.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,26,26.0,26,3EQPA8A374WYI0IJLZ8GIOJOXQZZJG,../1_pre-pilot/verification_round2_amt.csv_979,1.0,worker4,[''],26,26,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
