vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	similarities	optouts	amt_responses
2381911	1333022	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2381911_1333022_singleton_obj.png	[]	[(0.5704773, 'parrot')]	{}	{'bird': 5, 'parrot': 4}
2352455	853983	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2352455_853983_singleton_obj.png	[]	[(0.42775473, 'hawk')]	{}	{'bird': 8, 'hawk': 1}
2356387	820983	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2356387_820983_singleton_obj.png	[]	[(0.5704773, 'parrot')]	{}	{'bird': 7, 'parrot': 2}
2336400	960389	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2336400_960389_singleton_obj.png	[]	[]	{}	{'bird': 9}
2354485	1723349	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2354485_1723349_singleton_obj.png	[]	[]	{}	{'bird': 9}
2353872	1762200	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2353872_1762200_singleton_obj.png	[]	[]	{}	{'bird': 9}
2332245	2925270	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2332245_2925270_singleton_obj.png	[]	[]	{}	{'bird': 9}
2368044	2162294	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2368044_2162294_singleton_obj.png	[]	[(0.5819402, 'seagull')]	{}	{'bird': 8, 'seagull': 1}
2374201	3182463	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2374201_3182463_singleton_obj.png	[]	[]	{}	{'bird': 9}
2384582	1307482	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2384582_1307482_singleton_obj.png	[]	[(0.13537435, 'peak'), (0.5819402, 'seagull')]	{'#other_animal': 2}	{'seagull': 3, 'bird': 2, 'peak': 1}
2317330	3502744	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2317330_3502744_supercat_unique.png	[]	[(0.5095352, 'peacock')]	{'#other_birds': 1, '#other_animal': 1}	{'peacock': 6, 'bird': 1}
2362480	1685416	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2362480_1685416_seed_ambiguous.png	[]	[(0.13537435, 'peak'), (0.5819402, 'seagull')]	{'#other_animal': 1, '#other_birds': 1}	{'bird': 5, 'seagull': 1, 'peak': 1}
2222	3788894	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2222_3788894_singleton_obj.png	[]	[(0.5125556, 'duck')]	{'#other_animal': 1, '#other_birds': 1}	{'bird': 6, 'duck': 1}
2408299	264316	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2408299_264316_singleton_obj.png	[]	[(0.10642819, 'branch'), (0.2630757, 'leaf')]	{'#other_animal': 1}	{'bird': 6, 'leaf': 1, 'branch': 1}
2355396	829970	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2355396_829970_singleton_obj.png	[]	[]	{'#other_birds': 1, '#other_animal': 1}	{'bird': 7}
2346648	1962638	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2346648_1962638_singleton_obj.png	[]	[(0.13537435, 'peak')]	{'#other_animal': 1, '#other_birds': 1}	{'bird': 6, 'peak': 1}
2331351	3098740	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2331351_3098740_supercat_unique.png	[]	[(0.099447906, 'wheel'), (0.1457626, 'automobile')]	{'#other_animal': 1}	{'bird': 5, 'automobile': 1, 'wheel': 1}
2410095	226061	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2410095_226061_singleton_obj.png	[]	[]	{'#other_animal': 2, '#other_birds': 1}	{'bird': 6}
2340764	946026	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2340764_946026_singleton_obj.png	['wings']	[(0.3272061, 'wings'), (0.5819402, 'seagull')]	{'#other_animal': 1}	{'bird': 6, 'seagull': 1, 'wings': 1}
2408750	255697	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2408750_255697_singleton_obj.png	[]	[]	{'#other_animal': 1, '#other_birds': 1, '#other_baird': 1}	{'bird': 6}
2387975	676194	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2387975_676194_seed_ambiguous.png	['wings']	[(0.114316836, 'clock'), (0.16123693, 'statue'), (0.18507415, 'sculpture'), (0.3272061, 'wings')]	{'#bbox': 1}	{'statue': 2, 'clock': 2, 'wings': 1, 'sculpture': 1, 'bird': 1}
285800	1569668	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//285800_1569668_singleton_obj.png	[]	[(0.5819402, 'seagull')]	{'#other_animal': 2}	{'bird': 5, 'seagull': 1}
2331215	2721860	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2331215_2721860_singleton_obj.png	[]	[(0.286261, 'feather'), (0.5013553, 'vulture')]	{'#other_animal': 2, '#other_baird': 1}	{'bird': 3, 'vulture': 1, 'feather': 1}
2630	1550710	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2630_1550710_singleton_obj.png	[]	[(0.14981735, 'wing')]	{'#other_animal': 2, '#other_baird': 1}	{'bird': 5, 'wing': 1}
2414909	149569	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2414909_149569_seed_ambiguous.png	['wings']	[(0.3272061, 'wings')]	{'#other_animal': 2}	{'bird': 6, 'wings': 1}
2346038	1853579	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2346038_1853579_singleton_obj.png	[]	[(0.5704773, 'parrot')]	{'#other_animal': 2, '#other_birds': 1}	{'parrot': 4, 'bird': 2}
2325324	3190377	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2325324_3190377_singleton_obj.png	[]	[(0.5704773, 'parrot')]	{'#other_animal': 2, '#other_birds': 1}	{'bird': 3, 'parrot': 3}
2386945	679980	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2386945_679980_singleton_obj.png	[]	[]	{'#other_birds': 1, '#other_animal': 1, '#bbox': 1, '#other_baird': 1}	{'bird': 5}
2406982	287246	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2406982_287246_supercat_unique.png	[]	[]	{'#other_animal': 2, '#other_birds': 1}	{'bird': 6}
2331822	2725211	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2331822_2725211_singleton_obj.png	[]	[]	{'#other_animal': 3, '#other_baird': 1}	{'bird': 5}
2388941	1265422	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2388941_1265422_singleton_obj.png	[]	[]	{'#other_animal': 3, '#other_baird': 1}	{'bird': 5}
2317854	3459773	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2317854_3459773_singleton_obj.png	[]	[(0.68258286, 'owl')]	{'#other_animal': 3, '#other_baird': 1}	{'owl': 3, 'bird': 2}
2383069	535186	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2383069_535186_singleton_obj.png	[]	[]	{'#other_animal': 2, '#other_baird': 1, '#other_birds': 1}	{'bird': 5}
2378214	561247	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2378214_561247_supercat_unique.png	[]	[]	{'#other_animal': 1, '#other_baird': 1}	{'bird': 6}
2354725	836135	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2354725_836135_singleton_obj.png	[]	[(0.5704773, 'parrot')]	{'#other_animal': 3, '#other_birds': 1}	{'parrot': 3, 'parrott': 1, 'bird': 1}
2347754	2199416	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2347754_2199416_singleton_obj.png	[]	[]	{'#other_animal': 2, '#other_baird': 1, '#other_birds': 1}	{'bird': 5}
2385884	1291802	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2385884_1291802_supercat_unique.png	[]	[]	{'#other_animal': 3, '#other_baird': 1, '#other_birds': 1}	{'bird': 4}
2366794	625967	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2366794_625967_singleton_obj.png	[]	[]	{'#other_animal': 2, '#other_baird': 1}	{'bird': 6}
2407747	274226	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2407747_274226_singleton_obj.png	[]	[]	{'#other_animal': 3, '#other_baird': 1}	{'bird': 5}
2323080	3301723	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2323080_3301723_singleton_obj.png	[]	[]	{'#other_animal': 2, '#other_baird': 1}	{'bird': 6}
2400137	411132	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2400137_411132_singleton_obj.png	['birts']	[(0.12744154, 'grill')]	{}	{'bird': 7, 'birts': 1, 'grill': 1}
2368993	614523	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2368993_614523_supercat_unique.png	['gloves', 'brids']	[(0.08870738, 'gloves')]	{'#other_animal': 1}	{'bird': 6, 'gloves': 1, 'brids': 1}
2407737	1096086	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2407737_1096086_singleton_obj.png	[]	[(0.13537435, 'peak')]	{'#other_baird': 1}	{'bird': 7, 'peak': 1}
2362546	2325351	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2362546_2325351_singleton_obj.png	[]	[]	{}	{'bird': 8}
2378898	1363221	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2378898_1363221_singleton_obj.png	[]	[(0.13537435, 'peak'), (0.4481902, 'stork'), (0.5934308, 'egret')]	{'#other_animal': 1}	{'bird': 5, 'egret': 1, 'peak': 1, 'stork': 1}
2359558	792468	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2359558_792468_singleton_obj.png	[]	[(0.13537435, 'peak')]	{'#other_animal': 2, '#other_baird': 1, '#other_birds': 1}	{'bird': 4, 'peak': 1}
2344912	912060	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2344912_912060_singleton_obj.png	[]	[(0.13537435, 'peak')]	{'#other_animal': 2, '#other_baird': 1, '#other_birds': 1}	{'bird': 4, 'peak': 1}
2377160	567511	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2377160_567511_singleton_obj.png	[]	[(0.13537435, 'peak'), (0.76510394, 'water bird')]	{'#other_baird': 1, '#other_animal': 1, '#other_aninmal': 1}	{'bird': 4, 'peak': 1, 'water bird': 1}
2331468	2837367	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2331468_2837367_singleton_obj.png	[]	[(0.13537435, 'peak')]	{'#other_baird': 1, '#other_aninmal': 1, '#other_animal': 1}	{'bird': 5, 'peak': 1}
2359461	2298204	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2359461_2298204_singleton_obj.png	['birts']	[(0.13537435, 'peak')]	{'#other_animal': 2, '#other_baird': 1, '#other_birds': 1}	{'bird': 3, 'peak': 1, 'birts': 1}
2613	3642608	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2613_3642608_seed_ambiguous.png	[]	[(0.30286193, 'crane'), (0.6373588, 'heron')]	{'#other_animal': 2, '#other_baird': 1}	{'bird': 3, 'crane': 1, 'heron': 1}
2332681	3492696	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2332681_3492696_singleton_obj.png	[]	[(0.68258286, 'owl')]	{'#other_baird': 1, '#other_birds': 1}	{'bird': 3, 'owl': 3}
2409152	247912	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2409152_247912_seed_ambiguous.png	['birts']	[(0.13537435, 'peak')]	{'#other_animal': 2, '#other_baird': 1}	{'bird': 4, 'birts': 1, 'peak': 1}
2360598	3393399	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2360598_3393399_singleton_obj.png	['birts']	[(0.17865564, 'wooden')]	{'#other_animal': 2}	{'bird': 4, 'wooden': 1, 'birts': 1}
2373124	2523346	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2373124_2523346_singleton_obj.png	['birds', 'brits']	[(0.16064389, 'brits')]	{'#other_birds': 2, '#other_animal': 2, '#occlusion': 1, '#other_baird': 1}	{'birds': 1, 'brits': 1}
2332677	3490020	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2332677_3490020_singleton_obj.png	[]	[(0.13537435, 'peak'), (0.34490466, 'ostrich')]	{'#other_animal': 3, '#other_baird': 1, '#other_aninmal': 1}	{'bird': 2, 'ostrich': 1, 'peak': 1}
2394700	461768	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2394700_461768_seed_ambiguous.png	['birts']	[(0.13537435, 'peak')]	{'#other_animal': 2, '#other_brids': 1, '#other_baird': 1}	{'bird': 3, 'birts': 1, 'peak': 1}
2397017	1193507	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2397017_1193507_singleton_obj.png	['birts']	[]	{'#other_animal': 4, '#other_baird': 1, '#other_birds': 1}	{'bird': 2, 'birts': 1}
2352542	1834223	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2352542_1834223_singleton_obj.png	['birts']	[(0.13537435, 'peak')]	{'#other_animal': 3, '#other_baird': 1}	{'bird': 2, 'peak': 1, 'birts': 1}
2352541	853368	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2352541_853368_singleton_obj.png	[]	[(0.13537435, 'peak')]	{'#other_animal': 3, '#other_birds': 1, '#other_baird': 1}	{'bird': 3, 'peak': 1}
2409306	244599	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2409306_244599_singleton_obj.png	['birts']	[]	{'#other_animal': 2, '#other_birds': 1, '#other_baird': 1}	{'bird': 3, 'birts': 1}
2329697	3015734	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2329697_3015734_singleton_obj.png	['birds']	[(0.16240212, 'car'), (0.1978833, 'window'), (0.34537053, 'flower')]	{'#bbox': 3, '#other_animal': 1}	{'window': 2, 'car': 1, 'birds': 1, 'flower': 1}
2354530	2678297	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2354530_2678297_singleton_obj.png	[]	[(0.13537435, 'peak')]	{'#other_animal': 4, '#other_baird': 1, '#other_birds': 1}	{'bird': 2, 'peak': 1}
2374703	2421359	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2374703_2421359_singleton_obj.png	[]	[(0.13537435, 'peak'), (0.47583342, 'eagle'), (0.68258286, 'owl')]	{'#other_animal': 3, '#other_birds': 1}	{'bird': 1, 'eagle': 1, 'peak': 1, 'owl': 1}
2407440	1097682	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2407440_1097682_supercat_unique.png	[]	[(-0.011288805, 'key borad'), (-0.004631333, 'key board')]	{'#other_animal': 3, '#other_baird': 1}	{'key board': 1, 'bird': 1, 'key borad': 1}
2611	1649143	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2611_1649143_singleton_obj.png	[]	[(0.13537435, 'peak'), (0.2630757, 'leaf')]	{'#other_animal': 4, '#other_baird': 1}	{'bird': 1, 'peak': 1, 'leaf': 1}
2411196	3814087	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2411196_3814087_singleton_obj.png	[]	[(0.13537435, 'peak'), (0.30286193, 'crane')]	{'#other_animal': 3, '#other_brids': 1, '#other_baird': 1}	{'crane': 1, 'peak': 1, 'bird': 1}
2374966	3246151	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2374966_3246151_singleton_obj.png	['birts']	[(0.13537435, 'peak')]	{'#other_animal': 3, '#other_baird': 1, '#other_birds': 1}	{'birts': 1, 'peak': 1, 'bird': 1}
2365606	632959	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2365606_632959_singleton_obj.png	['birts']	[]	{'#other_animal': 6, '#other_birds': 1}	{'birts': 1, 'bird': 1}
2379445	552755	ungulate.n.01	buffalo	animal	http://object-naming-amore.upf.edu//2379445_552755_seed_ambiguous.png	[]	[]	{'#occlusion': 4}	{'zebra': 5}
2342278	3238753	ungulate.n.01	buffalo	animal	http://object-naming-amore.upf.edu//2342278_3238753_singleton_obj.png	['cows']	[(0.19603369, 'horn'), (0.4632883, 'oxen'), (0.5387303, 'cow')]	{'#other_animal': 2, '#bbox': 1}	{'cow': 3, 'horn': 1, 'oxen': 1, 'cows': 1}
2410969	318244	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2410969_318244_singleton_obj.png	[]	[(0.32138774, 'animal'), (0.44606087, 'cow')]	{'#other_animal': 2}	{'cow': 5, 'bull': 1, 'animal': 1}
2318579	2795117	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2318579_2795117_singleton_obj.png	['cattle']	[(0.17760815, 'steer'), (0.42459154, 'cattle'), (0.44606087, 'cow')]	{'#other_animal': 1}	{'bull': 3, 'cow': 3, 'cattle': 1, 'steer': 1}
2383432	694193	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png	['cattle']	[(0.32138774, 'animal'), (0.42459154, 'cattle'), (0.44606087, 'cow')]	{}	{'cow': 5, 'bull': 2, 'cattle': 1, 'animal': 1}
2335850	961771	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2335850_961771_seed_ambiguous.png	[]	[(0.41277972, 'horse')]	{}	{'cow': 8, 'horse': 1}
2417494	2829507	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2417494_2829507_supercat_unique.png	['cattle']	[(0.1654417, 'man'), (0.32138774, 'animal'), (0.3508244, 'cowboy'), (0.42459154, 'cattle'), (0.44606087, 'cow'), (0.48523805, 'bronco')]	{}	{'bull': 2, 'cow': 2, 'animal': 1, 'cowboy': 1, 'man': 1, 'bronco': 1, 'cattle': 1}
2390065	500670	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2390065_500670_singleton_obj.png	[]	[(0.17760815, 'steer'), (0.32138774, 'animal')]	{'#bbox': 1}	{'cow': 5, 'animal': 2, 'steer': 1}
2359093	796218	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2359093_796218_supercat_unique.png	[]	[(0.32138774, 'animal'), (0.44606087, 'cow')]	{}	{'cow': 6, 'bull': 2, 'animal': 1}
2385888	1291775	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2385888_1291775_seed_ambiguous.png	['cattle']	[(0.17760815, 'steer'), (0.32138774, 'animal'), (0.42459154, 'cattle'), (0.44606087, 'cow')]	{}	{'cow': 3, 'steer': 3, 'bull': 1, 'animal': 1, 'cattle': 1}
2354426	3777310	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2354426_3777310_singleton_obj.png	[]	[(0.2095854, 'horn'), (0.44606087, 'cow')]	{'#other_animal': 2}	{'cow': 4, 'bull': 2, 'horn': 1}
2366669	1905536	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2366669_1905536_singleton_obj.png	[]	[]	{'#other_animal': 4}	{'animal': 5}
2321569	3509746	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2321569_3509746_supercat_unique.png	[]	[(0.06347836, 'pitcher'), (0.21600577, 'cap'), (0.44606087, 'cow')]	{'#other_animal': 3}	{'cow': 2, 'bull': 2, 'pitcher': 1, 'cap': 1}
2349628	2456889	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2349628_2456889_singleton_obj.png	[]	[]	{'#other_animal': 3}	{'cow': 6}
2417401	2805653	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2417401_2805653_seed_ambiguous.png	[]	[(0.32138774, 'animal'), (0.44606087, 'cow')]	{'#other_animal': 2}	{'cow': 3, 'animal': 2, 'bull': 1}
2375303	722903	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2375303_722903_singleton_obj.png	[]	[(0.2095854, 'horn'), (0.44606087, 'cow')]	{'#other_animal': 3}	{'cow': 4, 'bull': 1, 'horn': 1}
2341873	2082235	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2341873_2082235_seed_ambiguous.png	[]	[(0.17717017, 'rope'), (0.44606087, 'cow')]	{'#other_animal': 4}	{'bull': 3, 'rope': 1, 'cow': 1}
2384455	1309145	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2384455_1309145_singleton_obj.png	[]	[(0.32138774, 'animal'), (0.44606087, 'cow')]	{'#other_animal': 3, '#other_aninmal': 1}	{'cow': 3, 'bull': 1, 'animal': 1}
2369525	1732776	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2369525_1732776_singleton_obj.png	['cattle']	[(0.2095854, 'horn'), (0.42459154, 'cattle')]	{'#other_animal': 4}	{'bull': 3, 'horn': 1, 'cattle': 1}
2368531	1680481	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2368531_1680481_singleton_obj.png	[]	[(0.2095854, 'horn')]	{'#other_animal': 5}	{'horn': 1, 'goat': 1}
2348831	2027178	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2348831_2027178_singleton_obj.png	[]	[(0.06347836, 'pitcher'), (0.08030494, 'post')]	{'#other_animal': 5}	{'pitcher': 1, 'panner': 1, 'post': 1, 'bufallo': 1}
2370877	1766749	dog.n.01	bulldog	animal	http://object-naming-amore.upf.edu//2370877_1766749_seed_ambiguous.png	[]	[(-0.0024411157, 'sky board'), (0.13168426, 'belt'), (0.22911713, 'scatting')]	{'#other_animal': 4}	{'dog': 2, 'scatting': 1, 'sky board': 1, 'belt': 1}
2407419	279819	insect.n.01	butterfly	animal	http://object-naming-amore.upf.edu//2407419_279819_singleton_obj.png	[]	[(0.22052762, 'orange')]	{'#other_animal': 1}	{'butterfly': 5, 'orange': 3}
2393814	1216572	ungulate.n.01	carabao	animal	http://object-naming-amore.upf.edu//2393814_1216572_singleton_obj.png	[]	[(0.055220827, 'chair'), (0.33816308, 'bull')]	{}	{'cow': 5, 'bull': 3, 'chair': 1}
2380796	1342228	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2380796_1342228_singleton_obj.png	[]	[(0.19078407, 'jug')]	{'#other_animal': 2}	{'cat': 6, 'jug': 1}
2370355	1679782	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2370355_1679782_singleton_obj.png	[]	[(0.2287415, 'shoe')]	{}	{'cat': 6, 'shoe': 3}
