assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,n_controls-filtered,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
3TMFV4NEP8E8Q8FO9AWJIECG3E98W5,0.8,0.43333333333333335,30,14,14.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,21,21.0,21,3BAKUKE49HCILSGOLT8XSLL3USHR1C,../1_pre-pilot/verification_round2_amt.csv_1229,1.0,worker1,[''],21,21,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3TK8OJTYM1LGHBE05HTYIYOSLERPVE,0.4666666666666667,0.4,30,15,14.0,8,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9130434782608695,1.0,23,21.0,21,3OREP8RUT2BS90P27F7AZTK5EVXBGJ,../1_pre-pilot/verification_round2_amt.csv_1103,0.9130434782608696,worker1,"['5-3-bold-bike0', '5-3-bold-bike1']",23,21,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2412217_200149_singleton_obj.png - wheel: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2412217_200149_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']""]",2
3B1NLC6UGZWXZEO5GMUCIXLIYZ3PGP,0.6333333333333333,0.26666666666666666,30,16,15.0,10,9.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan]",0.9259259259259259,0.9615384615384616,27,25.0,26,37MQ8Z1JQEWY7EA6IS0550O5PLAY22,../1_pre-pilot/verification_round2_amt.csv_1198,0.9259259259259259,worker1,"['4-3-rand0', '4-3-0-rand2']",27,25,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2398715_422760_supercat_ambiguous.png - italian: must be 'other'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2398715_422760_supercat_ambiguous.png - italian: you erroneously gave this the same color as ['italian', 'person', 'man']""]",2
3PMBY0YE273ZQFSTXB2W6G0OV3R9C2,0.7,0.3333333333333333,30,18,17.0,11,11.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9655172413793104,0.9655172413793104,29,28.0,29,38F60IALAGHVUI8YTZ9SEV3BDL90TW,../1_pre-pilot/verification_round2_amt.csv_1203,0.9655172413793104,worker1,['2-2-alt1'],29,28,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2328945_2867403_singleton_obj.png - cars: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3OLQQLKKNSP3TPPGFEZ4LYEUCMREJA,0.43333333333333335,0.06666666666666667,30,16,15.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.96,0.96,25,24.0,25,3W9XHF7WGKVX78F2XSJAXFIKRJRKTY,../1_pre-pilot/verification_round2_amt.csv_1568,0.96,worker1,['5-0-typo-jacket0'],25,24,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2352891_851163_singleton_obj.png - jakcet: must be 'linguistic'; you said 'adequate'""]",1
3GDTJDAPVUBCLWLA58QW9GAP5CD8MW,0.5666666666666667,0.43333333333333335,30,15,14.0,8,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9130434782608695,0.9130434782608695,23,21.0,23,3BKZLF990ZZFZXCRK3Q61IM85R0YQS,../1_pre-pilot/verification_round2_amt.csv_1464,0.9130434782608696,worker1,"['5-4-rand1', '5-4-0-rand2']",23,21,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2380595_1344890_singleton_obj.png - soap: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2380595_1344890_singleton_obj.png - soap: you erroneously gave this the same color as ['soap', 'sailboat', 'yacht', 'ship', 'boat']""]",2
3570Y55XZPJR8SG679QVVOEU243YGP,0.6666666666666666,0.36666666666666664,30,14,10.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8181818181818182,0.8181818181818182,22,18.0,22,3PCPFX4U40Q9Z6VWFDYICXFSZGYQFB,../1_pre-pilot/verification_round2_amt.csv_1113,0.8181818181818181,worker1,"['0-0-typo-desk0', '4-1-rand1', '5-3-rand1', '6-4-rand1']",22,18,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2404155_1118314_supercat_unique.png - sause: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2364155_3740794_singleton_obj.png - lanyad: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2321624_3649598_singleton_obj.png - jihab: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2332530_2947607_singleton_obj.png - ddsk: must be 'linguistic'; you said 'adequate'""]",4
3RWE2M8QWHA0LP17M5SHTGT7R3DN0O,0.6,0.43333333333333335,30,17,16.0,10,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8888888888888888,0.96,27,24.0,25,3PIOQ99R7YMDFRFUUA10U3LQ4SQNUK,../1_pre-pilot/verification_round2_amt.csv_1211,0.8888888888888888,worker1,"['4-0-1-rand2', '6-3-bold-jacket0', '6-3-bold-jacket1']",27,24,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2367507_751441_singleton_obj.png - cap: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2367507_751441_singleton_obj.png - cap: you erroneously gave this the same color as ['cap']"", ""http://object-naming-amore.upf.edu//2402504_1135178_singleton_obj.png - berth: you erroneously gave this the same color as ['bench', 'seat', 'chair', 'berth']""]",3
35K3O9HUABDNON3KWO8J60M2JD1EFU,0.6333333333333333,0.6333333333333333,30,14,14.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,21,21.0,21,3C8QQOM6JP1II0H9OGW7Y8TQ523IL5,../1_pre-pilot/verification_round2_amt.csv_1142,1.0,worker1,[''],21,21,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
39DD6S19JPBTT4UKX02Q9S2KVIVZE3,0.6666666666666666,0.4,30,17,15.0,10,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8518518518518519,0.9583333333333334,27,23.0,24,32K26U12DNO46UDHA6X2UKBF4VXVDZ,../1_pre-pilot/verification_round2_amt.csv_1174,0.8518518518518519,worker1,"['0-2-alt1', '0-2-alt2', '4-3-bold-wheel0', '4-3-bold-wheel1']",27,23,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2401741_396395_singleton_obj.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2317839_1016875_singleton_obj.png - chair: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2401741_396395_singleton_obj.png - bike: you erroneously gave this the same color as ['bike', 'motorcycle']"", ""http://object-naming-amore.upf.edu//2317839_1016875_singleton_obj.png - chair: you erroneously gave this the same color as ['chair', 'couch', 'sofa']""]",4
3KRVW3HTZNLU4G0JJ6W1Q7AQH5MSMG,0.4666666666666667,0.7,30,15,15.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,23,23.0,23,3YO4AH2FPDKI22G6CVFX9QSOTEA0QI,../1_pre-pilot/verification_round2_amt.csv_1172,1.0,worker1,[''],23,23,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3NL0RFNU0FNGC7Y58TN3DR2GEKO4KG,0.43333333333333335,0.4,30,15,14.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9565217391304348,0.9565217391304348,23,22.0,23,3HA5ODM5KASA8JWZ7WSRPJXF5Y7SVQ,../1_pre-pilot/verification_round2_amt.csv_1141,0.9565217391304348,worker1,['5-2-typo-bathtub0'],23,22,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2327376_2800902_singleton_obj.png - bathhtub: must be 'linguistic'; you said 'adequate'""]",1
3U84XHCDICDB12XR8UQD06QTIUYZ4W,0.6666666666666666,0.5,30,14,14.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,22,22.0,22,3X52SWXE0X57GR780K7NWGCBQ4PWCC,../1_pre-pilot/verification_round2_amt.csv_1300,1.0,worker1,[''],22,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3C8HJ7UOP7UR5SMXEYQ9M07T4KMMZF,0.5,0.26666666666666666,30,16,14.0,11,11.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9259259259259259,0.9259259259259259,27,25.0,27,31ODACBENUFI3B0ILXYHJWY7O6SSQW,../1_pre-pilot/verification_round2_amt.csv_1115,0.9259259259259259,worker1,"['4-3-pos0', '5-2-pos0']",27,25,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2409547_239447_singleton_obj.png - chair: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2343914_3706999_supercat_unique.png - curtain: must be vg_majority; you said 'bounding box error'""]",2
3B2X28YI3WFTYRYPL43PBM34NI1B66,0.5,0.6333333333333333,30,14,14.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,22,22.0,22,35U0MRQMUJ7VAR460FBI5ENE896OVR,../1_pre-pilot/verification_round2_amt.csv_1329,1.0,worker1,[''],22,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3VHP9MDGRNK8RPJ60X2OGCMZY1OFC2,0.5333333333333333,0.4,30,13,13.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,20,20.0,20,3LN50BUKPVBAZM4D1BMR75U2RGYLPK,../1_pre-pilot/verification_round2_amt.csv_1235,1.0,worker1,[''],20,20,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
35GMH2SV3EHHU0GDVRR9TUVGBESOEQ,0.6,0.23333333333333334,30,14,13.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9545454545454546,0.9545454545454546,22,21.0,22,35YHTYFL1G314ERD1CSSIKE0G8DVFA,../1_pre-pilot/verification_round2_amt.csv_1180,0.9545454545454546,worker1,['6-3-rand1'],22,21,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2359921_2505446_singleton_obj.png - tuxedo: must be 'other'; you said 'named object misinterpreted'""]",1
3FDJT1UU748Y8Q25MY6DIJ8UEHP5KU,0.4666666666666667,0.36666666666666664,30,13,12.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.95,1.0,20,19.0,19,3ZICQFRS31IOIFNN3LB26I7EGODZZ2,../1_pre-pilot/verification_round2_amt.csv_1258,0.95,worker1,['2-3-alt0'],20,19,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2411086_1082972_supercat_unique.png - top: must be 'bounding box error'; you said 'adequate'""]",1
3TR2532VIPUZGAW19WG69AMHVMUJ6H,0.43333333333333335,0.7666666666666667,30,16,16.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,25,25.0,25,3K2CEDRACB1SXWF5I4WQCSAOGO9TMZ,../1_pre-pilot/verification_round2_amt.csv_1232,1.0,worker1,[''],25,25,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3AAJC4I4FGS14KGCB1DH68FC0R8JZR,0.6333333333333333,0.5,30,14,14.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,22,22.0,22,3IVKZBIBJ095QI1F27BNAI66XJZHSS,../1_pre-pilot/verification_round2_amt.csv_1368,1.0,worker1,[''],22,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
34Z02EIMISDYG26RJ1ET2FZZGLZT0V,0.4,0.3333333333333333,30,16,15.0,10,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9230769230769231,0.9230769230769231,26,24.0,26,3ACRLU860NEUPMTB1KHMZQZT1FIBE2,../1_pre-pilot/verification_round2_amt.csv_1100,0.9230769230769231,worker1,"['5-4-rand0', '5-4-0-rand2']",26,24,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2392031_483942_singleton_obj.png - pagoda: must be 'other'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2392031_483942_singleton_obj.png - pagoda: you erroneously gave this the same color as ['pagoda', 'pizza', 'food', 'bread', 'pita']""]",2
3VHHR074H3HOF0Y6VRXBV3Z5UN07LP,0.5666666666666667,0.3,30,15,15.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,23,23.0,23,3WRKFXQBOB72IZO87VLXSGVMEH9IYZ,../1_pre-pilot/verification_round2_amt.csv_1312,1.0,worker1,[''],23,23,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3X66WABAJWIQSPJIIOX55UIHT48G33,0.5666666666666667,0.5,30,13,12.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.95,0.95,20,19.0,20,3FDWKV9VCN27X9UUI9M0HOWQZ2IUMT,../1_pre-pilot/verification_round2_amt.csv_1349,0.95,worker2,['4-2-pos0'],20,19,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2411597_309594_singleton_obj.png - train: must be vg_majority; you said 'named object misinterpreted'""]",1
33NF62TLXJ26FPHQB0A7JTRZWHBKJK,0.7666666666666667,0.6666666666666666,30,15,14.0,9,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,1.0,24,22.0,22,38DCH97KHH2P48HSY3P3RV7KSNFQJE,../1_pre-pilot/verification_round2_amt.csv_1154,0.9166666666666666,worker2,"['4-1-bold-wheel0', '4-1-bold-wheel1']",24,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2411727_307625_supercat_ambiguous.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2411727_307625_supercat_ambiguous.png - bike: you erroneously gave this the same color as ['bike', 'motorcycle']""]",2
3EKVH9QMEY4YVND8CYISGZASAZ9D2Y,0.5806451612903226,0.45161290322580644,31,14,14.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,21,21.0,21,3KVQ0UJWPXLMH6YTLAKFIA61YNG5WQ,../1_pre-pilot/verification_round2_amt.csv_1689,1.0,worker2,[''],21,21,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3300DTYQT2HKFCTTA4JDIZQGQG7EQN,0.5666666666666667,0.2,30,14,13.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9523809523809523,1.0,21,20.0,20,39AYGO6AFFKSDGPTYS3XEX7A16L6NE,../1_pre-pilot/verification_round2_amt.csv_1499,0.9523809523809523,worker2,['2-3-rand1'],21,20,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2384093_1313447_supercat_unique.png - limbs: must be 'other'; you said 'bounding box error'""]",1
3OS46CRSLFZ875WVQLUPCYXBQ9YV6B,0.6666666666666666,0.5666666666666667,30,12,11.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9444444444444444,0.9444444444444444,18,17.0,18,31MCUE39BKMN65LPSMS4HAMTQ3KG3X,../1_pre-pilot/verification_round2_amt.csv_1165,0.9444444444444444,worker2,['6-3-alt1'],18,17,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2412275_198503_supercat_ambiguous.png - dress: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
