vg_img_id	vg_object_id	sample_type	synset	obj_name	cat	url	responses
1159961	1599681	supercat_unique	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//1159961_1599681_supercat_unique.png	Counter({'jacket': 6, 'shirt': 2, 'clothing': 1})
2356795	2338843	seed_ambiguous	vessel.n.03	bathtub	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356795_2338843_seed_ambiguous.png	Counter({'bathtub': 7, 'tub': 1, 'sink': 1})
2362231	776012	singleton_obj	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2362231_776012_singleton_obj.png	Counter({'cow': 7, 'bull': 1, 'cattle': 1})
2319638	2855573	supercat_unique	baked_goods.n.01	pie	food, solid food	http://object-naming-amore.upf.edu//2319638_2855573_supercat_unique.png	Counter({'pizza': 8, 'food': 1})
2367298	623428	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2367298_623428_singleton_obj.png	Counter({'man': 4, 'person': 2, 'skateboarder': 2, 'boy': 1})
2403393	381923	seed_ambiguous	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2403393_381923_seed_ambiguous.png	Counter({'zebra': 9})
2392412	480234	supercat_ambiguous	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2392412_480234_supercat_ambiguous.png	Counter({'woman': 8, 'person': 1})
2342903	2346728	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2342903_2346728_singleton_obj.png	Counter({'bed': 7, 'cot': 2})
2377887	2076555	singleton_obj	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2377887_2076555_singleton_obj.png	Counter({'boat': 6, 'ship': 3})
2377284	3658450	seed_ambiguous	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2377284_3658450_seed_ambiguous.png	Counter({'horse': 9})
2413462	173116	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2413462_173116_singleton_obj.png	Counter({'boy': 5, 'child': 3, 'kid': 1})
2363578	3745239	seed_ambiguous	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2363578_3745239_seed_ambiguous.png	Counter({'giraffe': 9})
2399715	661465	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2399715_661465_singleton_obj.png	Counter({'airplane': 7, 'plane': 2})
2345361	908821	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2345361_908821_supercat_unique.png	Counter({'shirt': 8, 'man': 1})
2378751	1365246	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2378751_1365246_singleton_obj.png	Counter({'house': 8, 'building': 1})
2328258	3936397	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2328258_3936397_singleton_obj.png	Counter({'cat': 9})
2334673	2098504	singleton_obj	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2334673_2098504_singleton_obj.png	Counter({'pizza': 8, 'food': 1})
2383961	529221	singleton_obj	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2383961_529221_singleton_obj.png	Counter({'counter': 4, 'countertop': 3, 'table': 1, 'bar': 1})
198	1062598	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//198_1062598_singleton_obj.png	Counter({'house': 8, 'cabin': 1})
2391212	1242791	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2391212_1242791_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})
2342530	2936078	singleton_obj	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2342530_2936078_singleton_obj.png	Counter({'curtain': 7, 'shower curtain': 1, 'shower': 1})
2397110	1192682	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2397110_1192682_singleton_obj.png	Counter({'train': 9})
2398340	426223	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2398340_426223_singleton_obj.png	Counter({'skateboarder': 4, 'person': 2, 'boy': 1, 'train': 1, 'skater': 1})
1592425	1609488	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//1592425_1609488_supercat_unique.png	Counter({'shirt': 9})
2347096	893595	supercat_unique	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2347096_893595_supercat_unique.png	Counter({'sandwich': 6, 'food': 1, 'sub': 1, 'bread': 1})
2402800	657790	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2402800_657790_singleton_obj.png	Counter({'train': 9})
2387977	510329	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2387977_510329_singleton_obj.png	Counter({'giraffe': 9})
2352283	855140	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2352283_855140_singleton_obj.png	Counter({'cat': 9})
2365794	2346707	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png	Counter({'bed': 9})
2343975	2147949	singleton_obj	aircraft.n.01	aircraft	vehicle	http://object-naming-amore.upf.edu//2343975_2147949_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})
1409	3570491	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//1409_3570491_singleton_obj.png	Counter({'building': 8, 'store': 1})
2380354	1347734	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2380354_1347734_supercat_unique.png	Counter({'shirt': 9})
2353484	1743633	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2353484_1743633_singleton_obj.png	Counter({'bed': 9})
2346133	2389784	singleton_obj	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2346133_2389784_singleton_obj.png	Counter({'sandwich': 3, 'quesadilla': 3, 'food': 2, 'quesadilla slice': 1})
2391305	1241682	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2391305_1241682_singleton_obj.png	Counter({'zebra': 9})
2411009	317716	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2411009_317716_singleton_obj.png	Counter({'plane': 4, 'airplane': 4, 'aircaft': 1})
2350025	870805	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2350025_870805_singleton_obj.png	Counter({'woman': 7, 'person': 2})
2363974	1754087	singleton_obj	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2363974_1754087_singleton_obj.png	Counter({'woman': 8, 'person': 1})
2405579	330817	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2405579_330817_supercat_unique.png	Counter({'shirt': 8, 't-shirt': 1})
2377638	1693599	singleton_obj	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2377638_1693599_singleton_obj.png	Counter({'truck': 9})
2367333	2157142	seed_ambiguous	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2367333_2157142_seed_ambiguous.png	Counter({'giraffe': 9})
2350922	1678022	seed_ambiguous	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2350922_1678022_seed_ambiguous.png	Counter({'pizza': 7, 'food': 2})
2369555	3862851	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2369555_3862851_singleton_obj.png	Counter({'bed': 9})
2324283	3364126	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2324283_3364126_singleton_obj.png	Counter({'motorcycle': 2, 'man': 2, 'police': 1, 'motorcycle policeman': 1, 'bike': 1, 'policeman': 1, 'person': 1})
2384467	1308976	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2384467_1308976_singleton_obj.png	Counter({'man': 8, 'person': 1})
2384131	528325	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2384131_528325_singleton_obj.png	Counter({'cat': 9})
2362235	775971	singleton_obj	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2362235_775971_singleton_obj.png	Counter({'table': 9})
2392389	1230668	supercat_unique	tool.n.01	knife	tool	http://object-naming-amore.upf.edu//2392389_1230668_supercat_unique.png	Counter({'fork': 8, 'silverware': 1})
2316265	3956377	singleton_obj	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2316265_3956377_singleton_obj.png	Counter({'cake': 9})
2364148	3740837	singleton_obj	restaurant.n.01	restaurant	structure, construction	http://object-naming-amore.upf.edu//2364148_3740837_singleton_obj.png	Counter({'building': 6, 'restaurant': 2, 'shop': 1})
2330847	3933825	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2330847_3933825_singleton_obj.png	Counter({'zebra': 9})
4110	1655155	singleton_obj	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//4110_1655155_singleton_obj.png	Counter({'carpet': 3, 'table': 2, 'shelf': 2, 'floor': 1, 'carpeted floor': 1})
2351530	2746283	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2351530_2746283_singleton_obj.png	Counter({'boy': 5, 'skateboarder': 3, 'person': 1})
2334863	3062129	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2334863_3062129_supercat_unique.png	Counter({'shirt': 9})
2347450	890759	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2347450_890759_singleton_obj.png	Counter({'giraffe': 7, 'statue': 1, 'sculpture': 1})
2318246	1012709	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2318246_1012709_singleton_obj.png	Counter({'plane': 6, 'airplane': 3})
2341361	943356	singleton_obj	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2341361_943356_singleton_obj.png	Counter({'bench': 7, 'chair': 2})
2360302	2804389	singleton_obj	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2360302_2804389_singleton_obj.png	Counter({'wing': 5, 'airplane': 2, 'airplane wing': 1, 'plane': 1})
2380735	1343039	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2380735_1343039_singleton_obj.png	Counter({'zebra': 9})
2417754	3253981	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2417754_3253981_singleton_obj.png	Counter({'boy': 3, 'person': 3, 'teenager': 1, 'man': 1, 'skateboarder': 1})
2396828	1194698	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2396828_1194698_supercat_unique.png	Counter({'shirt': 9})
2387125	3843690	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2387125_3843690_singleton_obj.png	Counter({'zebra': 9})
2407133	284977	singleton_obj	dish.n.02	soup	food, nutrient	http://object-naming-amore.upf.edu//2407133_284977_singleton_obj.png	Counter({'food': 4, 'soup': 4, 'dumplings': 1})
2371526	3247948	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2371526_3247948_singleton_obj.png	Counter({'parking lot': 3, 'road': 2, 'pavement': 2, 'ground': 1, 'asphalt': 1})
2386192	1288510	seed_ambiguous	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2386192_1288510_seed_ambiguous.png	Counter({'boy': 6, 'child': 2, 'person': 1})
2404595	655836	singleton_obj	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2404595_655836_singleton_obj.png	Counter({'counter': 5, 'table': 4})
2405400	332361	singleton_obj	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2405400_332361_singleton_obj.png	Counter({'bridge': 8, 'train track': 1})
2398575	424021	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2398575_424021_singleton_obj.png	Counter({'airplane': 6, 'plane': 3})
2319912	3369371	supercat_ambiguous	foodstuff.n.02	dough	food, nutrient	http://object-naming-amore.upf.edu//2319912_3369371_supercat_ambiguous.png	Counter({'food': 5, 'pizza': 4})
2368128	1738725	supercat_unique	shelter.n.01	tent	structure, construction	http://object-naming-amore.upf.edu//2368128_1738725_supercat_unique.png	Counter({'tent': 8, 'woman': 1})
2374314	727577	supercat_unique	headdress.n.01	hat	article of clothing	http://object-naming-amore.upf.edu//2374314_727577_supercat_unique.png	Counter({'hat': 9})
2363838	761684	singleton_obj	furnishing.n.02	sofa	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2363838_761684_singleton_obj.png	Counter({'couch': 4, 'chair': 4, 'sofa': 1})
2335850	961771	seed_ambiguous	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2335850_961771_seed_ambiguous.png	Counter({'cow': 9})
2395981	449067	singleton_obj	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2395981_449067_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})
2349402	1806826	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2349402_1806826_singleton_obj.png	Counter({'kid': 3, 'child': 2, 'human': 1, 'skiier': 1, 'skier': 1, 'boy': 1})
2414125	159491	seed_ambiguous	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2414125_159491_seed_ambiguous.png	Counter({'sheep': 9})
2352324	854780	singleton_obj	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2352324_854780_singleton_obj.png	Counter({'couch': 6, 'sofa': 3})
2382891	536536	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2382891_536536_singleton_obj.png	Counter({'girl': 4, 'child': 1, 'person': 1, 'goalie': 1, 'kid': 1, 'player': 1})
2389834	1256670	singleton_obj	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2389834_1256670_singleton_obj.png	Counter({'child': 4, 'girl': 3, 'boy': 1, 'kid': 1})
2372510	591608	singleton_obj	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2372510_591608_singleton_obj.png	Counter({'truck': 8, 'pickup': 1})
2347474	1769527	singleton_obj	man.n.01	guy	person	http://object-naming-amore.upf.edu//2347474_1769527_singleton_obj.png	Counter({'skater': 3, 'skateboarder': 2, 'person': 2, 'man': 1, 'boy': 1})
2335603	962384	seed_ambiguous	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2335603_962384_seed_ambiguous.png	Counter({'bed': 9})
2378491	1706248	supercat_unique	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2378491_1706248_supercat_unique.png	Counter({'food': 4, 'hotdog': 3, 'chili dog': 1, 'sloppy joe': 1})
2317502	1020357	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2317502_1020357_singleton_obj.png	Counter({'dog': 9})
2412212	3804991	singleton_obj	restaurant.n.01	restaurant	structure, construction	http://object-naming-amore.upf.edu//2412212_3804991_singleton_obj.png	Counter({'sign': 8, 'signboard': 1})
2321779	1047180	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2321779_1047180_singleton_obj.png	Counter({'train': 9})
2377243	567053	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2377243_567053_singleton_obj.png	Counter({'zebra': 9})
2363894	3742895	singleton_obj	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2363894_3742895_singleton_obj.png	Counter({'shirt': 9})
2366256	3880131	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2366256_3880131_singleton_obj.png	Counter({'train': 6, 'subway': 2, 'woman': 1})
2387988	676122	singleton_obj	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2387988_676122_singleton_obj.png	Counter({'bench': 9})
2358720	2307074	seed_ambiguous	shelter.n.01	dugout	structure, construction	http://object-naming-amore.upf.edu//2358720_2307074_seed_ambiguous.png	Counter({'dugout': 4, 'fence': 2, 'dug out': 1, 'cage': 1, 'umbrella': 1})
2345900	2981823	singleton_obj	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2345900_2981823_singleton_obj.png	Counter({'truck': 7, 'van': 2})
2374057	2001164	singleton_obj	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2374057_2001164_singleton_obj.png	Counter({'pizza': 6, 'food': 3})
2380971	708238	supercat_unique	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2380971_708238_supercat_unique.png	Counter({'boy': 4, 'child': 4, 'kid': 1})
2357603	1734159	supercat_unique	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2357603_1734159_supercat_unique.png	Counter({'jacket': 6, 'coat': 2, 'clothing': 1})
2403140	383330	singleton_obj	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2403140_383330_singleton_obj.png	Counter({'bench': 9})
2394238	1213025	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2394238_1213025_singleton_obj.png	Counter({'horse': 9})
2385184	689514	supercat_unique	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2385184_689514_supercat_unique.png	Counter({'zebra': 9})
2351808	858114	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2351808_858114_singleton_obj.png	Counter({'house': 7, 'building': 2})
2343410	3000865	supercat_unique	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2343410_3000865_supercat_unique.png	Counter({'pizza': 9})
2409582	238628	supercat_unique	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2409582_238628_supercat_unique.png	Counter({'jacket': 7, 'suit': 1, 'tie': 1})
2387989	676104	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2387989_676104_singleton_obj.png	Counter({'bed': 9})
2360224	1924575	singleton_obj	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2360224_1924575_singleton_obj.png	Counter({'desk': 8, 'table': 1})
2404936	336409	seed_ambiguous	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2404936_336409_seed_ambiguous.png	Counter({'horse': 9})
2327427	3324741	seed_ambiguous	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2327427_3324741_seed_ambiguous.png	Counter({'desk': 6, 'table': 3})
2357029	815607	supercat_unique	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2357029_815607_supercat_unique.png	Counter({'bed': 8, 'headboard': 1})
2407567	3810515	singleton_obj	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2407567_3810515_singleton_obj.png	Counter({'airplane': 6, 'plane': 3})
2410483	216385	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2410483_216385_singleton_obj.png	Counter({'boy': 6, 'person': 2, 'woman': 1})
2337615	2533035	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2337615_2533035_singleton_obj.png	Counter({'horse': 9})
2110	1646330	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2110_1646330_singleton_obj.png	Counter({'building': 5, 'house': 4})
2390171	499825	singleton_obj	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2390171_499825_singleton_obj.png	Counter({'plane': 6, 'airplane': 3})
2318935	1006018	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2318935_1006018_singleton_obj.png	Counter({'woman': 8, 'person': 1})
713064	1076435	singleton_obj	robe.n.01	robe	article of clothing	http://object-naming-amore.upf.edu//713064_1076435_singleton_obj.png	Counter({'blanket': 5, 'poncho': 1, 'cloak': 1, 'cloth': 1, 'man': 1})
2381534	703968	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2381534_703968_singleton_obj.png	Counter({'child': 3, 'skateboarder': 2, 'boy': 2, 'kid': 2})
498148	1574145	seed_ambiguous	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//498148_1574145_seed_ambiguous.png	Counter({'rug': 7, 'carpet runner': 1, 'floor': 1})
2323977	1046774	singleton_obj	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2323977_1046774_singleton_obj.png	Counter({'pizza': 8, 'food': 1})
2371663	2498790	singleton_obj	athlete.n.01	catcher	person	http://object-naming-amore.upf.edu//2371663_2498790_singleton_obj.png	Counter({'catcher': 5, 'person': 2, 'man': 1, 'umpire': 1})
2316120	2989868	supercat_ambiguous	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2316120_2989868_supercat_ambiguous.png	Counter({'cat': 9})
2379429	1357596	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2379429_1357596_singleton_obj.png	Counter({'train': 9})
2371755	2438584	supercat_unique	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2371755_2438584_supercat_unique.png	Counter({'cake': 9})
2410770	320645	supercat_unique	man.n.01	man	person	http://object-naming-amore.upf.edu//2410770_320645_supercat_unique.png	Counter({'man': 7, 'person': 2})
2386712	1283221	singleton_obj	kitchen_utensil.n.01	pan	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2386712_1283221_singleton_obj.png	Counter({'pot': 6, 'pan': 2, 'dish': 1})
4096	3649915	seed_ambiguous	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//4096_3649915_seed_ambiguous.png	Counter({'bed': 9})
2394802	1209675	seed_ambiguous	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2394802_1209675_seed_ambiguous.png	Counter({'motorcycle': 7, 'bike': 2})
2391223	1242657	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2391223_1242657_singleton_obj.png	Counter({'train': 9})
2380796	1342228	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2380796_1342228_singleton_obj.png	Counter({'cat': 9})
2364740	1717148	supercat_ambiguous	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2364740_1717148_supercat_ambiguous.png	Counter({'jacket': 6, 'sweater': 2, 'shirt': 1})
2374268	727930	supercat_unique	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2374268_727930_supercat_unique.png	Counter({'dog': 4, 'sofa': 3, 'couch': 2})
2365997	2617386	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2365997_2617386_singleton_obj.png	Counter({'desk': 7, 'tabletop': 1, 'table': 1})
2409561	239160	singleton_obj	shelter.n.01	dugout	structure, construction	http://object-naming-amore.upf.edu//2409561_239160_singleton_obj.png	Counter({'dugout': 8, 'dug out': 1})
2402692	3816364	singleton_obj	baked_goods.n.01	piece	food, solid food	http://object-naming-amore.upf.edu//2402692_3816364_singleton_obj.png	Counter({'bread': 7, 'crust': 1, 'food': 1})
2366422	628381	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2366422_628381_singleton_obj.png	Counter({'dog': 9})
2335207	3082531	singleton_obj	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2335207_3082531_singleton_obj.png	Counter({'boat': 9})
2399677	1167474	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2399677_1167474_singleton_obj.png	Counter({'dog': 9})
2334353	2992338	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2334353_2992338_singleton_obj.png	Counter({'cat': 9})
2351150	2561357	supercat_unique	man.n.01	guy	person	http://object-naming-amore.upf.edu//2351150_2561357_supercat_unique.png	Counter({'man': 7, 'person': 2})
2345068	2722466	seed_ambiguous	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2345068_2722466_seed_ambiguous.png	Counter({'rug': 8, 'carpet': 1})
