,hitid,assignmentid,workerid,image,object,name,rating,type,color,image_url,same_color,control_type,correct1,correct2
22,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2357516,811425,vehicle,1.0,,4,http://object-naming-amore.upf.edu//2357516_811425_singleton_obj.png,"['truck', 'vehicle', 'car']",,,
23,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2365794,2346707,bed sheet,0.5,bounding box,2,http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png,"['bed sheet', 'bed cover']",,,
24,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2349227,2299218,shiirt,1.0,,2,http://object-naming-amore.upf.edu//2349227_2299218_singleton_obj.png,"['shiirt', 'shirt']",typo-shirt,,1.0
25,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2345825,1862256,chkli dog,0.5,bounding box,8,http://object-naming-amore.upf.edu//2345825_1862256_supercat_ambiguous.png,"['chili dog', 'hotdog', 'chilidog', 'chkli dog']",typo-chili dog,,1.0
26,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2404559,3814915,bull,1.0,,6,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,"['animal', 'buffalo', 'yak', 'bfufalo', 'bison', 'bull', 'cow']",,,
27,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2375426,2950862,person,1.0,,6,http://object-naming-amore.upf.edu//2375426_2950862_singleton_obj.png,"['guy', 'man', 'person']",,,
28,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2357516,811425,bangkok,0.0,other,-1,http://object-naming-amore.upf.edu//2357516_811425_singleton_obj.png,['bangkok'],random,1.0,1.0
29,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2365794,2346707,bed cover,0.5,bounding box,2,http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png,"['bed sheet', 'bed cover']",,,
30,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2349227,2299218,tie,0.5,bounding box,1,http://object-naming-amore.upf.edu//2349227_2299218_singleton_obj.png,['tie'],,,
31,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2345825,1862256,cheese,0.5,bounding box,10,http://object-naming-amore.upf.edu//2345825_1862256_supercat_ambiguous.png,"['chili', 'sauce', 'toppings', 'food', 'cheese']",,,
32,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2404559,3814915,cow,1.0,,6,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,"['animal', 'buffalo', 'yak', 'bfufalo', 'bison', 'bull', 'cow']",,,
33,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2375426,2950862,handsaw,0.0,other,-1,http://object-naming-amore.upf.edu//2375426_2950862_singleton_obj.png,['handsaw'],random,,1.0
34,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2357516,811425,car,1.0,,4,http://object-naming-amore.upf.edu//2357516_811425_singleton_obj.png,"['truck', 'vehicle', 'car']",vg_majority,1.0,
35,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2365794,2346707,bed,1.0,,3,http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png,['bed'],vg_majority,1.0,
36,30Z7M1Q8UYK8XBESI3VQC5J18BSA8Y,3NGMS9VZTLIFU13GRZSPOI72TSQFFD,A1B68E1R8PO9SS,2349227,2299218,shirt,1.0,,2,http://object-naming-amore.upf.edu//2349227_2299218_singleton_obj.png,"['shiirt', 'shirt']",vg_majority,1.0,
37,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,helicopter,0.5,linguistic,1,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,"['helicopter', 'wheel']",,,
38,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,airplane,1.0,,9,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,"['airplane', 'plane']",,,
39,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2334627,964696,stand,0.5,bounding box,4,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,"['stand', 'chair']",,,
40,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,ground,0.5,other,0,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['ground'],alternative,1.0,
41,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2334627,964696,chair,0.0,bounding box,4,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,"['stand', 'chair']",,,
42,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,truck,0.0,visual,-1,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['truck'],,,
43,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2334627,964696,cabinet,0.5,linguistic,2,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,"['cabinet', 'cabinte']",,,
44,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,boat,0.0,visual,-1,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['boat'],,,
45,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2334627,964696,television,0.5,bounding box,7,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,"['television', 'furniture']",,,
46,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,wheel,0.0,bounding box,1,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,"['helicopter', 'wheel']",,,
47,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2334627,964696,entertainment center,1.0,,8,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,['entertainment center'],,,
48,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2416721,1057086,countertop,1.0,,4,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,"['countertop', 'kitchen counter', 'counter']",,,
49,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2388889,1265919,bun,1.0,,4,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,"['bun', 'bread']",,,
50,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,bike,0.0,bounding box,4,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['bike'],,,
51,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2334627,964696,broccli,0.0,other,-1,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,['broccli'],random,1.0,1.0
52,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2416721,1057086,kitchen counter,1.0,,4,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,"['countertop', 'kitchen counter', 'counter']",,,
53,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2388889,1265919,sleeve,0.0,bounding box,0,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,['sleeve'],alternative,,
54,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2320110,2918513,jet,1.0,,3,http://object-naming-amore.upf.edu//2320110_2918513_seed_ambiguous.png,['jet'],,,
55,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,plane,1.0,,9,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,"['airplane', 'plane']",syn-airplane,1.0,
56,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2334627,964696,furniture,1.0,,7,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,"['television', 'furniture']",,,
57,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2416721,1057086,eerie,0.0,other,-1,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,['eerie'],random,1.0,1.0
58,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2388889,1265919,hand,0.5,bounding box,1,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,['hand'],,,
59,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2320110,2918513,windows,0.0,bounding box,0,http://object-naming-amore.upf.edu//2320110_2918513_seed_ambiguous.png,['windows'],alternative,,1.0
60,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2368596,617107,hat,1.0,,2,http://object-naming-amore.upf.edu//2368596_617107_supercat_unique.png,"['hat', 'cap']",vg_majority,1.0,
61,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,catcus,0.0,other,-1,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['catcus'],random,,1.0
62,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2334627,964696,table,0.5,bounding box,5,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,['table'],,,
63,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2416721,1057086,counter,1.0,,4,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,"['countertop', 'kitchen counter', 'counter']",vg_majority,1.0,
64,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2388889,1265919,hotdog,0.5,bounding box,2,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,['hotdog'],,,
65,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2320110,2918513,plane,1.0,,2,http://object-naming-amore.upf.edu//2320110_2918513_seed_ambiguous.png,"['plane', 'airplane']",syn-airplane,1.0,1.0
66,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2368596,617107,cap,1.0,,2,http://object-naming-amore.upf.edu//2368596_617107_supercat_unique.png,"['hat', 'cap']",,,
67,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2365614,2535477,man,0.5,bounding box,6,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['man'],,,
68,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2334627,964696,cabinte,0.0,linguistic,2,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,"['cabinet', 'cabinte']",typo-cabinet,,1.0
69,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2416721,1057086,table,0.5,linguistic,2,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,['table'],,,
70,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2388889,1265919,bread,1.0,,4,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,"['bun', 'bread']",,,
71,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2320110,2918513,airplane,1.0,,2,http://object-naming-amore.upf.edu//2320110_2918513_seed_ambiguous.png,"['plane', 'airplane']",vg_majority,1.0,
72,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3VNXK88KKCIVPOYTOSX1W8ODEOG9V0,A1B68E1R8PO9SS,2368596,617107,cat,0.0,bounding box,0,http://object-naming-amore.upf.edu//2368596_617107_supercat_unique.png,['cat'],alternative,1.0,1.0
73,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,jacket,0.0,bounding box,2,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,"['jacket', 'mountains', 'pant', 'pole']",,,
74,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,person,1.0,,11,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,"['person', 'human', 'skier', 'woman']",,,
75,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,helmet,0.0,bounding box,1,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,"['helmet', 'homes', 'shoe']",,,
76,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,homes,0.0,visual,1,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,"['helmet', 'homes', 'shoe']",random,,0.0
77,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,human,1.0,,11,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,"['person', 'human', 'skier', 'woman']",syn-men,,
78,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,mountains,0.0,bounding box,2,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,"['jacket', 'mountains', 'pant', 'pole']",alternative,1.0,1.0
79,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2398331,426314,filling,0.5,bounding box,2,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,['filling'],alternative,,
80,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,skier,1.0,,11,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,"['person', 'human', 'skier', 'woman']",vg_majority,1.0,
81,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2398331,426314,icecream sandwhich,1.0,,6,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,"['icecream sandwhich', 'ice cream sandwich', 'dessert', 'food']",,,
82,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2332753,968617,clock tower,1.0,,5,http://object-naming-amore.upf.edu//2332753_968617_singleton_obj.png,"['clock tower', 'tower', 'cathedral']",,,
83,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,shoe,0.0,bounding box,1,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,"['helmet', 'homes', 'shoe']",,,
84,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2398331,426314,cookie,0.5,linguistic,1,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,['cookie'],vg_majority,0.0,
85,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2332753,968617,church,1.0,,4,http://object-naming-amore.upf.edu//2332753_968617_singleton_obj.png,"['church', 'building']",,,
86,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2400773,1155197,swan,1.0,,4,http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png,"['swan', 'bird']",,,
87,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,men,0.0,bounding box,0,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,['men'],,,
88,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2398331,426314,sandwich,1.0,,4,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,['sandwich'],,,
89,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2332753,968617,tower,1.0,,5,http://object-naming-amore.upf.edu//2332753_968617_singleton_obj.png,"['clock tower', 'tower', 'cathedral']",,,
90,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2400773,1155197,bird,1.0,,4,http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png,"['swan', 'bird']",,,
91,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,2410016,228090,bun,1.0,,2,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,"['bun', 'food']",,,
92,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,39L1G8WVWQRTOATF05C2Y7EBPS031P,A1B68E1R8PO9SS,712987,1577034,woman,1.0,,11,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,"['person', 'human', 'skier', 'woman']",,,
