assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,n_controls-filtered,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
3IOEN3P9S7JSLTGXJ7A05AQV037163,0.8387096774193549,1.4516129032258065,31,6,5.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,0.9,10,9.0,10,30Z7M1Q8UYK8XBESI3VQC5J18M0A8S,../1_pre-pilot/verification_round0_amt.csv_332,0.9,worker22,['5-5-rand1'],10,9,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2412382_3804826_seed_ambiguous.png - counter: must be 'other'; you said 'named object misinterpreted'""]",1
30JNVC0OR9KWZMKV05RJ32NTHQVQHY,0.5483870967741935,0.3548387096774194,31,7,7.0,7,7.0,1,1.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,15,31N9JPQXIPI8A59AUBU1BOW0ABAHNH,../1_pre-pilot/verification_round0_amt.csv_231,1.0,worker25,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3I7DHKZYGN0NS4ARLNFG26GP5GLF54,0.6774193548387096,0.3548387096774194,31,7,6.0,7,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8571428571428571,0.8571428571428571,14,12.0,14,31N9JPQXIPI8A59AUBU1BOW0ABAHNH,../1_pre-pilot/verification_round0_amt.csv_231,0.8571428571428572,worker0,"['2-1-typo-shirt2', '2-1-typo-shirt3']",14,12,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2381026_707840_singleton_obj.png - shkrt: must be 'linguistic'; you said other"", ""http://object-naming-amore.upf.edu//2381026_707840_singleton_obj.png - shkrt: you erroneously gave this the same color as ['shkrt']""]",2
3L4PIM1GQTGIXIPKNKK7USS139WYRU,0.8387096774193549,0.25806451612903225,31,5,5.0,7,7.0,4,4.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan]",1.0,1.0,16,16.0,16,31N9JPQXIPI8A59AUBU1BOW0ABAHNH,../1_pre-pilot/verification_round0_amt.csv_231,1.0,worker2,[''],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
379J5II41OG9OFDGIZBH1DRMF6UELZ,0.6774193548387096,0.12903225806451613,31,7,6.0,6,4.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",0.8,0.9230769230769231,15,12.0,13,31N9JPQXIPI8A59AUBU1BOW0ABANHN,../1_pre-pilot/verification_round0_amt.csv_261,0.8,worker9,"['1-3-bold-jacket0', '1-3-bold-jacket1', '5-3-typo-umpire3']",15,12,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2326513_3017190_supercat_unique.png - cap: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2324875_3580349_singleton_obj.png - umpiire: you erroneously gave this the same color as ['umpiire']"", ""http://object-naming-amore.upf.edu//2326513_3017190_supercat_unique.png - cap: you erroneously gave this the same color as ['cap']""]",3
3FIUS151DV2RM1V6D34POO7QW3NGG8,0.41935483870967744,1.6774193548387097,31,7,2.0,6,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.46153846153846156,0.5454545454545454,13,6.0,11,31N9JPQXIPI8A59AUBU1BOW0ABANHN,../1_pre-pilot/verification_round0_amt.csv_261,0.46153846153846156,worker24,"['0-1-alt1', '1-0-alt1', '1-3-bold-jacket0', '1-3-bold-jacket1', '2-0-rand1', '4-2-rand1', '5-3-typo-umpire3']",13,6,approve,block,False,False,"failed assignment, but apply lenience, blocked because very bad assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2326513_3017190_supercat_unique.png - cap: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2336749_1044944_singleton_obj.png - rind: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2400472_3818093_supercat_ambiguous.png - sky: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2377146_3680135_singleton_obj.png - burb: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2326513_3017190_supercat_unique.png - awning: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2324875_3580349_singleton_obj.png - umpiire: you erroneously gave this the same color as ['umpiire']"", ""http://object-naming-amore.upf.edu//2326513_3017190_supercat_unique.png - cap: you erroneously gave this the same color as ['cap']""]",7
3LRKMWOKB5H1YOI44G7P7RTVXAHZ22,0.5806451612903226,0.3548387096774194,31,8,7.0,6,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8571428571428571,1.0,14,12.0,12,31N9JPQXIPI8A59AUBU1BOW0ABANHN,../1_pre-pilot/verification_round0_amt.csv_261,0.8571428571428572,worker10,"['1-3-bold-jacket0', '1-3-bold-jacket1']",14,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2326513_3017190_supercat_unique.png - cap: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2326513_3017190_supercat_unique.png - cap: you erroneously gave this the same color as ['cap']""]",2
39L1G8WVWQRTOATF05C2Y7EBQD9133,0.4838709677419355,0.1935483870967742,31,7,7.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,12,12.0,12,32204AGAABC20DSO77H6L4N3903HGQ,../1_pre-pilot/verification_round0_amt.csv_338,1.0,worker48,[''],12,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3FPRZHYEPY79AM9D7JWR5VLRFHBV3H,0.4838709677419355,0.5806451612903226,31,7,6.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,0.9166666666666666,12,11.0,12,32204AGAABC20DSO77H6L4N3903HGQ,../1_pre-pilot/verification_round0_amt.csv_338,0.9166666666666666,worker49,['2-0-alt1'],12,11,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2358416_1848340_supercat_ambiguous.png - floor: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3PJUZCGDJ6GXEC2GGZMR4U454BM989,0.5161290322580645,0.6129032258064516,31,7,7.0,5,5.0,3,3.0,"[nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,15,32204AGAABC20DSO77H6L4N3903HGQ,../1_pre-pilot/verification_round0_amt.csv_338,1.0,worker38,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
304SM51WA34YLPWMSH6SCRZW43JSBL,0.41935483870967744,0.5161290322580645,31,8,8.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,12,12.0,12,32CXT5U14G3SCKSQO8CHC6VVFPSU8O,../1_pre-pilot/verification_round0_amt.csv_341,1.0,worker28,[''],12,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3DBQWDE4Y6YZGWN8JBYTABPY78KN5Y,0.5161290322580645,0.16129032258064516,31,8,8.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,12,12.0,12,32CXT5U14G3SCKSQO8CHC6VVFPSU8O,../1_pre-pilot/verification_round0_amt.csv_341,1.0,worker4,[''],12,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3TESA3PJ31AR6LNEZ90FEYBKOFFMM6,0.7419354838709677,0.6129032258064516,31,8,7.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,0.9166666666666666,12,11.0,12,32CXT5U14G3SCKSQO8CHC6VVFPSU8O,../1_pre-pilot/verification_round0_amt.csv_341,0.9166666666666666,worker48,['3-3-alt1'],12,11,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//150268_3798731_singleton_obj.png - weeds: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
39KFRKBFINVF05X4VS330XNWSLYYO5,0.45161290322580644,0.2903225806451613,31,7,7.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,11,11.0,11,32FESTC2NHQUONI35KSMESRE5FYCUV,../1_pre-pilot/verification_round0_amt.csv_219,1.0,worker43,[''],11,11,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3EICBYG644WOWR52JNT9VAERQ34CJQ,0.6129032258064516,0.3225806451612903,31,7,6.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9090909090909091,0.9090909090909091,11,10.0,11,32FESTC2NHQUONI35KSMESRE5FYCUV,../1_pre-pilot/verification_round0_amt.csv_219,0.9090909090909091,worker0,['3-1-bold-motorcycle0'],11,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2343493_923128_singleton_obj.png - bike: must be syn; you said 'adequate'""]",1
3U088ZLJVKTQ8JALE6J4PZ6YJA00W0,0.7741935483870968,0.6774193548387096,31,7,7.0,4,4.0,3,3.0,"[nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan]",1.0,1.0,14,14.0,14,32FESTC2NHQUONI35KSMESRE5FYCUV,../1_pre-pilot/verification_round0_amt.csv_219,1.0,worker30,[''],14,14,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
38F5OAUN5NCMT4FG46ID3B6YC24H7W,0.5806451612903226,0.16129032258064516,31,9,8.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,0.9375,16,15.0,16,32FESTC2NHQUONI35KSMESRE5GDUCU,../1_pre-pilot/verification_round0_amt.csv_359,0.9375,worker4,['5-2-typo-animal0'],16,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2657_1069343_singleton_obj.png - anmial: must be 'linguistic'; you said 'adequate'""]",1
3TMFV4NEP8E8Q8FO9AWJIECG2C88WZ,0.7741935483870968,0.2903225806451613,31,9,9.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,16,16.0,16,32FESTC2NHQUONI35KSMESRE5GDUCU,../1_pre-pilot/verification_round0_amt.csv_359,1.0,worker12,[''],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3V26SBZTBDER4ZLGTNG3U232IMBZZB,0.5806451612903226,0.3548387096774194,31,9,9.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,16,16.0,16,32FESTC2NHQUONI35KSMESRE5GDUCU,../1_pre-pilot/verification_round0_amt.csv_359,1.0,worker28,[''],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
31HQ4X3T3SAAYYIYJUVMQUV1GW3LS5,1.0,1.064516129032258,31,6,6.0,1,1.0,8,8.0,"[1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan]",1.0,1.0,15,15.0,15,32PT7WK7DMFKULBYQWRWBPJWD2QD3O,../1_pre-pilot/verification_round0_amt.csv_280,1.0,worker36,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3NC5L260MOM90EG9Q2BFBCGGMALFO2,0.5161290322580645,0.4838709677419355,31,6,6.0,1,1.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,7,7.0,7,32PT7WK7DMFKULBYQWRWBPJWD2QD3O,../1_pre-pilot/verification_round0_amt.csv_280,1.0,worker32,[''],7,7,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3VSOLARPKB9BDFWA4IRVDDWUOL793M,0.6451612903225806,0.8709677419354839,31,6,6.0,1,1.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,7,7.0,7,32PT7WK7DMFKULBYQWRWBPJWD2QD3O,../1_pre-pilot/verification_round0_amt.csv_280,1.0,worker0,[''],7,7,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3LEIZ60CDJZCY833PPM4HE193IH9ZY,0.5483870967741935,0.41935483870967744,31,9,9.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,16,16.0,16,32ZCLEW0BZK44WGDYQAERQHANJUJP1,../1_pre-pilot/verification_round0_amt.csv_333,1.0,worker4,[''],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3OCHAWUVGOK7A9MFS4P8A2ZE6D7XKX,0.7096774193548387,3.935483870967742,31,9,9.0,7,7.0,3,3.0,"[1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan]",1.0,1.0,19,19.0,19,32ZCLEW0BZK44WGDYQAERQHANJUJP1,../1_pre-pilot/verification_round0_amt.csv_333,1.0,worker29,[''],19,19,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3QAPZX2QN4D4W3CE0MUX1SQ9F7120O,0.5806451612903226,0.3225806451612903,31,9,9.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,16,16.0,16,32ZCLEW0BZK44WGDYQAERQHANJUJP1,../1_pre-pilot/verification_round0_amt.csv_333,1.0,worker12,[''],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
317HQ483I7SBSKINQVHNZKT3CV2INH,0.45161290322580644,0.8387096774193549,31,9,9.0,7,7.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,17,17.0,17,334ZEL5JX6FFIZN26K6DUR379XBOS5,../1_pre-pilot/verification_round0_amt.csv_320,1.0,worker28,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3570Y55XZPJR8SG679QVVOEU11WYGB,0.5161290322580645,0.45161290322580644,31,9,9.0,7,7.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,18,18.0,18,334ZEL5JX6FFIZN26K6DUR379XBOS5,../1_pre-pilot/verification_round0_amt.csv_320,1.0,worker9,[''],18,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3AAJC4I4FGS14KGCB1DH68FCZORZJJ,0.5806451612903226,0.5806451612903226,31,9,9.0,7,7.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,17,17.0,17,334ZEL5JX6FFIZN26K6DUR379XBOS5,../1_pre-pilot/verification_round0_amt.csv_320,1.0,worker51,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
34HJIJKLP5WUSISH7X1AF0DXTFJV4A,0.5161290322580645,4.129032258064516,31,7,5.0,6,6.0,3,3.0,"[nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.875,0.875,16,14.0,16,335HHSX8CD5ZOTIX5HGYFJK6W8NHDG,../1_pre-pilot/verification_round0_amt.csv_319,0.875,worker18,"['3-4-rand1', '4-3-rand1']",16,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2409883_231203_supercat_ambiguous.png - dot: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2359438_2945988_singleton_obj.png - spouts: must be 'other'; you said 'bounding box error'""]",2
