"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url_1","Input.vg_name_1","Input.response_1_1","Answer.ambiguous_box.on","Answer.ambiguous_box_notsure.on","Answer.comments_1","Answer.correct.on","Answer.correct_not_sure.on","Answer.identification.label","Answer.incorrect.on","Answer.no_ambiguous_box.on","Answer.not_really_correct.on","Answer.quite correct.on","Approve","Reject"
"39HYCOOPKOLS0OI22YJ6TOI7XCLDMW","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:29:34 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3NOKK93PR1813Q2J7XB9AHQZUAWEEH","A2CEUA8RLKEP25","Approved","Mon Aug 26 02:46:34 PDT 2019","Mon Aug 26 02:46:44 PDT 2019","Thu Aug 29 02:46:44 PDT 2019","Thu Aug 29 02:47:07 PDT 2019","","","10","100% (145/145)","100% (145/145)","100% (54/54)","http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png","coat","clothing","false","false","","true","false","Yes","false","false","false","false"
"3UUIU9GZC55196TTWP2ZHQP7E3IT54","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:09 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3TYCR1GOTCJDKR37K6CQ8MH1R9LLZO","A224CWDR7XXF53","Approved","Mon Jul 29 01:12:18 PDT 2019","Mon Jul 29 01:12:24 PDT 2019","Thu Aug 01 01:12:24 PDT 2019","Thu Aug 01 01:13:07 PDT 2019","","","6","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png","boy","child","false","false","","true","false","Yes","false","false","false","false"
"3FVBZG9CLJEC9QGXZPFYMCQSM1D0HH","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:09 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3OS4RQUCR9FV21QVSHTPRR5E3ABFB5","A224CWDR7XXF53","Approved","Sun Jul 28 12:52:01 PDT 2019","Sun Jul 28 12:52:15 PDT 2019","Wed Jul 31 12:52:15 PDT 2019","Wed Jul 31 12:53:07 PDT 2019","","","14","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png","boy","bat","false","false","","false","false","No","true","true","false","false"
"3FVBZG9CLJEC9QGXZPFYMCQSM1D0HH","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:09 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3WSELTNVR3202W34HNYIDK09C1UAT9","A91P6MTYV299S","Approved","Fri Jul 26 09:44:56 PDT 2019","Fri Jul 26 09:45:06 PDT 2019","Mon Jul 29 09:45:06 PDT 2019","Mon Jul 29 09:45:07 PDT 2019","","","10","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png","boy","bat","false","false","","false","false","No","false","true","false","false"
"306W7JMRYYYK02IEU1IHTGTCAMK8BW","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:29:34 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","333U7HK6I9F4M0ABP3BG1FL6Z75JDU","A91P6MTYV299S","Submitted","Wed Sep 11 02:47:18 PDT 2019","Wed Sep 11 02:47:31 PDT 2019","Sat Sep 14 02:47:31 PDT 2019","","","","13","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","bed","false","false","","false","false","No","false","true","false","false"
"306W7JMRYYYK02IEU1IHTGTCAMK8BW","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:29:34 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3QFUFYSY9YFBH25MD2J2JDZ8TMHF4U","A2CEUA8RLKEP25","Approved","Mon Aug 26 02:56:05 PDT 2019","Mon Aug 26 02:56:24 PDT 2019","Thu Aug 29 02:56:24 PDT 2019","Thu Aug 29 02:57:07 PDT 2019","","","19","100% (145/145)","100% (145/145)","100% (54/54)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","bed","false","false","","false","false","No","false","true","false","false"
"3DA79LNS59VYVR6PI6E62TRN07S3TP","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:29:34 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3JJVG1YBEBX304X6M5GG5FE1EGAB5V","A224CWDR7XXF53","Approved","Wed Jul 31 05:20:14 PDT 2019","Wed Jul 31 05:20:30 PDT 2019","Sat Aug 03 05:20:30 PDT 2019","Sat Aug 03 05:21:07 PDT 2019","","","16","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","clothes","false","true","","false","true","Not sure","false","false","false","false"
"3DA79LNS59VYVR6PI6E62TRN07S3TP","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:29:34 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3R2PKQ87NW8BVJWIKEPJ84T0V68MI3","A91P6MTYV299S","Submitted","Wed Sep 11 03:05:06 PDT 2019","Wed Sep 11 03:05:15 PDT 2019","Sat Sep 14 03:05:15 PDT 2019","","","","9","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","clothes","false","false","","true","false","Yes","false","false","false","false"
"3XABXM4AJ15748K3DJF7O5OBWMKQ8P","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:09 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sun Aug 11 03:31:15 PDT 2019","","","3QY7M81QH7MJGBFJGB8622BNSG4K7T","A224CWDR7XXF53","Approved","Mon Jul 29 09:38:55 PDT 2019","Mon Jul 29 09:39:03 PDT 2019","Thu Aug 01 09:39:03 PDT 2019","Thu Aug 01 09:39:07 PDT 2019","","","8","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png","boy","t-shirt","false","false","","false","false","No","false","true","false","false"
"3MDKGGG61QNXSAT718C49W37AYTT6K","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:10 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3EA3QWIZ4IVF8EM2TBQVUIOSP9ZITL","A91P6MTYV299S","Approved","Fri Jul 26 10:01:53 PDT 2019","Fri Jul 26 10:02:00 PDT 2019","Mon Jul 29 10:02:00 PDT 2019","Mon Jul 29 10:02:07 PDT 2019","","","7","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2335128_2087938_supercat_ambiguous.png","man","human","false","false","","true","false","Yes","false","false","false","false"
"3MDKGGG61QNXSAT718C49W37AYTT6K","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:10 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3WOKGM4L71GOOR0ET4FQU4I9478O0H","A224CWDR7XXF53","Approved","Mon Jul 29 09:38:29 PDT 2019","Mon Jul 29 09:38:34 PDT 2019","Thu Aug 01 09:38:34 PDT 2019","Thu Aug 01 09:39:07 PDT 2019","","","5","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2335128_2087938_supercat_ambiguous.png","man","human","false","false","","true","false","Yes","false","false","false","false"
"322ZSN9Z5GKJDNPTIKJPCYJTE7NT4Z","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:08 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","30ZX6P7VF8VHJQCVSERZ5WU22GHJ2M","A91P6MTYV299S","Submitted","Wed Sep 11 11:05:59 PDT 2019","Wed Sep 11 11:06:07 PDT 2019","Sat Sep 14 11:06:07 PDT 2019","","","","8","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","cover","false","false","","true","false","Yes","false","false","false","false"
"322ZSN9Z5GKJDNPTIKJPCYJTE7NT4Z","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:08 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3URFVVM165IG3HQ1TK4RZ9DK40JZU1","A224CWDR7XXF53","Approved","Tue Jul 30 06:30:40 PDT 2019","Tue Jul 30 06:31:07 PDT 2019","Fri Aug 02 06:31:07 PDT 2019","Fri Aug 02 06:32:07 PDT 2019","","","27","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","cover","false","true","","true","false","Not sure","false","false","false","false"
"3JVP4ZJHDPSC5LRH57XJMOR7MES0IA","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:10 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","38SKSKU7R1XRP1EXK2O48REBV1ILI0","A91P6MTYV299S","Submitted","Wed Sep 11 02:20:09 PDT 2019","Wed Sep 11 02:20:29 PDT 2019","Sat Sep 14 02:20:29 PDT 2019","","","","20","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2335128_2087938_supercat_ambiguous.png","man","jacket","true","false","","false","false","No","false","false","false","false"
"3JVP4ZJHDPSC5LRH57XJMOR7MES0IA","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:10 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3S4AW7T80BIXHUFIZDM0EQ4SQEJL4D","A224CWDR7XXF53","Approved","Mon Jul 29 09:34:17 PDT 2019","Mon Jul 29 09:34:27 PDT 2019","Thu Aug 01 09:34:27 PDT 2019","Thu Aug 01 09:35:07 PDT 2019","","","10","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2335128_2087938_supercat_ambiguous.png","man","jacket","false","false","","false","false","No","false","true","false","false"
"38LRF35D5LWDV4LEIB4G7PDPJLZ3UG","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:29:34 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sun Aug 11 03:31:15 PDT 2019","","","3LKC68YZ3A3HWH1ZMB8B1ZRD5CWWO0","A224CWDR7XXF53","Approved","Wed Jul 31 05:08:54 PDT 2019","Wed Jul 31 05:09:09 PDT 2019","Sat Aug 03 05:09:09 PDT 2019","Sat Aug 03 05:10:07 PDT 2019","","","15","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","jacket","false","false","","false","false","Yes","false","false","false","true"
"35U0MRQMUJ72U8306ZYDREDJSJ3VOR","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:10 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3PIWWX1FJJ6HPMA3ZZXR4DGJ4R2JJ8","A91P6MTYV299S","Submitted","Wed Sep 11 02:52:08 PDT 2019","Wed Sep 11 02:52:33 PDT 2019","Sat Sep 14 02:52:33 PDT 2019","","","","25","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2335128_2087938_supercat_ambiguous.png","man","woman","false","false","","true","false","Yes","false","false","false","false"
"35U0MRQMUJ72U8306ZYDREDJSJ3VOR","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:27:10 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3YGXWBAF70H4EQLCM0T1B7E5W6XC4I","A224CWDR7XXF53","Approved","Fri Aug 02 05:10:25 PDT 2019","Fri Aug 02 05:10:33 PDT 2019","Mon Aug 05 05:10:33 PDT 2019","Mon Aug 05 05:11:07 PDT 2019","","","8","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2335128_2087938_supercat_ambiguous.png","man","woman","false","false","","false","false","Yes","false","false","true","false"
"37VE3DA4YUHDTDJ7X5CN6TMBD5ABHE","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:30:40 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3OXV7EAXLEQUGDT7CVBFF2UPMOX63E","A91P6MTYV299S","Submitted","Wed Sep 11 10:35:36 PDT 2019","Wed Sep 11 10:35:59 PDT 2019","Sat Sep 14 10:35:59 PDT 2019","","","","23","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","blanket","false","false","","true","false","Yes","false","false","false","false"
"3MQY1YVHS3K9ENGPEK9GJPG9OMS2BN","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:30:40 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3NOKK93PR1813Q2J7XB9AHQZUBAEEX","A91P6MTYV299S","Submitted","Wed Sep 11 02:55:35 PDT 2019","Wed Sep 11 02:55:45 PDT 2019","Sat Sep 14 02:55:45 PDT 2019","","","","10","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","sheets","false","false","","false","false","No","false","true","false","false"
"3MQY1YVHS3K9ENGPEK9GJPG9OMS2BN","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:30:40 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3TMSXRD2X60W0PUYG9A0P3E5C1MW1D","A224CWDR7XXF53","Approved","Wed Jul 31 04:54:31 PDT 2019","Wed Jul 31 04:54:50 PDT 2019","Sat Aug 03 04:54:50 PDT 2019","Sat Aug 03 04:55:07 PDT 2019","","","19","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png","coat","sheets","false","false","","false","false","Yes","false","false","true","false"
"3TFJJUELSHPSOS8VSK5BU9MR67S2CU","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:30:40 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","39DD6S19JPBZELTF3KPMVRRHIG5EZN","A2CEUA8RLKEP25","Approved","Mon Aug 26 02:55:12 PDT 2019","Mon Aug 26 02:55:43 PDT 2019","Thu Aug 29 02:55:43 PDT 2019","Thu Aug 29 02:56:07 PDT 2019","","","31","100% (145/145)","100% (145/145)","100% (54/54)","http://object-naming-amore.upf.edu//2352294_3783929_supercat_unique.png","blazer","shirt","false","false","","false","false","Not sure","true","true","false","false"
"32CXT5U14G3ZW1RKUSZCY6L0Z7R8UD","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:30:50 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","30LB5CDZNCA0NVELVDQ7A2PDOG8Z01","A91P6MTYV299S","Submitted","Wed Sep 11 02:12:01 PDT 2019","Wed Sep 11 02:12:10 PDT 2019","Sat Sep 14 02:12:10 PDT 2019","","","","9","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2407668_275754_singleton_obj.png","boy","child","false","false","","true","false","Yes","false","false","false","false"
"3Z56AA6EK40TFF3NSBBSNI8FGQY6MX","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Fri Jul 26 03:30:50 PDT 2019","3","BatchId:245947;OriginalHitTemplateId:921587254;","3600","259200","Sat Sep 21 02:11:03 PDT 2019","","","3H0W84IWBK2QCU7OT3V99OPI900ERA","A91P6MTYV299S","Submitted","Wed Sep 11 03:09:53 PDT 2019","Wed Sep 11 03:10:08 PDT 2019","Sat Sep 14 03:10:08 PDT 2019","","","","15","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2407668_275754_singleton_obj.png","boy","table","true","false","","false","false","No","false","false","false","false"
