assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,n_controls-filtered,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
3X87C8JFV6BLPVYBBZ3I7GUVRY5SQ9,0.5862068965517241,0.13793103448275862,29,14,10.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8181818181818182,0.8181818181818182,22,18.0,22,37SDSEDIN92C3N1SMK2X14QY4Y618J,../1_pre-pilot/verification_round2_amt.csv_233,0.8181818181818181,worker0,"['0-2-alt1', '3-2-bold-airplane0', '5-0-typo-desk0', '6-3-pos0']",22,18,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2372012_594626_singleton_obj.png - pizza: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2349802_1684871_singleton_obj.png - plane: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2372459_2087200_singleton_obj.png - pills: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2390074_500580_supercat_unique.png - dek: must be 'linguistic'; you said 'adequate'""]",4
3OVHNO1VE61O1YGK15R63AKZVYZZDZ,0.5333333333333333,0.5666666666666667,30,15,14.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9565217391304348,0.9565217391304348,23,22.0,23,3N2YPY1GI6Y9Y0RH618M02T0458EVH,../1_pre-pilot/verification_round2_amt.csv_458,0.9565217391304348,worker0,['6-0-bold-dress0'],23,22,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2365396_1663491_supercat_unique.png - clothing: must be syn; you said 'adequate'""]",1
3BEFOD78W6TB2VY8T50JS4UK3HS4ME,0.5517241379310345,0.4827586206896552,29,15,15.0,8,8.0,2,2.0,"[nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan]",1.0,1.0,25,25.0,25,3HFWPF5AK9JQWAUGNMML6O5WECQ3SC,../1_pre-pilot/verification_round2_amt.csv_183,1.0,worker0,[''],25,25,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3NVC2EB65QZQEG4ICUJBCUPLYR9Y3C,0.4482758620689655,0.6896551724137931,29,13,12.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.95,0.95,20,19.0,20,33W1NHWFYHLSW3EOXTMKKU6XVQ2ZTT,../1_pre-pilot/verification_round2_amt.csv_174,0.95,worker0,['5-1-alt0'],20,19,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2403359_3815879_supercat_ambiguous.png - head: must be 'bounding box error'; you said 'adequate'""]",1
3PMBY0YE273ZQFSTXB2W6G0OVUV9CO,0.5517241379310345,0.6896551724137931,29,15,15.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,23,23.0,23,3PGQRAZX02KRCDR4C7FBWI19NDJSY5,../1_pre-pilot/verification_round2_amt.csv_148,1.0,worker0,[''],23,23,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3RGU30DZTA815DHTWCNNY6J3LFNJMR,0.6206896551724138,0.6206896551724138,29,15,15.0,8,8.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan]",1.0,1.0,24,24.0,24,3NOEP8XAU425ZGL2FUPFIZPPYNLXPR,../1_pre-pilot/verification_round2_amt.csv_262,1.0,worker0,[''],24,24,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3H8DHMCCW9BTC3HY14OWGVWMRPLKDX,0.7666666666666667,0.6666666666666666,30,13,12.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9473684210526315,0.9473684210526315,19,18.0,19,3511RHPADVEVBZKSE3QGC0UHSWWRLO,../1_pre-pilot/verification_round2_amt.csv_474,0.9473684210526316,worker0,['3-1-alt1'],19,18,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2385715_686183_supercat_unique.png - glasses: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3MMN5BL1WZ4QKZF4TRV0IZ2EPIZM3G,0.4827586206896552,0.3103448275862069,29,14,12.0,7,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8571428571428571,0.8571428571428571,21,18.0,21,3FHTJGYT8N0UDUQCQKPBUDPUVXPPGR,../1_pre-pilot/verification_round2_amt.csv_259,0.8571428571428572,worker0,"['0-1-rand0', '1-2-alt2', '3-0-pos0']",21,18,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2391107_491399_supercat_unique.png - entree: must be 'other'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2346116_3619521_singleton_obj.png - table: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2389579_1259272_singleton_obj.png - hoodie: you erroneously gave this the same color as ['hoodie', 'horse']""]",3
3HFNH7HEMHEIZQPKGZ91I2BS3OFQGT,0.3448275862068966,0.1724137931034483,29,16,15.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.96,0.96,25,24.0,25,356TQKY9XFXQE9GUB0J62EHB7K987Q,../1_pre-pilot/verification_round2_amt.csv_369,0.96,worker0,['4-0-alt0'],25,24,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2336899_2785414_seed_ambiguous.png - vegetable: must be 'bounding box error'; you said 'adequate'""]",1
336YQZE83VETYE287AJTXW0Y3DKM5Y,0.5666666666666667,0.5,30,17,16.0,10,10.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9629629629629629,0.9629629629629629,27,26.0,27,3LEG2HW4UFNS7NTBD28HGFHPJ8UF2S,../1_pre-pilot/verification_round2_amt.csv_495,0.962962962962963,worker0,['0-1-alt1'],27,26,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2405431_1107865_singleton_obj.png - photo: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3KMS4QQVK2QQANVUSAJM4VZ733PKFY,0.6551724137931034,0.5862068965517241,29,12,11.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9473684210526315,1.0,19,18.0,18,3VMHWJRYHVGT83W81RTA65BLWHZFX7,../1_pre-pilot/verification_round2_amt.csv_303,0.9473684210526316,worker0,['0-2-alt1'],19,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2364371_641512_supercat_unique.png - bench: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3JJVG1YBEBXXFNYBGLTKJGP4RDLB51,0.6896551724137931,0.41379310344827586,29,13,12.0,7,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,1.0,20,18.0,18,3H781YYV6TIUL8NS1687ZK5F7KQTEE,../1_pre-pilot/verification_round2_amt.csv_52,0.9,worker0,"['6-0-rand1', '6-0-1-rand2']",20,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2331720_3715171_supercat_ambiguous.png - sushi: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2331720_3715171_supercat_ambiguous.png - sushi: you erroneously gave this the same color as ['food', 'meal', 'sushi']""]",2
3QFUFYSY9YF5WL6R7IW6XEAB6FA4FZ,0.5172413793103449,0.3448275862068966,29,14,13.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9545454545454546,0.9545454545454546,22,21.0,22,3VLL1PIENQOCJB9G1C0LQK0AWIKOZV,../1_pre-pilot/verification_round2_amt.csv_443,0.9545454545454546,worker0,['4-4-pos0'],22,21,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2397488_1189519_supercat_unique.png - dress: must be vg_majority; you said 'named object misinterpreted'""]",1
33SA9F9TRXUPZ9PFMDIJAO82E9EEW1,0.4666666666666667,0.4,30,13,13.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,21,21.0,21,3SA4EMRVJV2X2QFRCI089L2EOGXP0L,../1_pre-pilot/verification_round2_amt.csv_447,1.0,worker0,[''],21,21,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
304SM51WA34YLPWMSH6SCRZW5Z7SB2,0.3793103448275862,0.3103448275862069,29,15,14.0,9,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,0.9166666666666666,24,22.0,24,39O0SQZVJN7WWEVQA9P6TVCGXCUR7I,../1_pre-pilot/verification_round2_amt.csv_275,0.9166666666666666,worker0,"['6-1-rand1', '6-1-0-rand2']",24,22,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2343354_3713384_singleton_obj.png - spartan: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2343354_3713384_singleton_obj.png - spartan: you erroneously gave this the same color as ['player', 'woman', 'tennis player', 'spartan', 'lady']""]",2
3X66WABAJWIQSPJIIOX55UIHTVF3GF,0.6206896551724138,0.5517241379310345,29,14,13.0,7,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9047619047619048,0.9047619047619048,21,19.0,21,3IKDQS3DQE0PFWN3B338VP33BRYCIO,../1_pre-pilot/verification_round2_amt.csv_63,0.9047619047619048,worker0,"['2-0-pos0', '3-3-alt2']",21,19,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2334129_965945_singleton_obj.png - truck: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2339372_3345758_singleton_obj.png - slices: you erroneously gave this the same color as ['slices', 'salad', 'food']""]",2
392CY0QWG1RP6C8H8Q2R0BN3M70I42,0.5862068965517241,0.1724137931034483,29,17,16.0,10,10.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9629629629629629,0.9629629629629629,27,26.0,27,3Y7LTZE0YTM7WGTDXYCUPQSZE47ZUI,../1_pre-pilot/verification_round2_amt.csv_86,0.962962962962963,worker0,['4-0-pos0'],27,26,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2414213_157586_singleton_obj.png - truck: must be vg_majority; you said 'bounding box error'""]",1
3Y9N9SS8LYBNG59RGYWXZ9FKG4MD34,0.6551724137931034,0.06896551724137931,29,16,14.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.92,0.92,25,23.0,25,3CVBMEMMXBGJ7KHNE4DCFRAAA3TH78,../1_pre-pilot/verification_round2_amt.csv_124,0.92,worker0,"['0-1-rand1', '4-2-pos0']",25,23,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//498222_3135415_singleton_obj.png - bed: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2362247_3751249_supercat_unique.png - dugouts: must be 'other'; you said 'named object misinterpreted'""]",2
3D3VGR7TA0FHHFSWYZRH4YWOV45R3E,0.4666666666666667,0.3333333333333333,30,17,16.0,10,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9259259259259259,1.0,27,25.0,25,3PA41K45VN4BK1FBXHLHO0C1WU3P7L,../1_pre-pilot/verification_round2_amt.csv_477,0.9259259259259259,worker0,"['0-2-rand1', '0-2-1-rand2']",27,25,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2405400_332361_singleton_obj.png - tranz: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2405400_332361_singleton_obj.png - tranz: you erroneously gave this the same color as ['tranz', 'train']""]",2
3TE22NPXPBCVY592N10N6ADKHQN44Z,0.6551724137931034,0.1724137931034483,29,15,13.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,0.9166666666666666,24,22.0,24,3XEDXEGFX3OWRZIBZQV0D4GFU6RK0F,../1_pre-pilot/verification_round2_amt.csv_414,0.9166666666666666,worker1,"['1-0-pos0', '5-2-rand1']",24,22,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2372582_1895038_singleton_obj.png - carryon: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2341548_3336996_supercat_unique.png - bench: must be vg_majority; you said 'bounding box error'""]",2
