vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	similarities	optouts	amt_responses
2351121	2660970	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2351121_2660970_supercat_unique.png	[]	[(0.21566993, 'station'), (0.21969216, 'beam'), (0.38097906, 'scaffolding'), (0.40697753, 'rail'), (0.88264835, 'bridge trestle')]	{'#other_i do not know what that is called': 1, '#bbox': 1, '#occlusion': 1}	{'station': 1, 'scaffolding': 1, 'rail': 1, 'bridge': 1, 'bridge trestle': 1, 'beam': 1}
2359745	3459277	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2359745_3459277_singleton_obj.png	[]	[]	{'#bbox': 1}	{'cake': 8}
2404024	3815355	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2404024_3815355_seed_ambiguous.png	[]	[(0.6288786, 'woman')]	{}	{'woman': 8, 'lady': 1}
2365178	2438664	tool.n.01	shovel	tool	http://object-naming-amore.upf.edu//2365178_2438664_supercat_unique.png	[]	[(0.23118182, 'handle'), (0.27969152, 'tray'), (0.28508592, 'oven'), (0.35730684, 'pizza spatula'), (0.37930998, 'spatula'), (0.76877683, 'pizza shovel')]	{'#bbox': 1}	{'spatula': 2, 'handle': 1, 'pizza shovel': 1, 'tray': 1, 'pizza spatula': 1, 'oven': 1, 'shovel': 1}
2317622	2823964	man.n.01	guy	person	http://object-naming-amore.upf.edu//2317622_2823964_supercat_unique.png	[]	[(0.25589493, 'shirt'), (0.5420035, 'man')]	{}	{'man': 7, 'shirt': 1, 'guy': 1}
2372313	2414779	baked_goods.n.01	biscuit	food, solid food	http://object-naming-amore.upf.edu//2372313_2414779_singleton_obj.png	[]	[(0.15206388, 'roll'), (0.5099952, 'bread'), (0.51252985, 'cookie'), (0.52322876, 'muffin')]	{}	{'bread': 3, 'roll': 2, 'muffin': 1, 'cookie': 1, 'biscuit': 1, 'bisquit': 1}
2351977	1744206	flower.n.01	flower	plant, flora, plant life	http://object-naming-amore.upf.edu//2351977_1744206_supercat_unique.png	[]	[]	{}	{'flower': 9}
2316204	2967580	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2316204_2967580_supercat_unique.png	[]	[]	{}	{'horse': 9}
2405366	1108607	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2405366_1108607_singleton_obj.png	[]	[(0.22665977, 'storage'), (0.27396956, 'luggage carrier'), (0.34979838, 'shipping container'), (0.41240793, 'container'), (0.49120963, 'cart')]	{'#bbox': 1}	{'cart': 2, 'storage': 1, 'trailer': 1, 'shipping container': 1, 'container': 1, 'luggage carrier': 1, 'continer': 1}
2414857	150531	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//2414857_150531_supercat_unique.png	[]	[(0.3814643, 'tennis outfit'), (0.62815094, 'skirt')]	{'#bbox': 1}	{'dress': 6, 'skirt': 1, 'tennis outfit': 1}
3191	3645396	truck.n.01	van	vehicle	http://object-naming-amore.upf.edu//3191_3645396_singleton_obj.png	[]	[(0.61156726, 'car'), (0.72528017, 'truck')]	{}	{'van': 7, 'car': 1, 'truck': 1}
2391612	487660	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2391612_487660_singleton_obj.png	[]	[]	{}	{'giraffe': 8, 'girrafe': 1}
2337936	2041252	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2337936_2041252_singleton_obj.png	[]	[(0.42383948, 'chair'), (0.83091795, 'sofa')]	{}	{'couch': 5, 'chair': 2, 'sofa': 2}
2318485	1010306	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2318485_1010306_singleton_obj.png	[]	[]	{}	{'bed': 9}
2330440	3333086	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2330440_3333086_singleton_obj.png	['cows']	[(0.7792555, 'cows')]	{}	{'cow': 8, 'cows': 1}
2391017	1244884	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2391017_1244884_seed_ambiguous.png	[]	[(0.08385716, 'bamboo placemat'), (0.16475669, 'tray'), (0.2016037, 'seat'), (0.28758842, 'table')]	{'#occlusion': 1, '#bbox': 1}	{'bench': 2, 'table': 2, 'bamboo placemat': 1, 'seat': 1, 'tray': 1}
2356910	3270325	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2356910_3270325_seed_ambiguous.png	[]	[(0.605104, 'cruise ship'), (0.6168914, 'ship'), (0.71557, 'yacht')]	{}	{'boat': 4, 'yacht': 2, 'ship': 2, 'cruise ship': 1}
2392376	1230815	dish.n.02	sandwich	food, nutrient	http://object-naming-amore.upf.edu//2392376_1230815_supercat_unique.png	[]	[(0.17729798, 'wrap'), (0.3803357, 'food'), (0.6417732, 'taco')]	{}	{'wrap': 3, 'sandwich': 3, 'taco': 2, 'food': 1}
2417347	3785949	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2417347_3785949_supercat_unique.png	[]	[(0.24137503, 'fruit'), (0.31559932, 'bowl'), (0.3572893, 'fruit bowl')]	{}	{'bowl': 4, 'fruit bowl': 2, 'fruit': 2, 'dish': 1}
2372073	3736318	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2372073_3736318_supercat_unique.png	[]	[(0.31026942, 'suit'), (0.56743735, 'vest')]	{}	{'vest': 7, 'waistcoat': 1, 'suit': 1}
2355707	3566652	ship.n.01	ship	vehicle	http://object-naming-amore.upf.edu//2355707_3566652_supercat_ambiguous.png	[]	[(0.58580935, 'yacht'), (0.6168914, 'boat'), (0.83368444, 'cruise ship')]	{'#bbox': 1}	{'boat': 4, 'ship': 2, 'cruise ship': 1, 'yacht': 1}
2362391	2183433	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2362391_2183433_singleton_obj.png	[]	[(0.31022248, 'athlete'), (0.3894532, 'person'), (0.7494641, 'woman')]	{}	{'girl': 4, 'woman': 3, 'person': 1, 'athlete': 1}
2403564	380828	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2403564_380828_singleton_obj.png	[]	[]	{}	{'cat': 9}
2374063	587426	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2374063_587426_singleton_obj.png	[]	[]	{}	{'bed': 9}
2409702	235756	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2409702_235756_singleton_obj.png	[]	[]	{}	{'cat': 9}
2401862	395156	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2401862_395156_singleton_obj.png	[]	[]	{}	{'cake': 9}
2358151	3547748	man.n.01	gentleman	person	http://object-naming-amore.upf.edu//2358151_3547748_supercat_unique.png	[]	[(0.27175105, 'farmer'), (0.33124316, 'cowboy')]	{}	{'man': 6, 'farmer': 2, 'cowboy': 1}
2348679	2628081	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2348679_2628081_supercat_unique.png	[]	[(0.3568108, 'boardwalk'), (0.3724028, 'dock'), (0.5134964, 'pier')]	{'#bbox': 1}	{'dock': 3, 'bridge': 3, 'pier': 1, 'boardwalk': 1}
2363578	3745239	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2363578_3745239_seed_ambiguous.png	[]	[]	{}	{'giraffe': 9}
2400224	3818524	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2400224_3818524_supercat_unique.png	[]	[(0.24072722, 'man'), (0.3020664, 'blindfold'), (0.43129548, 'turban'), (0.5073146, 'hat'), (0.6619144, 'jacket')]	{'#occlusion': 1, '#bbox': 1}	{'shirt': 2, 'hat': 1, 'man': 1, 'turban': 1, 'jacket': 1, 'blindfold': 1}
2386533	518147	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2386533_518147_singleton_obj.png	[]	[]	{}	{'girl': 9}
2379150	1360549	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2379150_1360549_singleton_obj.png	[]	[]	{}	{'train': 9}
2379327	1358520	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2379327_1358520_supercat_unique.png	[]	[]	{}	{'bench': 9}
2383557	693983	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2383557_693983_singleton_obj.png	[]	[(0.6288786, 'lady')]	{}	{'woman': 8, 'lady': 1}
2402327	390494	man.n.01	man	person	http://object-naming-amore.upf.edu//2402327_390494_supercat_unique.png	[]	[]	{}	{'man': 9}
2335951	2101338	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2335951_2101338_singleton_obj.png	[]	[(0.43261337, 'bun')]	{}	{'bread': 8, 'bun': 1}
2370057	606661	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2370057_606661_supercat_unique.png	[]	[(0.2944014, 'bench'), (0.34889203, 'floor'), (0.39846796, 'rug')]	{'#bbox': 3}	{'rug': 3, 'chair': 1, 'bench': 1, 'floor': 1}
2395566	1204580	robe.n.01	robe	article of clothing	http://object-naming-amore.upf.edu//2395566_1204580_supercat_unique.png	[]	[(0.3694498, 'poncho'), (0.45514032, 'cloak'), (0.5388762, 'jacket')]	{'#other_i am unsure what that is called': 1, '#bbox': 1}	{'robe': 3, 'jacket': 2, 'cloak': 1, 'poncho': 1}
2334467	3627847	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2334467_3627847_singleton_obj.png	[]	[(0.14137383, 'track'), (0.1966234, 'tracks'), (0.30158567, 'train tracks'), (0.34092683, 'railroad track'), (0.3620832, 'railroad tracks'), (0.40697753, 'rail')]	{}	{'bridge': 2, 'track': 2, 'tracks': 1, 'railroad track': 1, 'train tracks': 1, 'rail': 1, 'railroad tracks': 1}
2338958	3166899	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2338958_3166899_seed_ambiguous.png	[]	[]	{}	{'cow': 9}
2385807	1292822	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2385807_1292822_singleton_obj.png	[]	[(0.6288786, 'lady')]	{}	{'woman': 7, 'lady': 2}
2404881	1112112	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2404881_1112112_singleton_obj.png	[]	[]	{}	{'cow': 9}
2375916	578114	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2375916_578114_singleton_obj.png	[]	[]	{}	{'motorcycle': 9}
61604	1037439	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//61604_1037439_singleton_obj.png	[]	[(0.31026942, 'suit'), (0.649295, 'coat')]	{'#bbox': 1}	{'jacket': 6, 'coat': 1, 'suit': 1}
2364644	758741	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2364644_758741_singleton_obj.png	[]	[]	{}	{'cake': 9}
2326760	981630	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2326760_981630_singleton_obj.png	[]	[]	{}	{'bed': 9}
1160131	1602138	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1160131_1602138_supercat_unique.png	[]	[(0.30211076, 'table')]	{'#bbox': 2}	{'table': 6, 'counter': 1}
2414939	149083	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2414939_149083_singleton_obj.png	[]	[(0.2898544, 'surfer'), (0.682487, 'man')]	{}	{'man': 5, 'boy': 3, 'surfer': 1}
2317334	3397216	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2317334_3397216_singleton_obj.png	[]	[(0.66643244, 'overpass')]	{}	{'bridge': 8, 'overpass': 1}
2396427	444449	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2396427_444449_singleton_obj.png	[]	[(0.34025612, 'car')]	{}	{'train': 8, 'car': 1}
2333495	3436678	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2333495_3436678_singleton_obj.png	['giraffes']	[(0.6883333, 'giraffes')]	{}	{'giraffe': 8, 'giraffes': 1}
2412920	184118	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2412920_184118_seed_ambiguous.png	[]	[]	{}	{'bed': 9}
2403214	382914	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2403214_382914_singleton_obj.png	[]	[]	{}	{'motorcycle': 9}
2377011	2175724	aircraft.n.01	aircraft	vehicle	http://object-naming-amore.upf.edu//2377011_2175724_singleton_obj.png	[]	[(0.7360518, 'plane')]	{}	{'plane': 6, 'airplane': 3}
2369524	2419596	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2369524_2419596_singleton_obj.png	[]	[(0.21289441, 'blanket'), (0.4321139, 'teddy bear')]	{'#occlusion': 3}	{'dog': 4, 'teddy bear': 1, 'blanket': 1}
