vg_img_id	vg_object_id	sample_type	synset	obj_name	cat	url	responses
2391407	1240941	supercat_unique	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2391407_1240941_supercat_unique.png	Counter({'burger': 3, 'bread': 3, 'sandwich': 2, '#occlusion': 1})
2318302	2706641	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2318302_2706641_supercat_unique.png	Counter({'shirt': 4, 'man': 2, 'bed': 1, 'bench': 1, 'person': 1})
2409202	246787	seed_ambiguous	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2409202_246787_seed_ambiguous.png	Counter({'table': 3, 'counter': 2, 'cup': 1, 'burger': 1, '#bbox': 1, '#occlusion': 1})
2410389	218790	singleton_obj	athlete.n.01	skier	person	http://object-naming-amore.upf.edu//2410389_218790_singleton_obj.png	Counter({'skiier': 2, 'skier': 2, 'women': 2, 'skyboard': 1, 'cap': 1, 'person': 1})
2331308	2949669	singleton_obj	kitchen_utensil.n.01	pot	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2331308_2949669_singleton_obj.png	Counter({'tea kettle': 2, 'mixer': 1, 'jug': 1, 'teapot': 1, 'tea pot': 1, 'pot': 1, 'kettle': 1, 'cooker': 1})
2386150	683589	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2386150_683589_singleton_obj.png	Counter({'train': 8, 'caboose': 1})
2373717	731072	supercat_unique	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2373717_731072_supercat_unique.png	Counter({'cat': 4, 'room': 2, 'sunglass': 1, 'mirrer': 1, '#bbox': 1})
2370310	2075109	seed_ambiguous	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2370310_2075109_seed_ambiguous.png	Counter({'truck': 6, 'wheel': 2, 'car': 1})
2389184	1263303	supercat_unique	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2389184_1263303_supercat_unique.png	Counter({'pant': 5, 'carpet': 2, 'floor': 1, 'legs': 1})
2410647	212727	supercat_ambiguous	child.n.01	child	person	http://object-naming-amore.upf.edu//2410647_212727_supercat_ambiguous.png	Counter({'child': 2, 'cap': 2, 'shoe': 1, 't-shirt': 1, 'shirt': 1, 'person': 1, 'boy': 1})
2389022	507243	singleton_obj	furnishing.n.02	stool	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2389022_507243_singleton_obj.png	Counter({'bench': 3, 'wooden': 2, 'table': 2, 'stool': 2})
2329777	3487774	supercat_unique	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2329777_3487774_supercat_unique.png	Counter({'keyboard': 2, 'child': 2, 't-shirt': 2, 'person': 1, 'boy': 1, 'keyboart': 1})
2383261	1322509	supercat_unique	place_of_worship.n.01	temple	structure, construction	http://object-naming-amore.upf.edu//2383261_1322509_supercat_unique.png	Counter({'camera': 2, 'temple': 2, 'house': 2, 'pole': 1, 'carmer': 1, 'window': 1})
2326600	2893031	seed_ambiguous	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2326600_2893031_seed_ambiguous.png	Counter({'giraffe': 4, '#other_animal': 3, 'pole': 1, '#other_camel': 1})
2372706	2403769	singleton_obj	flower.n.01	flower	plant, flora, plant life	http://object-naming-amore.upf.edu//2372706_2403769_singleton_obj.png	Counter({'flowers': 4, 'flower': 3, 'flower pot': 1, 'flowear': 1})
2380478	1346116	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2380478_1346116_singleton_obj.png	Counter({'car': 3, 'pole': 1, 'nameplate': 1, 'bottle': 1, 'parking meter': 1, 'tub': 1, 'weel': 1})
2319635	3494182	singleton_obj	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2319635_3494182_singleton_obj.png	Counter({'jacket': 5, 'shirt': 2, 'pant': 1, 't-shirt': 1})
2342168	2085168	supercat_unique	dish.n.02	soup	food, nutrient	http://object-naming-amore.upf.edu//2342168_2085168_supercat_unique.png	Counter({'plate': 3, 'noodles': 3, 'ramen': 1, 'top ramen': 1, 'plat': 1})
2338234	954861	supercat_unique	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2338234_954861_supercat_unique.png	Counter({'car': 6, 'race car': 1, 'vehicle': 1, 'cap': 1})
2341550	941883	singleton_obj	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2341550_941883_singleton_obj.png	Counter({'carpet': 3, 'table': 3, 'rug': 1, 'floor': 1, 'bench': 1})
2397148	1192252	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2397148_1192252_singleton_obj.png	Counter({'car': 6, 'light': 1, 'vehicle': 1, 'side light': 1})
2350781	2592601	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2350781_2592601_singleton_obj.png	Counter({'giraffe': 6, '#other_animal': 3})
2322142	2738300	supercat_unique	man.n.01	man	person	http://object-naming-amore.upf.edu//2322142_2738300_supercat_unique.png	Counter({'man': 4, 't-shirt': 1, 'cook': 1, 'person': 1, 'table': 1, 'knife': 1})
2362117	3529225	supercat_unique	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2362117_3529225_supercat_unique.png	Counter({'laptop': 4, 'table': 2, 'counter': 1, '#other_animal': 1, 'computer': 1})
2356966	2138094	supercat_unique	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2356966_2138094_supercat_unique.png	Counter({'cat': 6, '#other_animal': 3})
2417916	3318707	supercat_unique	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2417916_3318707_supercat_unique.png	Counter({'sandwich': 3, 'plate': 2, 'bun': 1, 'cake': 1, 'burger': 1, 'bread': 1})
2387216	514582	supercat_ambiguous	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2387216_514582_supercat_ambiguous.png	Counter({'glass': 3, 'jacket': 2, 'blazer': 2, 'coat': 1, 'jacket suit': 1})
2364325	2621303	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2364325_2621303_singleton_obj.png	Counter({'building': 3, 'road': 1, '#other_birds': 1, '#occlusion': 1, 'bird': 1, '#other_floor': 1, 'peak': 1})
2383176	534598	seed_ambiguous	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2383176_534598_seed_ambiguous.png	Counter({'wheel': 2, 'train': 2, 'bus': 2, 'fire truck': 1, 'train car': 1, 'trin': 1})
2318042	1014836	singleton_obj	dish.n.02	sandwich	food, nutrient	http://object-naming-amore.upf.edu//2318042_1014836_singleton_obj.png	Counter({'sandwich': 5, 'plate': 2, 'plat': 1, 'cheese': 1})
2401861	1143265	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2401861_1143265_singleton_obj.png	Counter({'bed': 5, 'pillow': 2, 'buillow': 1, 'bed cover': 1})
2362815	770893	singleton_obj	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2362815_770893_singleton_obj.png	Counter({'surfer': 2, 'shirt': 2, 'sky board': 1, 'woman': 1, 'cap': 1, 'surfers': 1, 'person': 1})
1159357	1592170	supercat_unique	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//1159357_1592170_supercat_unique.png	Counter({'woman': 4, 'glass': 3, 'class': 1, 'person': 1})
2407890	271871	supercat_unique	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2407890_271871_supercat_unique.png	Counter({'#other_animal': 4, 'carpet': 3, 'cat': 2})
2362769	2681352	supercat_unique	child.n.01	child	person	http://object-naming-amore.upf.edu//2362769_2681352_supercat_unique.png	Counter({'shoe': 3, 'boy': 3, 'baby': 1, 'person': 1, 'shirt': 1})
2359820	2246762	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2359820_2246762_singleton_obj.png	Counter({'cat': 5, 'wooden': 1, 'wotten': 1, 'wood': 1, '#other_animal': 1})
2344711	913747	supercat_unique	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2344711_913747_supercat_unique.png	Counter({'bench': 5, 'pant': 2, 'shirt': 1, 'jacket': 1})
2401700	396764	singleton_obj	restaurant.n.01	cafe	structure, construction	http://object-naming-amore.upf.edu//2401700_396764_singleton_obj.png	Counter({'table': 3, 'cup': 2, 'plate': 2, 'plat': 1, 'lunch': 1})
2416274	3412580	seed_ambiguous	baked_goods.n.01	biscuit	food, solid food	http://object-naming-amore.upf.edu//2416274_3412580_seed_ambiguous.png	Counter({'burger': 2, 'sandwich': 2, 'bun': 1, '#occlusion': 1, 'cake': 1, 'bread': 1, 'plate': 1})
2317324	3163246	singleton_obj	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2317324_3163246_singleton_obj.png	Counter({'banana': 5, 'bridge railing': 1, 'railing': 1, '#occlusion': 1, 'water': 1})
2316502	2947025	seed_ambiguous	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2316502_2947025_seed_ambiguous.png	Counter({'giraffe': 6, '#other_animal': 3})
2369147	1819323	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2369147_1819323_supercat_unique.png	Counter({'shirt': 3, 'arm': 2, 'sleeve': 1, 'sweatshirt': 1, 't-shirt': 1, 'wire': 1})
2341114	3393054	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2341114_3393054_singleton_obj.png	Counter({'man': 5, 'pant': 2, 'person': 1, 'shoe': 1})
2392117	482998	seed_ambiguous	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2392117_482998_seed_ambiguous.png	Counter({'boy': 4, 't-shirt': 3, 'child': 1, 'person': 1})
2351588	2447882	seed_ambiguous	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2351588_2447882_seed_ambiguous.png	Counter({'table': 6, '#occlusion': 2, 'plate': 1})
2325127	3387623	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2325127_3387623_singleton_obj.png	Counter({'man': 5, 'shirt': 1, 'coat': 1, 'person': 1, 'tie': 1})
2406559	1868157	seed_ambiguous	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2406559_1868157_seed_ambiguous.png	Counter({'train': 6, 'caboose': 1, 'mirrer': 1, 'wheel': 1})
2365003	2586078	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2365003_2586078_singleton_obj.png	Counter({'train': 8, 'wheel': 1})
2373099	2185478	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2373099_2185478_supercat_unique.png	Counter({'shirt': 3, 'banana': 3, 'hand': 2, 't-shirt': 1})
2390199	499610	singleton_obj	restaurant.n.01	grill	structure, construction	http://object-naming-amore.upf.edu//2390199_499610_singleton_obj.png	Counter({'grill': 2, '#occlusion': 1, 'range': 1, 'plate': 1, 'stove': 1, 'shirt': 1, 'food counter': 1, 'jacket': 1})
2365424	634280	supercat_unique	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2365424_634280_supercat_unique.png	Counter({'bench': 5, 'dress': 1, 'wooden': 1, 'frag': 1, 'beach': 1})
2346423	1970103	singleton_obj	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2346423_1970103_singleton_obj.png	Counter({'sheep': 5, '#other_animal': 3, '#occlusion': 1})
2402890	385363	supercat_unique	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2402890_385363_supercat_unique.png	Counter({'cheese': 3, 'plate': 2, 'bread': 2, '#occlusion': 1, 'sandwich': 1})
2392050	1234563	singleton_obj	aircraft.n.01	jet	vehicle	http://object-naming-amore.upf.edu//2392050_1234563_singleton_obj.png	Counter({'airplane': 6, 'plane': 2, 'wheel': 1})
2407485	366868	singleton_obj	athlete.n.01	skier	person	http://object-naming-amore.upf.edu//2407485_366868_singleton_obj.png	Counter({'skiier': 2, 'skier': 2, 'person': 1, 'shoe': 1, 'pant': 1, 'man': 1, 'jacket': 1})
2330696	2825897	supercat_unique	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2330696_2825897_supercat_unique.png	Counter({'motorcycle': 4, 'bike': 3, '#occlusion': 1, 'jacket': 1})
2344916	912027	singleton_obj	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2344916_912027_singleton_obj.png	Counter({'carpet': 3, '#occlusion': 2, 'fabric': 1, 'scissor': 1, 'scisor': 1, 'paper': 1})
2361712	780087	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2361712_780087_singleton_obj.png	Counter({'giraffe': 6, '#other_animal': 3})
2407284	282351	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2407284_282351_singleton_obj.png	Counter({'man': 5, 'brush': 2, 'shirt': 1, 'person': 1})
2366737	2182747	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2366737_2182747_singleton_obj.png	Counter({'horse': 6, 'shirt': 1, 'pant': 1, 'belt': 1})
2412076	203361	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2412076_203361_supercat_unique.png	Counter({'shirt': 7, 'man': 1, 'dress': 1})
2388307	1269356	singleton_obj	train.n.01	car	vehicle	http://object-naming-amore.upf.edu//2388307_1269356_singleton_obj.png	Counter({'train': 6, 'wheel': 1, 'bus': 1, 'pole': 1})
2394636	462366	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2394636_462366_singleton_obj.png	Counter({'zebra': 6, '#other_animal': 2, '#other_horse': 1})
2396413	444650	singleton_obj	child.n.01	child	person	http://object-naming-amore.upf.edu//2396413_444650_singleton_obj.png	Counter({'girl': 2, 'pant': 1, 'skiier': 1, 'skyboard': 1, 'person': 1, 'skier': 1, 'child': 1, 'pole': 1})
497916	3796116	supercat_ambiguous	truck.n.01	van	vehicle	http://object-naming-amore.upf.edu//497916_3796116_supercat_ambiguous.png	Counter({'wheel': 3, 'van': 3, 'bus': 1, 'car': 1, 'vehicle': 1})
2396707	441276	singleton_obj	furnishing.n.02	highchair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2396707_441276_singleton_obj.png	Counter({'highchair': 3, 'plate': 1, 'booster seat': 1, 'baby': 1, 't-shirt': 1, 'person': 1, 'spoon': 1})
2325993	2900630	singleton_obj	foodstuff.n.02	sauce	food, nutrient	http://object-naming-amore.upf.edu//2325993_2900630_singleton_obj.png	Counter({'blueberries': 3, 'plate': 2, 'jam': 1, 'cake': 1, 'fruit': 1, 'berries': 1})
2349387	875174	singleton_obj	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2349387_875174_singleton_obj.png	Counter({'bowl': 6, 'oranges': 2, 'bowls': 1})
2347210	892550	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2347210_892550_singleton_obj.png	Counter({'man': 4, 'shirt': 2, 't-shirt': 2, 'person': 1})
2370143	606048	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2370143_606048_singleton_obj.png	Counter({'motorcycle': 4, 'wheel': 2, '#bbox': 1, 'glass': 1, 'bike': 1})
2322838	990504	singleton_obj	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//2322838_990504_singleton_obj.png	Counter({'dress': 4, 'toy': 3, 'stuffed animal': 1, 'doll': 1})
2347660	2211841	singleton_obj	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2347660_2211841_singleton_obj.png	Counter({'toilet': 3, 'floor': 2, 'toilet sink': 1, 'bath': 1, 'sink': 1, '#bbox': 1})
2346375	900071	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2346375_900071_singleton_obj.png	Counter({'person': 2, 'shoe': 2, 'skiier': 1, 'skiers': 1, 'sky board': 1, 'pole': 1, 'women': 1})
2412283	198247	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2412283_198247_singleton_obj.png	Counter({'keyboard': 4, 'desk': 3, '#bbox': 1, 'table': 1})
2352077	2603472	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2352077_2603472_singleton_obj.png	Counter({'motorcycle': 4, 'bike': 2, 'mirrer': 1, 'cover': 1, 'wheel': 1})
2369829	2299030	singleton_obj	foodstuff.n.02	rice	food, nutrient	http://object-naming-amore.upf.edu//2369829_2299030_singleton_obj.png	Counter({'rice': 4, 'broccoli': 2, '#bbox': 1, 'food': 1, 'borccoli': 1})
2352020	1891621	singleton_obj	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2352020_1891621_singleton_obj.png	Counter({'sheep': 5, '#other_animal': 4})
2362888	1746462	seed_ambiguous	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2362888_1746462_seed_ambiguous.png	Counter({'bowl': 3, 'salad': 2, 'broccoli': 1, 'carrot': 1, 'food': 1, 'plate': 1})
2369673	3862330	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2369673_3862330_singleton_obj.png	Counter({'truck': 5, 'wheel': 2, 'jeep': 1, 'weele': 1})
2371394	2613210	singleton_obj	furnishing.n.02	console	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2371394_2613210_singleton_obj.png	Counter({'dashboard': 3, 'instruments panel': 1, '#occlusion': 1, 'car stero': 1, 'ring': 1, 'starring': 1, 'meiter': 1})
2402373	390099	singleton_obj	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2402373_390099_singleton_obj.png	Counter({'bread': 4, 'burger': 2, 'bun': 1, 'spinach': 1, 'pizza': 1})
2354792	835505	supercat_unique	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2354792_835505_supercat_unique.png	Counter({'bag': 3, 'couch': 2, 'cat': 1, '#occlusion': 1, 'sofa': 1, 'dog': 1})
2344191	917305	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2344191_917305_singleton_obj.png	Counter({'horse': 5, '#occlusion': 1, '#other_horse': 1, 'hat': 1, '#other_animal': 1})
2367361	751872	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2367361_751872_singleton_obj.png	Counter({'man': 3, 'tennis player': 2, 't-shirt': 1, 'person': 1, 't-shir': 1, 'shirt': 1})
2408327	263929	supercat_unique	shelter.n.01	hutch	structure, construction	http://object-naming-amore.upf.edu//2408327_263929_supercat_unique.png	Counter({'hutch': 2, 'boy': 2, 'cabinet': 1, 'door': 1, 't-shirt': 1, 'wire': 1, 'wodone': 1})
2414959	148706	singleton_obj	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2414959_148706_singleton_obj.png	Counter({'shirt': 4, 'jersey': 3, 't-shirt': 2})
2374098	728854	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2374098_728854_singleton_obj.png	Counter({'motorcycle': 5, 'wheel': 2, 'bike': 1, 'weele': 1})
2372450	591876	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2372450_591876_singleton_obj.png	Counter({'giraffe': 6, '#other_animal': 2, '#other_camel': 1})
2339686	2685551	seed_ambiguous	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2339686_2685551_seed_ambiguous.png	Counter({'soccer player': 3, 'shoe': 3, 'boy': 2, 'ball': 1})
2417025	3258262	singleton_obj	dish.n.02	sandwich	food, nutrient	http://object-naming-amore.upf.edu//2417025_3258262_singleton_obj.png	Counter({'sandwich': 4, 'burger': 2, 'cake': 1, 'spinach': 1, 'plate': 1})
2364109	3741129	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2364109_3741129_singleton_obj.png	Counter({'car': 4, '#bbox': 1, 'pole': 1, 'dashboard': 1, 'glass': 1, 'mirror': 1})
2351237	1676207	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2351237_1676207_singleton_obj.png	Counter({'townhomes': 1, '#occlusion': 1, 'pole': 1, 'mirrer': 1, 'house': 1, 'truck': 1, 'building': 1, 'cap': 1, 'car': 1})
2341998	2183801	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2341998_2183801_singleton_obj.png	Counter({'tennis player': 3, 'man': 2, 'shoe': 2, 't-shirt': 1, 'shirt': 1})
2348425	2163023	seed_ambiguous	aircraft.n.01	aircraft	vehicle	http://object-naming-amore.upf.edu//2348425_2163023_seed_ambiguous.png	Counter({'airplane': 6, 'plane': 2, 'wings': 1})
2338284	3408472	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2338284_3408472_singleton_obj.png	Counter({'#bbox': 2, 'table': 2, 'keyboard': 2, 'desk': 1, 'laptop': 1, 'mouse': 1})
2399066	1172685	supercat_unique	shirt.n.01	t-shirt	article of clothing	http://object-naming-amore.upf.edu//2399066_1172685_supercat_unique.png	Counter({'shirt': 4, 't-shirt': 3, '#occlusion': 1, 'chicken wire': 1})
2411464	311494	singleton_obj	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2411464_311494_singleton_obj.png	Counter({'woman': 3, 'pant': 3, '#occlusion': 1, 'women': 1, '#other_animal': 1})
2398516	1179099	singleton_obj	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2398516_1179099_singleton_obj.png	Counter({'cow': 4, '#other_animal': 4, 'steer': 1})
2413079	3053898	singleton_obj	vegetable.n.01	vegetable	food, nutrient	http://object-naming-amore.upf.edu//2413079_3053898_singleton_obj.png	Counter({'broccoli': 6, '#bbox': 1, 'brocoli': 1, 'borccoli': 1})
2411370	1080490	singleton_obj	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2411370_1080490_singleton_obj.png	Counter({'dock': 2, 'pole': 2, 'pier': 1, 'fence': 1, 'bridge': 1, 'glass': 1, 'beach': 1})
2376708	1888788	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2376708_1888788_singleton_obj.png	Counter({'skiier': 2, 'pant': 2, 'skier': 2, 'person': 1, 'pole': 1, 'shoe': 1})
2413911	163663	supercat_ambiguous	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//2413911_163663_supercat_ambiguous.png	Counter({'dress': 4, 'knife': 2, 'kniefe': 1, 'wedding dress': 1, 'jacket': 1})
2409326	1089000	singleton_obj	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2409326_1089000_singleton_obj.png	Counter({'trailer': 3, 'wheel': 3, 'truck': 2, 'pole': 1})
2400626	407176	supercat_unique	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2400626_407176_supercat_unique.png	Counter({'boat': 4, 'pole': 1, 'men': 1, 'shirt': 1, 'wooden': 1, 'jacket': 1})
2385755	520738	singleton_obj	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2385755_520738_singleton_obj.png	Counter({'cake': 4, 'table': 3, 'plate': 1, 'flower': 1})
2325951	3159623	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2325951_3159623_singleton_obj.png	Counter({'horse': 5, '#other_animal': 2, 'pole': 1, 'belt': 1})
2406312	325126	singleton_obj	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2406312_325126_singleton_obj.png	Counter({'couch': 5, 'sofa': 1, 'bowl': 1, 'cover': 1, 'bed cover': 1})
2315698	3268589	singleton_obj	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2315698_3268589_singleton_obj.png	Counter({'table': 4, 'vase': 3, 'counter': 1, 'pot': 1})
2394704	1210598	supercat_ambiguous	kitchen_utensil.n.01	blender	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2394704_1210598_supercat_ambiguous.png	Counter({'blender': 2, 'glass': 2, 'bottle': 2, '#occlusion': 1, 'bowl': 1, 'measuring cup': 1})
2325928	2984692	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2325928_2984692_singleton_obj.png	Counter({'man': 4, 'shirt': 3, '#occlusion': 1, 'sink': 1})
2370659	2973081	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2370659_2973081_singleton_obj.png	Counter({'dog': 5, '#other_animal': 4})
2360400	3761516	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2360400_3761516_supercat_unique.png	Counter({'shirt': 4, 't-shirt': 4, 'cake': 1})
2395696	1203712	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2395696_1203712_singleton_obj.png	Counter({'women': 2, 'model': 1, 'dress': 1, 'girl': 1, 'frog': 1, 'woman': 1, 'shirt': 1, 'board': 1})
2349941	3596241	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2349941_3596241_singleton_obj.png	Counter({'airplane': 5, 'plane': 2, 'aeroplane': 1, 'wing': 1})
