vg_img_id	vg_object_id	sample_type	synset	obj_name	cat	url	responses
2374098	728854	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2374098_728854_singleton_obj.png	Counter({'motorcycle': 9})
2324026	3053946	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2324026_3053946_singleton_obj.png	Counter({'bed': 9})
2327729	979562	supercat_unique	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2327729_979562_supercat_unique.png	Counter({'woman': 8, 'person': 1})
2338145	2182795	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2338145_2182795_singleton_obj.png	Counter({'horse': 9})
2354418	1962560	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2354418_1962560_singleton_obj.png	Counter({'skier': 3, 'man': 3, 'skiier': 2, 'person': 1})
2364159	2486194	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2364159_2486194_supercat_unique.png	Counter({'shirt': 9})
2377946	563007	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2377946_563007_singleton_obj.png	Counter({'dog': 7, 'bed': 1, 'dos': 1})
2356894	2343485	singleton_obj	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2356894_2343485_singleton_obj.png	Counter({'boat': 9})
2362153	776776	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2362153_776776_singleton_obj.png	Counter({'cat': 9})
2323018	990181	supercat_unique	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2323018_990181_supercat_unique.png	Counter({'jacket': 7, 'coat': 2})
2411503	3057313	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2411503_3057313_singleton_obj.png	Counter({'desk': 8, 'table': 1})
2366034	2268942	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2366034_2268942_singleton_obj.png	Counter({'bed': 9})
2401788	659154	supercat_ambiguous	child.n.01	kid	person	http://object-naming-amore.upf.edu//2401788_659154_supercat_ambiguous.png	Counter({'man': 6, 'boy': 2, 'person': 1})
2405621	654028	singleton_obj	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2405621_654028_singleton_obj.png	Counter({'table': 7, 'counter': 2})
2316427	1053934	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2316427_1053934_singleton_obj.png	Counter({'horse': 9})
2404908	336714	singleton_obj	aircraft.n.01	jet	vehicle	http://object-naming-amore.upf.edu//2404908_336714_singleton_obj.png	Counter({'plane': 5, 'airplane': 2, 'airplane`': 1, 'jet': 1})
2318712	1007889	supercat_ambiguous	man.n.01	man	person	http://object-naming-amore.upf.edu//2318712_1007889_supercat_ambiguous.png	Counter({'man': 8, 'person': 1})
2381708	702577	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2381708_702577_singleton_obj.png	Counter({'car': 9})
2402814	386075	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2402814_386075_singleton_obj.png	Counter({'motorcycle': 9})
2342519	2353098	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2342519_2353098_singleton_obj.png	Counter({'cat': 9})
2360578	3533711	supercat_unique	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2360578_3533711_supercat_unique.png	Counter({'bed': 8, 'leggings': 1})
2358781	799228	supercat_unique	dog.n.01	puppy	animal	http://object-naming-amore.upf.edu//2358781_799228_supercat_unique.png	Counter({'dog': 9})
2407730	274560	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2407730_274560_singleton_obj.png	Counter({'boy': 3, 'child': 3, 'player': 2, 'person': 1})
2401202	401673	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2401202_401673_singleton_obj.png	Counter({'train': 9})
2375190	583691	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2375190_583691_singleton_obj.png	Counter({'bed': 9})
2373461	732316	seed_ambiguous	man.n.01	man	person	http://object-naming-amore.upf.edu//2373461_732316_seed_ambiguous.png	Counter({'man': 7, 'person': 1, 'men': 1})
2388806	1266742	supercat_ambiguous	neckwear.n.01	tie	article of clothing	http://object-naming-amore.upf.edu//2388806_1266742_supercat_ambiguous.png	Counter({'tie': 9})
3680	1653788	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//3680_1653788_singleton_obj.png	Counter({'man': 7, 'woman': 1, 'person': 1})
2385830	3845639	singleton_obj	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2385830_3845639_singleton_obj.png	Counter({'bench': 8, 'benchchair': 1})
2319812	3111919	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2319812_3111919_singleton_obj.png	Counter({'train': 9})
1268	1542213	seed_ambiguous	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1268_1542213_seed_ambiguous.png	Counter({'curtain': 8, 'curtains': 1})
2334809	2025625	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2334809_2025625_singleton_obj.png	Counter({'bed': 9})
2366782	626011	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2366782_626011_singleton_obj.png	Counter({'boy': 4, 'player': 2, 'person': 1, 'baseball player': 1, 'child': 1})
2399621	661627	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2399621_661627_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})
2363062	2691596	singleton_obj	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2363062_2691596_singleton_obj.png	Counter({'shirt': 9})
2349091	3904069	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2349091_3904069_singleton_obj.png	Counter({'horse': 9})
2361797	3530418	singleton_obj	athlete.n.01	batter	person	http://object-naming-amore.upf.edu//2361797_3530418_singleton_obj.png	Counter({'player': 3, 'man': 3, 'person': 1, 'baseball player': 1, 'batter': 1})
2360825	2246634	supercat_unique	man.n.01	guy	person	http://object-naming-amore.upf.edu//2360825_2246634_supercat_unique.png	Counter({'man': 8, 'person': 1})
2412303	197748	singleton_obj	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2412303_197748_singleton_obj.png	Counter({'sink': 4, 'counter': 3, 'bathroom sink': 1, 'vanity': 1})
2338048	3446467	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2338048_3446467_singleton_obj.png	Counter({'horse': 9})
2416686	2933323	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2416686_2933323_singleton_obj.png	Counter({'giraffe': 9})
2377886	716082	supercat_ambiguous	truck.n.01	van	vehicle	http://object-naming-amore.upf.edu//2377886_716082_supercat_ambiguous.png	Counter({'van': 5, 'truck': 2, 'car': 2})
2364305	759254	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2364305_759254_supercat_unique.png	Counter({'shirt': 8, 'shrt': 1})
2377008	2469542	singleton_obj	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2377008_2469542_singleton_obj.png	Counter({'truck': 8, 'semi': 1})
2374192	587278	singleton_obj	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2374192_587278_singleton_obj.png	Counter({'bench': 8, 'gravestone': 1})
930	1030580	supercat_unique	man.n.01	man	person	http://object-naming-amore.upf.edu//930_1030580_supercat_unique.png	Counter({'man': 8, 'person': 1})
2333250	3686395	supercat_unique	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2333250_3686395_supercat_unique.png	Counter({'bench': 9})
713238	1076647	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//713238_1076647_singleton_obj.png	Counter({'woman': 5, 'person': 2, 'women': 1, 'runner': 1})
2373809	2754297	seed_ambiguous	man.n.01	gentleman	person	http://object-naming-amore.upf.edu//2373809_2754297_seed_ambiguous.png	Counter({'man': 8, 'person': 1})
2343612	921658	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2343612_921658_singleton_obj.png	Counter({'desk': 7, 'table': 2})
2320062	2785822	singleton_obj	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2320062_2785822_singleton_obj.png	Counter({'woman': 7, 'person': 1, 'women': 1})
498017	1572958	singleton_obj	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//498017_1572958_singleton_obj.png	Counter({'boat': 5, 'ship': 4})
2336557	3380450	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2336557_3380450_supercat_unique.png	Counter({'shirt': 9})
2339591	950810	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2339591_950810_singleton_obj.png	Counter({'desk': 8, 'table': 1})
2376497	2525355	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2376497_2525355_singleton_obj.png	Counter({'zebra': 9})
2406757	3811418	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2406757_3811418_singleton_obj.png	Counter({'bed': 9})
2372450	591876	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2372450_591876_singleton_obj.png	Counter({'giraffe': 9})
2390078	500502	singleton_obj	truck.n.01	van	vehicle	http://object-naming-amore.upf.edu//2390078_500502_singleton_obj.png	Counter({'van': 7, 'vw bus': 1, 'car': 1})
2325850	3032648	supercat_unique	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2325850_3032648_supercat_unique.png	Counter({'jacket': 6, 'sweater': 1, 'man': 1, 'shirt': 1})
2343608	921759	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2343608_921759_singleton_obj.png	Counter({'zebra': 9})
2361963	778238	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2361963_778238_singleton_obj.png	Counter({'woman': 5, 'person': 3, 'women': 1})
2380920	3833228	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2380920_3833228_singleton_obj.png	Counter({'bed': 8, 'bedspread': 1})
2371764	1897873	singleton_obj	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2371764_1897873_singleton_obj.png	Counter({'plane': 5, 'airplane': 4})
2411078	316963	supercat_unique	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2411078_316963_supercat_unique.png	Counter({'desk': 2, 'cabnet': 1, 'countertop': 1, 'counter': 1, 'curtain': 1, 'cabinet': 1, 'cabinets': 1, 'cupboards': 1})
2389776	1257257	singleton_obj	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2389776_1257257_singleton_obj.png	Counter({'table': 9})
2384754	1305471	singleton_obj	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2384754_1305471_singleton_obj.png	Counter({'turkey': 5, 'food': 2, 'chicken': 1, 'duck': 1})
2387414	513410	singleton_obj	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2387414_513410_singleton_obj.png	Counter({'truck': 9})
2354807	3713299	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2354807_3713299_singleton_obj.png	Counter({'car': 8, 'van': 1})
286082	1571764	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//286082_1571764_singleton_obj.png	Counter({'horse': 9})
2393138	1222671	supercat_ambiguous	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2393138_1222671_supercat_ambiguous.png	Counter({'woman': 7, 'person': 1, 'women': 1})
2367511	621920	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2367511_621920_singleton_obj.png	Counter({'dog': 9})
2369889	2678483	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2369889_2678483_singleton_obj.png	Counter({'bed': 9})
2386078	519902	seed_ambiguous	shirt.n.01	t-shirt	article of clothing	http://object-naming-amore.upf.edu//2386078_519902_seed_ambiguous.png	Counter({'shirt': 8, 'boy': 1})
2359636	2009745	singleton_obj	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2359636_2009745_singleton_obj.png	Counter({'carpet': 4, 'floor': 3, 'rug': 1, 'table': 1})
2411507	310842	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2411507_310842_singleton_obj.png	Counter({'desk': 8, 'table': 1})
2400297	409823	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2400297_409823_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})
2323921	3347838	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2323921_3347838_singleton_obj.png	Counter({'child': 4, 'boy': 3, 'kid': 1, 'person': 1})
2411747	3368960	seed_ambiguous	athlete.n.01	batter	person	http://object-naming-amore.upf.edu//2411747_3368960_seed_ambiguous.png	Counter({'player': 2, 'man': 2, 'baseball player': 2, 'person': 1, 'child': 1, 'batter': 1})
2334133	3342568	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2334133_3342568_singleton_obj.png	Counter({'woman': 7, 'person': 1, 'people': 1})
2315373	2727484	supercat_unique	man.n.01	guy	person	http://object-naming-amore.upf.edu//2315373_2727484_supercat_unique.png	Counter({'man': 8, 'person': 1})
2347305	3612054	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2347305_3612054_singleton_obj.png	Counter({'zebra': 9})
2395120	666219	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2395120_666219_singleton_obj.png	Counter({'plane': 4, 'airplane': 4, 'jet': 1})
2350820	1724551	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2350820_1724551_singleton_obj.png	Counter({'dog': 9})
2409377	242989	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2409377_242989_singleton_obj.png	Counter({'desk': 8, 'table': 1})
2317524	3226417	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2317524_3226417_singleton_obj.png	Counter({'giraffe': 9})
2380436	1346634	singleton_obj	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2380436_1346634_singleton_obj.png	Counter({'jacket': 7, 'coat': 2})
2401193	1150534	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2401193_1150534_singleton_obj.png	Counter({'bed': 7, 'bed cover': 1, 'sheet': 1})
2350344	1952814	singleton_obj	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2350344_1952814_singleton_obj.png	Counter({'woman': 5, 'player': 3, 'person': 1})
2373070	2046057	supercat_ambiguous	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2373070_2046057_supercat_ambiguous.png	Counter({'woman': 5, 'person': 3, 'women': 1})
2328507	3338141	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2328507_3338141_singleton_obj.png	Counter({'giraffe': 9})
2316236	3437441	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2316236_3437441_singleton_obj.png	Counter({'bed': 9})
713717	1587969	singleton_obj	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//713717_1587969_singleton_obj.png	Counter({'carpet': 4, 'floor': 3, 'rug': 1, 'suitcases': 1})
2408633	257782	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2408633_257782_singleton_obj.png	Counter({'dog': 9})
2380458	545408	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2380458_545408_supercat_unique.png	Counter({'shirt': 9})
2390672	1248243	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2390672_1248243_singleton_obj.png	Counter({'car': 9})
2375078	3842756	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2375078_3842756_singleton_obj.png	Counter({'airplane': 5, 'plane': 3, 'biplane': 1})
2400531	408133	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2400531_408133_singleton_obj.png	Counter({'skateboarder': 3, 'man': 2, 'skater': 2, 'person': 1, 'skate boarder': 1})
2386998	1280448	singleton_obj	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2386998_1280448_singleton_obj.png	Counter({'truck': 9})
2395503	453738	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2395503_453738_singleton_obj.png	Counter({'man': 7, 'person': 1, 'black man': 1})
2323244	3215747	supercat_unique	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2323244_3215747_supercat_unique.png	Counter({'bench': 6, 'wall': 3})
2358056	806466	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2358056_806466_singleton_obj.png	Counter({'girl': 4, 'person': 2, 'woman': 2, 'cosplay': 1})
2388699	671392	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2388699_671392_singleton_obj.png	Counter({'giraffe': 9})
2396612	442381	supercat_unique	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2396612_442381_supercat_unique.png	Counter({'bed': 6, 'blanket': 1, 'rug': 1, 'bedspread': 1})
2353009	2086597	seed_ambiguous	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2353009_2086597_seed_ambiguous.png	Counter({'desk': 6, 'table': 2, 'clutter': 1})
2394785	461090	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2394785_461090_singleton_obj.png	Counter({'giraffe': 9})
2358892	3767594	supercat_unique	man.n.01	guy	person	http://object-naming-amore.upf.edu//2358892_3767594_supercat_unique.png	Counter({'man': 8, 'person': 1})
2322312	992294	singleton_obj	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2322312_992294_singleton_obj.png	Counter({'truck': 7, 'pick up truck': 1, 'vintage truck': 1})
2365513	1884720	supercat_unique	neckwear.n.01	necktie	article of clothing	http://object-naming-amore.upf.edu//2365513_1884720_supercat_unique.png	Counter({'tie': 7, 'shirt': 2})
2356836	2396125	seed_ambiguous	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2356836_2396125_seed_ambiguous.png	Counter({'dog': 9})
2385077	522679	supercat_unique	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2385077_522679_supercat_unique.png	Counter({'jacket': 5, 'coat': 4})
2347426	3908104	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2347426_3908104_singleton_obj.png	Counter({'giraffe': 8, 'zebra': 1})
150355	1566935	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//150355_1566935_singleton_obj.png	Counter({'car': 8, 'taxi': 1})
2369293	612544	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2369293_612544_singleton_obj.png	Counter({'cat': 9})
2381021	1340092	supercat_unique	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2381021_1340092_supercat_unique.png	Counter({'woman': 3, 'man': 3, 'person': 3})
2324968	3390907	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2324968_3390907_singleton_obj.png	Counter({'bus': 3, 'train': 2, 'trolly': 1, 'trolley': 1, 'double decker streetcar': 1, 'double decker': 1})
2397494	433678	singleton_obj	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2397494_433678_singleton_obj.png	Counter({'desk': 7, 'table': 1, 'keyboard': 1})
2335197	2884970	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2335197_2884970_singleton_obj.png	Counter({'train': 9})
2320280	994511	singleton_obj	child.n.01	kid	person	http://object-naming-amore.upf.edu//2320280_994511_singleton_obj.png	Counter({'skier': 3, 'skiier': 3, 'person': 2, 'player': 1})
2385823	1292642	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2385823_1292642_singleton_obj.png	Counter({'motorcycle': 8, 'police motorcycle': 1})
2414474	156995	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2414474_156995_singleton_obj.png	Counter({'boy': 5, 'child': 2, 'face': 1, 'person': 1})
2336897	2324420	seed_ambiguous	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2336897_2324420_seed_ambiguous.png	Counter({'table': 5, 'desk': 2, 'cabinet': 1, 'shelve': 1})
2416809	2900299	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2416809_2900299_singleton_obj.png	Counter({'giraffe': 9})
2325123	3274359	seed_ambiguous	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2325123_3274359_seed_ambiguous.png	Counter({'rug': 9})
2410677	211980	singleton_obj	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2410677_211980_singleton_obj.png	Counter({'curtain': 3, 'shower curtain': 3, 'bath curtain': 1, 'curtains': 1, 'shower': 1})
2372467	1685790	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2372467_1685790_singleton_obj.png	Counter({'train': 9})
2405915	328032	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2405915_328032_singleton_obj.png	Counter({'cat': 9})
2375932	577957	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2375932_577957_supercat_unique.png	Counter({'shirt': 9})
2398527	1178970	singleton_obj	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2398527_1178970_singleton_obj.png	Counter({'curtain': 5, 'shower curtain': 4})
2326452	2812709	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2326452_2812709_singleton_obj.png	Counter({'child': 5, 'boy': 2, 'baby': 1, 'person': 1})
2397718	431367	seed_ambiguous	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2397718_431367_seed_ambiguous.png	Counter({'bird': 7, 'duck': 2})
2357516	811425	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2357516_811425_singleton_obj.png	Counter({'car': 6, 'mirror': 2, 'truck': 1})
2360725	786309	supercat_unique	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2360725_786309_supercat_unique.png	Counter({'rug': 8, 'mat': 1})
2335147	2106349	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2335147_2106349_singleton_obj.png	Counter({'giraffe': 8, 'giraffes': 1})
498334	3789881	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//498334_3789881_supercat_unique.png	Counter({'shirt': 7, 'polo': 1, 'man': 1})
2379602	711817	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2379602_711817_singleton_obj.png	Counter({'motorcycle': 9})
1159877	2342431	seed_ambiguous	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1159877_2342431_seed_ambiguous.png	Counter({'counter': 5, 'curtain': 1, 'kitchen countertop': 1, 'kitchen': 1, 'counters': 1})
2316592	3098070	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2316592_3098070_singleton_obj.png	Counter({'dog': 8, 'grass': 1})
2365629	3883230	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2365629_3883230_singleton_obj.png	Counter({'man': 4, 'skateboarder': 3, 'skater': 1, 'person': 1})
2335137	2135338	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2335137_2135338_singleton_obj.png	Counter({'cat': 9})
2318933	3040619	singleton_obj	athlete.n.01	batter	person	http://object-naming-amore.upf.edu//2318933_3040619_singleton_obj.png	Counter({'man': 5, 'player': 1, 'person': 1, 'baseball player': 1, 'batter': 1})
2334928	3097414	seed_ambiguous	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2334928_3097414_seed_ambiguous.png	Counter({'chair': 8, 'chai': 1})
2359444	2270541	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2359444_2270541_singleton_obj.png	Counter({'horse': 9})
2363813	2475538	singleton_obj	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2363813_2475538_singleton_obj.png	Counter({'bench': 9})
2330205	3050163	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2330205_3050163_singleton_obj.png	Counter({'man': 8, 'person': 1})
2406841	289339	supercat_unique	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2406841_289339_supercat_unique.png	Counter({'jacket': 3, 'man': 3, 'player': 1, 'person': 1, 'shirt': 1})
2329558	2940830	singleton_obj	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2329558_2940830_singleton_obj.png	Counter({'boat': 8, 'ship': 1})
2383348	533275	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2383348_533275_singleton_obj.png	Counter({'cat': 8, 'kitten': 1})
