vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	similarities	optouts	amt_responses
2341523	942188	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2341523_942188_singleton_obj.png	[]	[(0.33734185, 'person'), (0.5927851, 'child'), (0.63228434, 'kid'), (0.682487, 'man')]	{'#bbox': 1}	{'boy': 4, 'child': 1, 'man': 1, 'kid': 1, 'person': 1}
2392318	1231424	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2392318_1231424_singleton_obj.png	[]	[(0.10718053, 'pizza warmer'), (0.17278732, 'display case'), (0.24463362, 'buffet'), (0.30211076, 'table')]	{'#bbox': 2}	{'counter': 3, 'buffet': 1, 'display case': 1, 'pizza warmer': 1, 'table': 1}
2353403	846308	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2353403_846308_supercat_unique.png	[]	[(0.30028707, 'train')]	{'#bbox': 2}	{'bridge': 5, 'train': 2}
2378462	1904012	flower.n.01	flower	plant, flora, plant life	http://object-naming-amore.upf.edu//2378462_1904012_singleton_obj.png	['flowers']	[(0.28450543, 'plant'), (0.74885035, 'flowers')]	{}	{'flowers': 6, 'flower': 2, 'plant': 1}
2383768	530460	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2383768_530460_singleton_obj.png	[]	[(0.17331505, 'girl'), (0.28783545, 'chin'), (0.28916803, 'neck')]	{'#bbox': 1}	{'shirt': 5, 'neck': 1, 'chin': 1, 'girl': 1}
2414271	297672	dish.n.02	sauerkraut	food, nutrient	http://object-naming-amore.upf.edu//2414271_297672_supercat_unique.png	['sausages']	[(0.28313547, 'food'), (0.3001402, 'dinner'), (0.61282694, 'sausages'), (0.6476495, 'sausage')]	{'#bbox': 1}	{'sausage': 3, 'sauerkraut': 2, 'sausages': 1, 'dinner': 1, 'food': 1}
2315810	3151205	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2315810_3151205_seed_ambiguous.png	[]	[(0.08000675, 'pizza'), (0.5003157, 'girl')]	{'#bbox': 1}	{'woman': 4, 'girl': 3, 'pizza': 1}
2374565	2241622	motorcycle.n.01	moped	vehicle	http://object-naming-amore.upf.edu//2374565_2241622_supercat_unique.png	['shirts']	[(0.1230038, 'shirts'), (0.19014041, 'shirt'), (0.686393, 'motorcycle'), (0.7649189, 'scooter')]	{'#occlusion': 2, '#bbox': 1}	{'scooter': 1, 'shirts': 1, 'moped': 1, 'motoecycle': 1, 'motorcycle': 1, 'shirt': 1}
2372588	591138	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2372588_591138_singleton_obj.png	[]	[(0.2341614, 'hydrant'), (0.4378754, 'building')]	{'#bbox': 2, '#occlusion': 1}	{'house': 4, 'building': 1, 'hydrant': 1}
2364995	758218	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2364995_758218_supercat_unique.png	[]	[(0.30143097, 'luggage'), (0.3171458, 'backpack'), (0.57515687, 'trailer')]	{'#occlusion': 1}	{'truck': 4, 'trailer': 2, 'backpack': 1, 'luggage': 1}
2381997	700081	man.n.01	guy	person	http://object-naming-amore.upf.edu//2381997_700081_singleton_obj.png	[]	[(0.3502769, 'skater'), (0.36700553, 'skateboarder'), (0.4206431, 'boy')]	{'#bbox': 1}	{'skateboarder': 4, 'man': 2, 'boy': 1, 'skater': 1}
2365737	632287	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2365737_632287_singleton_obj.png	[]	[(0.004246548, 'clock')]	{'#bbox': 2}	{'building': 4, 'clock': 3}
2368114	748071	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2368114_748071_singleton_obj.png	[]	[(0.60822976, 'raincoat')]	{'#occlusion': 1}	{'jacket': 7, 'raincoat': 1}
2343001	2543515	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2343001_2543515_seed_ambiguous.png	[]	[(0.07837754, 'giraffe')]	{'#bbox': 6}	{'giraffe': 2, 'dirt path': 1}
2324783	2958360	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2324783_2958360_supercat_unique.png	[]	[(0.089380585, 'dog'), (0.7668489, 'office chair')]	{'#bbox': 1}	{'dog': 4, 'chair': 3, 'office chair': 1}
2361892	778692	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2361892_778692_singleton_obj.png	[]	[(0.7725996, 'boat railing')]	{'#occlusion': 2}	{'boat': 6, 'boat railing': 1}
2396479	664871	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2396479_664871_singleton_obj.png	[]	[(0.5907689, 'animal'), (0.7609458, 'dog')]	{'#occlusion': 1}	{'cat': 5, 'dog': 2, 'animal': 1}
2317421	1020950	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2317421_1020950_supercat_unique.png	[]	[(0.060611915, 'girl'), (0.10101113, 'cushion'), (0.17189401, 'bench'), (0.27890056, 'arm')]	{'#occlusion': 2, '#other_chair? pillow?': 1}	{'couch': 2, 'bench': 1, 'girl': 1, 'cushion': 1, 'arm': 1}
2412310	197494	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2412310_197494_singleton_obj.png	[]	[(0.26936066, 'hot dog'), (0.33337072, 'hotdog'), (0.41293934, 'chicken')]	{'#occlusion': 1}	{'sandwich': 3, 'hotdog': 2, 'hot dog': 2, 'chicken': 1}
2367123	2350252	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2367123_2350252_supercat_unique.png	['arms']	[(0.037215456, 'boy'), (0.13968953, 'arms'), (0.37718326, 'floor')]	{'#bbox': 1}	{'carpet': 3, 'floor': 3, 'boy': 1, 'arms': 1}
2368753	616237	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2368753_616237_seed_ambiguous.png	[]	[(0.23655084, 'chair'), (0.33173323, 'bed'), (0.37718326, 'floor')]	{'#bbox': 2, '#occlusion': 1}	{'carpet': 3, 'bed': 1, 'chair': 1, 'floor': 1}
2377118	1849374	lamp.n.01	streetlight	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2377118_1849374_singleton_obj.png	[]	[(0.14708866, 'stop sign'), (0.35739037, 'pole'), (0.3606378, 'traffic light'), (0.42046902, 'stoplights')]	{'#occlusion': 1, '#bbox': 1}	{'traffic light': 3, 'stop sign': 1, 'street light': 1, 'stoplights': 1, 'pole': 1}
2369950	1780707	foodstuff.n.02	seasoning	food, nutrient	http://object-naming-amore.upf.edu//2369950_1780707_singleton_obj.png	[]	[]	{'#bbox': 1}	{'pizza': 8}
2330760	3409288	man.n.01	man	person	http://object-naming-amore.upf.edu//2330760_3409288_singleton_obj.png	['glasses']	[(0.06565485, 'glasses'), (0.12784913, 'image'), (0.5342027, 'person'), (0.5420035, 'guy'), (0.76640123, 'woman')]	{}	{'man': 4, 'guy': 1, 'person': 1, 'glasses': 1, 'woman': 1, 'image': 1}
2373499	2104704	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2373499_2104704_singleton_obj.png	[]	[(0.32319665, 'crew team'), (0.3512136, 'rowing team'), (0.71639454, 'canoe')]	{'#occlusion': 2}	{'boat': 4, 'rowing team': 1, 'crew team': 1, 'canoe': 1}
2324522	3548420	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//2324522_3548420_singleton_obj.png	[]	[(0.08540218, 'man'), (0.13819885, 'knife'), (0.46070498, 'shirt'), (0.49397668, 'jacket')]	{'#bbox': 1}	{'dress': 3, 'shirt': 2, 'knife': 1, 'man': 1, 'jacket': 1}
2371822	2237956	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2371822_2237956_singleton_obj.png	[]	[(0.5927851, 'child'), (0.63228434, 'kid'), (0.70439696, 'toddler')]	{'#bbox': 1}	{'boy': 3, 'child': 2, 'toddler': 2, 'kid': 1}
2364696	2852468	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2364696_2852468_seed_ambiguous.png	['seats']	[(0.03171123, 'seats'), (0.058230497, 'book'), (0.11351815, 'seat'), (0.16974366, 'crowd'), (0.3256415, 'lady'), (0.33734185, 'person'), (0.5975908, 'woman')]	{}	{'person': 2, 'seat': 1, 'lady': 1, 'boy': 1, 'book': 1, 'seats': 1, 'woman': 1, 'crowd': 1}
1159440	1593531	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1159440_1593531_singleton_obj.png	[]	[(0.055698384, 'plant'), (0.10308407, 'spinach'), (0.10951345, 'lettuce')]	{'#bbox': 2, '#occlusion': 2}	{'table': 2, 'spinach': 1, 'plant': 1, 'lettuce': 1}
2340996	945122	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2340996_945122_seed_ambiguous.png	[]	[(0.37718326, 'floor')]	{'#bbox': 4, '#occlusion': 1}	{'floor': 2, 'rug': 1}
2362483	773939	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2362483_773939_singleton_obj.png	[]	[(0.20925008, 'woman'), (0.22299354, 'girl'), (0.39969793, 'blanket'), (0.48320428, 'bedding')]	{'#bbox': 3}	{'girl': 1, 'bed': 1, 'woman': 1, 'blanket': 1, 'bedding': 1}
2416487	3470263	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2416487_3470263_supercat_unique.png	[]	[(0.22403303, 'man'), (0.649295, 'coat')]	{'#bbox': 3}	{'jacket': 4, 'man': 1, 'coat': 1}
2321332	3327761	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2321332_3327761_singleton_obj.png	[]	[(0.2120345, 'skater'), (0.33734185, 'person'), (0.3863263, 'skateboarder'), (0.4206431, 'guy'), (0.682487, 'man')]	{'#occlusion': 1}	{'skateboarder': 3, 'boy': 1, 'skater': 1, 'man': 1, 'person': 1, 'guy': 1}
2368067	1825651	flower.n.01	flower	plant, flora, plant life	http://object-naming-amore.upf.edu//2368067_1825651_singleton_obj.png	['flowers']	[(0.28450543, 'plant'), (0.53616357, 'stamen'), (0.74885035, 'flowers')]	{'#occlusion': 1}	{'flower': 4, 'flowers': 2, 'stamen': 1, 'plant': 1}
2403906	1120418	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2403906_1120418_singleton_obj.png	['cabinets']	[(0.1550653, 'sink'), (0.32062244, 'cupboard'), (0.526821, 'cabinets')]	{'#bbox': 3}	{'cabinet': 3, 'sink': 1, 'cabinets': 1, 'cupboard': 1}
2382245	540215	furnishing.n.02	bedframe	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2382245_540215_seed_ambiguous.png	[]	[(0.3245378, 'frame'), (0.33370596, 'carpet'), (0.48280495, 'bed')]	{'#bbox': 4, '#occlusion': 1}	{'frame': 1, 'bedframe': 1, 'bed': 1, 'carpet': 1}
2365684	2062141	shelter.n.01	tent	structure, construction	http://object-naming-amore.upf.edu//2365684_2062141_singleton_obj.png	[]	[(0.22957735, 'structure'), (0.34044188, 'roof')]	{'#occlusion': 2, '#bbox': 1}	{'canopy': 3, 'roof': 2, 'structure': 1}
2341925	938722	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2341925_938722_singleton_obj.png	[]	[(0.7609458, 'dog')]	{'#bbox': 2, '#occlusion': 1}	{'cat': 5, 'dog': 1}
2413577	170701	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2413577_170701_singleton_obj.png	[]	[(0.37718326, 'floor')]	{'#occlusion': 1}	{'carpet': 7, 'floor': 1}
2346542	898476	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2346542_898476_singleton_obj.png	[]	[(0.0903292, 'vanity'), (0.18434963, 'sink')]	{'#occlusion': 1}	{'sink': 3, 'counter': 3, 'vanity': 2}
2341708	940430	baked_goods.n.01	muffin	food, solid food	http://object-naming-amore.upf.edu//2341708_940430_singleton_obj.png	['muffins']	[(0.21891248, 'food'), (0.39601082, 'broccoli'), (0.5628289, 'donut'), (0.65861857, 'muffins')]	{'#bbox': 1}	{'muffin': 4, 'muffins': 1, 'broccoli': 1, 'donut': 1, 'food': 1}
2414080	160303	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2414080_160303_singleton_obj.png	[]	[(0.094710566, 'cake')]	{'#bbox': 1}	{'train': 6, 'cake': 2}
2322190	3566588	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2322190_3566588_singleton_obj.png	['men']	[(0.13047156, 'men'), (0.24848098, 'countertop'), (0.25539237, 'shelf'), (0.30211076, 'table')]	{}	{'counter': 4, 'countertop': 2, 'shelf': 1, 'table': 1, 'men': 1}
2415299	2901333	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2415299_2901333_seed_ambiguous.png	['women', 'people', 'girls']	[(0.35575968, 'people'), (0.41522604, 'girls'), (0.5303778, 'women'), (0.54701734, 'person')]	{}	{'woman': 5, 'person': 1, 'women': 1, 'people': 1, 'girls': 1}
2358043	806603	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2358043_806603_seed_ambiguous.png	['legs']	[(0.15377566, 'legs'), (0.37718326, 'floor')]	{'#bbox': 1, '#occlusion': 1}	{'carpet': 5, 'legs': 1, 'floor': 1}
2388175	675116	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2388175_675116_singleton_obj.png	[]	[(0.83484006, 'airplane')]	{'#bbox': 1}	{'airplane': 7, 'plane': 1}
2338966	2248672	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2338966_2248672_singleton_obj.png	[]	[(0.15835798, 'baseball player'), (0.18127671, 'bat')]	{'#bbox': 1}	{'baseball player': 4, 'man': 3, 'bat': 1}
2370428	2096048	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2370428_2096048_seed_ambiguous.png	[]	[(0.16090085, 'bear'), (0.27613863, 'teddy bear')]	{'#bbox': 1}	{'woman': 5, 'teddy bear': 2, 'bear': 1}
2415392	3411968	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2415392_3411968_singleton_obj.png	['pasteries', 'pastries']	[(0.16706407, 'pastries'), (0.23414424, 'pie'), (0.26733482, 'cake'), (0.30211076, 'counter'), (0.4252193, 'tablecloth')]	{}	{'table': 2, 'counter': 2, 'pasteries': 1, 'cake': 1, 'pie': 1, 'tablecloth': 1, 'pastries': 1}
2387292	678394	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2387292_678394_singleton_obj.png	['boots']	[(0.06917741, 'boots')]	{}	{'woman': 8, 'boots': 1}
2350316	1712860	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2350316_1712860_singleton_obj.png	['stairs', 'mountains']	[(0.15981132, 'mountains'), (0.1726076, 'stairs'), (0.23977387, 'awning')]	{'#occlusion': 3, '#bbox': 1}	{'bridge': 2, 'stairs': 1, 'mountains': 1, 'awning': 1}
2345267	909539	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2345267_909539_seed_ambiguous.png	[]	[(0.7332804, 'rug')]	{'#occlusion': 1}	{'rug': 6, 'carpet': 2}
2359643	2396530	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2359643_2396530_singleton_obj.png	[]	[]	{'#bbox': 1}	{'zebra': 8}
2397859	430006	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2397859_430006_supercat_unique.png	[]	[(0.030820081, 'tie'), (0.24073552, 'man')]	{'#bbox': 3}	{'man': 3, 'tie': 2, 'car': 1}
2323667	989074	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2323667_989074_singleton_obj.png	[]	[(0.18434963, 'sink'), (0.19819766, 'outlet'), (0.24848098, 'countertop')]	{'#occlusion': 1}	{'counter': 4, 'countertop': 2, 'outlet': 1, 'sink': 1}
2356121	2029415	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356121_2029415_supercat_unique.png	['shorts']	[(0.04127549, 'man'), (0.049916063, 'sneaker'), (0.10302659, 'shorts')]	{'#bbox': 1}	{'chair': 5, 'man': 1, 'shorts': 1, 'sneaker': 1}
2409314	1089047	shelter.n.01	tent	structure, construction	http://object-naming-amore.upf.edu//2409314_1089047_supercat_unique.png	[]	[(0.067890346, 'lady'), (0.102865055, 'woman'), (0.48747605, 'tarp')]	{'#occlusion': 1}	{'tarp': 3, 'tent': 2, 'woman': 1, 'lady': 1, 'tentcover': 1}
2354367	2066240	foodstuff.n.02	rice	food, nutrient	http://object-naming-amore.upf.edu//2354367_2066240_singleton_obj.png	[]	[(0.1966881, 'dinner'), (0.34600252, 'salad'), (0.7376218, 'rice mix')]	{'#occlusion': 1, '#bbox': 1}	{'rice': 4, 'salad': 1, 'dinner': 1, 'rice mix': 1}
2409493	240589	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2409493_240589_supercat_unique.png	[]	[(0.14710706, 'hand')]	{'#bbox': 1}	{'jacket': 6, 'hand': 2}
2331703	3367163	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2331703_3367163_singleton_obj.png	[]	[(0.13591582, 'fence'), (0.17189401, 'chair'), (0.24556682, 'deck')]	{'#occlusion': 2}	{'bench': 4, 'deck': 1, 'chair': 1, 'fence': 1}
497971	1572388	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//497971_1572388_supercat_unique.png	[]	[(0.06812288, 'table'), (0.3977282, 'hat')]	{'#occlusion': 1, "#other_i don't know the name of the traditional garment the woman is wearing.": 1}	{'table': 4, 'dress': 2, 'hat': 1}
2412842	2902788	foodstuff.n.02	sugar	food, nutrient	http://object-naming-amore.upf.edu//2412842_2902788_supercat_unique.png	[]	[]	{'#bbox': 3}	{'donut': 4, 'doughnut': 2}
2322350	3095895	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2322350_3095895_singleton_obj.png	[]	[(0.07906884, 'bear'), (0.42383948, 'couch')]	{'#bbox': 2}	{'couch': 3, 'bear': 2, 'sofa': 2}
2369513	743354	restaurant.n.01	restaurant	structure, construction	http://object-naming-amore.upf.edu//2369513_743354_supercat_unique.png	[]	[]	{'#bbox': 7}	{'pizza': 2}
2362102	777178	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2362102_777178_supercat_unique.png	[]	[]	{'#occlusion': 1}	{'bench': 8}
2350111	870104	kitchen_utensil.n.01	pot	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2350111_870104_supercat_ambiguous.png	[]	[(0.20895831, 'plate'), (0.23236436, 'bowl'), (0.37061852, 'pan')]	{'#occlusion': 1}	{'pot': 4, 'pan': 2, 'plate': 1, 'bowl': 1}
2377150	567537	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2377150_567537_singleton_obj.png	[]	[(0.23282002, 'statue')]	{'#occlusion': 1}	{'cow': 6, 'statue': 2}
2331504	3493825	baked_goods.n.01	bun	food, solid food	http://object-naming-amore.upf.edu//2331504_3493825_supercat_unique.png	[]	[(0.35696536, 'hot dog'), (0.45879883, 'hotdog')]	{'#occlusion': 1}	{'hot dog': 4, 'sausage': 2, 'hotdog': 1, 'hotdog, sausage': 1}
2382426	539191	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2382426_539191_supercat_unique.png	[]	[(0.15112637, 'ice cream'), (0.2229006, 'ice cream sundae')]	{'#occlusion': 1}	{'table': 5, 'ice cream sundae': 1, 'ice cream': 1, 'messy, sundae,': 1}
2347869	886708	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2347869_886708_supercat_unique.png	[]	[]	{'#bbox': 2}	{'dog': 7}
2402315	1137787	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2402315_1137787_supercat_unique.png	[]	[]	{'#occlusion': 1}	{'table': 8}
2373827	3076474	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2373827_3076474_seed_ambiguous.png	[]	[]	{'#bbox': 1}	{'train': 8}
2367865	2269007	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2367865_2269007_singleton_obj.png	[]	[(0.08074531, 'bear'), (0.1854946, 'stuffed animal'), (0.5620042, 'mattress')]	{'#occlusion': 1}	{'bed': 4, 'bear': 1, 'mattress': 1, 'stuffed animal': 1, 'bed, sheets, toy': 1}
2411063	317118	child.n.01	child	person	http://object-naming-amore.upf.edu//2411063_317118_supercat_ambiguous.png	[]	[(0.22650665, 'toothbrush'), (0.47546747, 'kid'), (0.5927851, 'boy')]	{'#bbox': 2}	{'child': 3, 'toothbrush': 2, 'boy': 1, 'kid': 1}
2357816	808386	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2357816_808386_singleton_obj.png	['motorcycles']	[(0.7016158, 'bike'), (0.751092, 'motorcycles')]	{'#bbox': 2}	{'motorcycle': 4, 'bike': 2, 'motorcycles': 1}
