vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	similarities	optouts	amt_responses
2372778	735452	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2372778_735452_singleton_obj.png	[]	[(0.12278475, 'straw'), (0.29740185, 'toothbrush')]	{'#bbox': 2}	{'shirt': 4, 'toothbrush': 2, 'straw': 1}
2412972	3494120	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2412972_3494120_singleton_obj.png	[]	[(0.33849323, 'fence'), (0.3724028, 'dock'), (0.40697753, 'rail')]	{'#bbox': 1}	{'railing': 3, 'dock': 2, 'rail': 1, 'fence': 1, 'bordwalk': 1}
2413590	170350	vessel.n.03	tub	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2413590_170350_singleton_obj.png	[]	[(0.78196716, 'bathtub'), (0.8988023, 'bath tub')]	{'#occlusion': 1}	{'bathtub': 4, 'tub': 3, 'bath tub': 1}
2348406	3280118	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2348406_3280118_supercat_unique.png	['zebras']	[(0.5988896, 'zebras')]	{}	{'zebra': 8, 'zebras': 1}
2412916	184186	dish.n.02	salad	food, nutrient	http://object-naming-amore.upf.edu//2412916_184186_singleton_obj.png	['scallions']	[(0.36177748, 'food'), (0.58956105, 'scallions'), (0.60555923, 'cabbage')]	{}	{'lettuce': 4, 'food': 2, 'cabbage': 1, 'scallions': 1, 'lettace': 1}
2360764	3759304	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2360764_3759304_singleton_obj.png	['cabinets']	[(0.14873518, 'cabinet'), (0.22945134, 'cabinets'), (0.24377242, 'kitchen cabinet')]	{}	{'cabinet': 3, 'counter': 2, 'cabinets': 2, 'kitchen cabinet': 1, 'counter and cabinets': 1}
2389358	1261752	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2389358_1261752_singleton_obj.png	['benches']	[(0.49957985, 'benches')]	{}	{'bench': 7, 'banch': 1, 'benches': 1}
2327788	3473796	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2327788_3473796_singleton_obj.png	['bottles']	[(0.1473474, 'bottles')]	{'#other_countertop': 1, '#occlusion': 1}	{'table': 6, 'bottles': 1}
2344888	912306	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2344888_912306_singleton_obj.png	[]	[]	{'#other_vehicle': 1}	{'truck': 8}
2398677	1177349	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2398677_1177349_supercat_unique.png	[]	[(0.07766807, 'dress')]	{'#occlusion': 1}	{'chair': 7, 'dress': 1}
2365805	2463526	vessel.n.03	bathtub	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2365805_2463526_supercat_unique.png	[]	[(0.16247451, 'head')]	{'#occlusion': 1}	{'giraffe': 6, 'giraffee': 1, 'head': 1}
2331567	3514054	dish.n.02	salad	food, nutrient	http://object-naming-amore.upf.edu//2331567_3514054_singleton_obj.png	['vegetables']	[(0.36177745, 'food'), (0.560074, 'vegetables')]	{}	{'salad': 7, 'food': 1, 'vegetables': 1}
2367555	1857260	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2367555_1857260_singleton_obj.png	[]	[]	{'#bbox': 1}	{'horse': 8}
2319021	3037066	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2319021_3037066_singleton_obj.png	[]	[(0.21342821, 'seatback')]	{'#bbox': 2}	{'seat': 6, 'seatback': 1}
2357394	3554236	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2357394_3554236_seed_ambiguous.png	[]	[]	{'#bbox': 1}	{'train': 8}
2353167	2007213	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2353167_2007213_singleton_obj.png	[]	[(0.6134053, 'pigeon')]	{'#occlusion': 1}	{'bird': 7, 'pigeon': 1}
2345614	2472208	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2345614_2472208_singleton_obj.png	[]	[(0.35976917, 'food'), (0.36533725, 'food topping')]	{'#occlusion': 4, "#other_i don't know what that is... cottage cheese?": 1}	{'food': 2, 'food topping': 1, 'cottage cheese': 1}
2356833	3463825	furnishing.n.02	sofa	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356833_3463825_supercat_unique.png	[]	[(0.13594368, 'man'), (0.28292784, 'shirt'), (0.83091795, 'couch')]	{'#bbox': 1}	{'sofa': 3, 'couch': 3, 'shirt': 1, 'man': 1}
2378091	2219379	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2378091_2219379_singleton_obj.png	[]	[]	{'#bbox': 4, '#occlusion': 1}	{'table': 4}
1591916	1077655	restaurant.n.01	cafeteria	structure, construction	http://object-naming-amore.upf.edu//1591916_1077655_supercat_unique.png	['cafeteria people']	[(0.16165973, 'crowd'), (0.18624094, 'people sitting'), (0.59354144, 'lunch room')]	{'#bbox': 4, '#occlusion': 1}	{'lunch room': 1, 'crowd': 1, 'cafeteria': 1, 'people sitting': 1}
2408173	266744	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2408173_266744_singleton_obj.png	[]	[]	{'#bbox': 1}	{'bed': 8}
2329359	2913105	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2329359_2913105_singleton_obj.png	[]	[(0.43187118, 'baby'), (0.54701734, 'person')]	{'#bbox': 3}	{'woman': 3, 'baby': 1, 'woman and child': 1, 'person': 1}
2346694	2328929	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2346694_2328929_supercat_unique.png	[]	[(0.56743735, 'vest'), (0.5883532, 'scarf'), (0.6619144, 'shirt')]	{'#bbox': 1, '#occlusion': 1}	{'vest': 3, 'shirt': 2, 'scarf': 1, 'jacket': 1}
2340253	948358	ship.n.01	sub	vehicle	http://object-naming-amore.upf.edu//2340253_948358_supercat_unique.png	[]	[(0.118367195, 'bread')]	{'#bbox': 1}	{'bread': 6, 'bottom bun': 1}
2397277	1191318	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2397277_1191318_seed_ambiguous.png	[]	[(0.27748534, 'living room'), (0.37718326, 'floor')]	{'#bbox': 3}	{'carpet': 3, 'floor': 2, 'living room': 1}
2323145	2884200	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//2323145_2884200_singleton_obj.png	[]	[(0.46070498, 'shirt')]	{'#occlusion': 1}	{'shirt': 5, 'dress': 3}
2406137	326179	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2406137_326179_singleton_obj.png	['oranges']	[(0.19736011, 'oranges'), (0.2422708, 'plate')]	{}	{'bowl': 7, 'oranges': 1, 'plate': 1}
2323226	2961918	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2323226_2961918_singleton_obj.png	[]	[]	{'#bbox': 2}	{'pizza': 7}
2335655	3315374	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2335655_3315374_supercat_unique.png	[]	[]	{'#occlusion': 7, '#bbox': 1}	{'bed': 1}
2367815	620350	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2367815_620350_singleton_obj.png	[]	[(0.23318431, 'window'), (0.2996555, 'wall'), (0.37718326, 'floor')]	{'#bbox': 2, '#occlusion': 1}	{'floor': 2, 'carpet': 2, 'window': 1, 'wall': 1}
2369098	2006968	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2369098_2006968_seed_ambiguous.png	[]	[]	{'#occlusion': 1}	{'cat': 8}
2385716	686168	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2385716_686168_singleton_obj.png	[]	[(0.10101113, 'cushion'), (0.27611643, 'furniture'), (0.30675107, 'pillow')]	{'#occlusion': 1}	{'chair': 4, 'cushion': 2, 'furniture': 1, 'pillow': 1}
2364496	2373519	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2364496_2373519_supercat_ambiguous.png	[]	[(0.81356966, 'pizza slice')]	{'#bbox': 1}	{'pizza': 7, 'pizza slice': 1}
2402756	1131917	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2402756_1131917_supercat_unique.png	['twins', 'chairs']	[(0.18581143, 'twins'), (0.36579788, 'chairs'), (0.83091795, 'sofa')]	{}	{'couch': 5, 'sofa': 2, 'twins': 1, 'chairs': 1}
2367283	2572988	man.n.01	guy	person	http://object-naming-amore.upf.edu//2367283_2572988_singleton_obj.png	[]	[(0.3502769, 'skater'), (0.36700553, 'skateboarder')]	{'#bbox': 1}	{'skater': 3, 'man': 3, 'skateboarder': 2}
2374401	3383930	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2374401_3383930_seed_ambiguous.png	[]	[(0.054808628, 'sign'), (0.32411692, 'store'), (0.4378754, 'building')]	{'#bbox': 2}	{'building': 2, 'house': 2, 'sign': 1, 'store': 1}
2399454	1169563	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2399454_1169563_singleton_obj.png	['donuts']	[(0.13686118, 'donuts')]	{}	{'table': 7, 'donuts': 1}
2404804	1112901	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2404804_1112901_supercat_unique.png	[]	[(0.118329145, 'woman'), (0.7332804, 'carpet')]	{'#bbox': 3}	{'rug': 3, 'carpet': 1, 'woman': 1}
2357930	2122235	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2357930_2122235_singleton_obj.png	[]	[(0.084897846, 'blender picture'), (0.097335905, 'blender'), (0.30211076, 'table')]	{'#bbox': 2}	{'blender': 3, 'table': 2, 'blender picture': 1, 'counter': 1}
2380368	1347559	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2380368_1347559_singleton_obj.png	[]	[(0.34909284, 'ram'), (0.42376035, 'yak')]	{'#bbox': 1}	{'ram': 5, 'goat': 2, 'yak': 1}
2325248	2900043	vegetable.n.01	vegetable	food, nutrient	http://object-naming-amore.upf.edu//2325248_2900043_supercat_unique.png	['vegetables']	[(0.30947816, 'carrot'), (0.56144077, 'fruit'), (0.74479866, 'vegetables')]	{}	{'carrot': 6, 'fruit': 1, 'vegetables': 1, 'vegetable': 1}
2412743	3158039	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2412743_3158039_singleton_obj.png	[]	[(0.2120345, 'skater'), (0.3863263, 'skateboarder')]	{'#bbox': 1}	{'man': 4, 'skater': 3, 'skateboarder': 1}
2357865	1847254	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2357865_1847254_singleton_obj.png	[]	[]	{'#occlusion': 4, '#bbox': 2}	{'bench': 3}
2396856	1194526	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2396856_1194526_seed_ambiguous.png	[]	[(0.28760386, 'shirt'), (0.37718326, 'floor')]	{'#bbox': 3}	{'carpet': 4, 'floor': 1, 'shirt': 1}
2349630	2679089	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2349630_2679089_singleton_obj.png	['giraffes']	[(0.6883333, 'giraffes')]	{}	{'giraffe': 7, 'giraffes': 1}
2416193	2863008	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2416193_2863008_singleton_obj.png	[]	[]	{'#bbox': 1}	{'dog': 7}
2338660	2720600	furnishing.n.02	console	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2338660_2720600_seed_ambiguous.png	[]	[(0.11339523, 'paws'), (0.16639887, 'equipment'), (0.24542409, 'cable box'), (0.2823894, 'vcr')]	{'#occlusion': 2, '#bbox': 1}	{'paws': 1, 'vcr': 1, 'equipment': 1, 'console': 1, 'cable box': 1}
2376428	1942438	athlete.n.01	skateboarder	person	http://object-naming-amore.upf.edu//2376428_1942438_supercat_ambiguous.png	[]	[(0.2583074, 'person'), (0.37868887, 'man')]	{'#bbox': 1}	{'man': 4, 'skater': 2, 'person': 1}
2411501	310992	shelter.n.01	shelter	structure, construction	http://object-naming-amore.upf.edu//2411501_310992_supercat_unique.png	[]	[(0.122164264, 'shed'), (0.222747, 'den'), (0.2508328, 'building'), (0.26818913, 'enclosure')]	{'#bbox': 1, '#occlusion': 1}	{'building': 2, 'den': 1, 'shed': 1, 'enclosure': 1, 'shelter': 1}
2368894	2470462	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2368894_2470462_seed_ambiguous.png	['box of donuts']	[(0.649295, 'jacket')]	{}	{'coat': 5, 'jacket': 3, 'box of donuts': 1}
2341137	3713618	foodstuff.n.02	rice	food, nutrient	http://object-naming-amore.upf.edu//2341137_3713618_singleton_obj.png	['rice and beans']	[]	{'#occlusion': 1}	{'rice': 7, 'rice and beans': 1}
2381150	542403	kitchen_utensil.n.01	pan	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2381150_542403_supercat_unique.png	[]	[(0.26434335, 'plate'), (0.27780816, 'cake')]	{'#bbox': 3}	{'cake': 2, 'cake pan': 2, 'plate': 1, 'side of cake': 1}
2384359	3846990	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2384359_3846990_singleton_obj.png	[]	[(0.26733482, 'cake'), (0.30211076, 'counter')]	{'#bbox': 2}	{'table': 5, 'counter': 1, 'cake': 1}
2414947	148943	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2414947_148943_singleton_obj.png	[]	[(0.0921758, 'head')]	{'#bbox': 2, '#occlusion': 1}	{'dog': 4, 'head': 2}
2351134	2307893	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2351134_2307893_seed_ambiguous.png	['curtains', 'drapes']	[(0.36987096, 'drapes'), (0.6682635, 'curtains')]	{}	{'curtain': 7, 'curtains': 1, 'drapes': 1}
822	1626201	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//822_1626201_singleton_obj.png	[]	[(0.2190395, 'car'), (0.5026437, 'roadway')]	{'#bbox': 5}	{'bridge': 2, 'car': 1, 'roadway': 1}
2375317	2672141	vessel.n.03	tub	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2375317_2672141_singleton_obj.png	[]	[(0.78196716, 'bathtub'), (0.8988023, 'bath tub')]	{'#occlusion': 3, '#bbox': 1}	{'tub': 3, 'bathtub': 1, 'bath tub': 1}
35	1024961	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//35_1024961_seed_ambiguous.png	[]	[(0.26629078, 'shelving'), (0.30643666, 'shelf'), (0.39768842, 'workstation')]	{'#bbox': 1}	{'desk': 5, 'shelf': 1, 'workstation': 1, 'shelving': 1}
2369721	2324672	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2369721_2324672_singleton_obj.png	[]	[(0.079324044, 'stop sign'), (0.13022454, 'post'), (0.4378754, 'building')]	{'#bbox': 2}	{'building': 3, 'post': 2, 'stop sign': 1, 'house': 1}
2405179	334370	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2405179_334370_singleton_obj.png	[]	[]	{'#bbox': 1}	{'cow': 8}
2405222	333916	athlete.n.01	forward	person	http://object-naming-amore.upf.edu//2405222_333916_singleton_obj.png	[]	[(0.027827136, 'beach'), (0.06524257, 'wave')]	{'#bbox': 4}	{'sand': 2, 'beach': 2, 'wave': 1}
2369411	611604	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2369411_611604_supercat_unique.png	[]	[(0.21092579, 'luggage')]	{'#occlusion': 5, '#bbox': 1}	{'blanket': 2, 'luggage': 1}
2410998	1083958	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2410998_1083958_seed_ambiguous.png	[]	[(0.38222858, 'pizza cutter')]	{'#bbox': 1}	{'pizza': 7, 'pizza cutter': 1}
2356185	2585622	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356185_2585622_supercat_unique.png	['shoes', 'sneakers']	[(0.30288202, 'sneakers'), (0.35277644, 'shoes')]	{'#bbox': 2}	{'shoes': 4, 'sneakers': 2, 'shoe': 1}
2380781	709188	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2380781_709188_singleton_obj.png	['bananas', 'bunch bananas']	[(0.11346802, 'bananas'), (0.17854351, 'bunch bananas')]	{}	{'basket': 6, 'bananas': 1, 'bunch bananas': 1, 'nasket': 1}
2385674	686436	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2385674_686436_supercat_unique.png	[]	[(0.46482474, 'shirt'), (0.649295, 'jacket')]	{'#occlusion': 4}	{'jacket': 3, 'shirt': 1, 'coat': 1}
2374964	2210312	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2374964_2210312_singleton_obj.png	[]	[(0.34491062, 'train seat'), (0.42034623, 'seat')]	{'#occlusion': 4}	{'seat': 3, 'train seat': 1, 'chair': 1}
