vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	similarities	optouts	amt_responses
2366881	1958450	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2366881_1958450_seed_ambiguous.png	[]	[(0.0965552, 'human'), (0.3894532, 'person')]	{'#occlusion': 1}	{'person': 3, 'woman': 2, 't-shirt': 2, 'human': 1}
2329036	3275367	dish.n.02	soup	food, nutrient	http://object-naming-amore.upf.edu//2329036_3275367_supercat_unique.png	[]	[(0.096283555, 'boul'), (0.2695808, 'plate'), (0.38451502, 'bowl')]	{'#bbox': 1, '#other_box is not tightly bound around any objects': 1}	{'bowl': 3, 'soup': 2, 'boul': 1, 'plate': 1}
2339244	3697054	furnishing.n.02	sofa	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2339244_3697054_singleton_obj.png	[]	[(0.83091795, 'couch')]	{'#other_box is not tightly bound on right hand side of couch': 1}	{'sofa': 5, 'couch': 2, 'shoba': 1}
2352725	3582051	restaurant.n.01	cafe	structure, construction	http://object-naming-amore.upf.edu//2352725_3582051_singleton_obj.png	['umbrellas']	[(0.028652502, 't shirt'), (0.20634243, 'umbrellas'), (0.21219197, 'building')]	{'#bbox': 2, '#occlusion': 2}	{'building': 1, 'umbrellas': 1, 'cafe': 1, 't-shirt': 1, 't shirt': 1}
2371296	3522855	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2371296_3522855_singleton_obj.png	[]	[(0.2866384, 'formalwear'), (0.31026942, 'suit'), (0.3294313, 'bottle'), (0.6619144, 'shirt'), (0.66452146, 'blazer'), (0.8642849, 'dress jacket')]	{'#other_box is not tight around the bottom part of the jacket, nor is it on any other objects': 1}	{'jacket': 2, 'blazer': 1, 'dress jacket': 1, 'suit': 1, 'formalwear': 1, 'shirt': 1, 'bottle': 1}
2412176	201291	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2412176_201291_singleton_obj.png	[]	[(0.12371943, 'face'), (0.58920836, 'child')]	{'#occlusion': 1, '#bbox': 1}	{'face': 4, 'child': 2, 'girl': 1}
2356560	2159528	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2356560_2159528_singleton_obj.png	[]	[(0.58920836, 'child')]	{'#occlusion': 1}	{'girl': 7, 'child': 1}
2398661	1177514	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2398661_1177514_supercat_unique.png	['seats']	[(0.17189401, 'bench')]	{}	{'bench': 8, 'seats': 1}
2362364	1922629	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2362364_1922629_singleton_obj.png	[]	[(0.08239584, 'vintage'), (0.5008975, 'porch')]	{'#occlusion': 1}	{'house': 6, 'vintage': 1, 'porch': 1}
2350837	1859832	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2350837_1859832_singleton_obj.png	['glasses']	[(0.20858434, 'glasses'), (0.4252193, 'tablecloth')]	{}	{'table': 7, 'glasses': 1, 'tablecloth': 1}
2348192	1916951	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2348192_1916951_singleton_obj.png	['horses']	[(0.8654033, 'horses')]	{}	{'horses': 5, 'horse': 4}
2342565	3303959	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2342565_3303959_supercat_ambiguous.png	[]	[(0.35976917, 'food')]	{'#occlusion': 3}	{'pizza': 4, 'food': 2}
2378742	1365444	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2378742_1365444_singleton_obj.png	[]	[(0.18694293, 'woman'), (0.56743735, 'vest')]	{'#bbox': 1, '#occlusion': 1}	{'jacket': 3, 'vest': 3, 'woman': 1}
2363644	1738756	shelter.n.01	shelter	structure, construction	http://object-naming-amore.upf.edu//2363644_1738756_supercat_unique.png	[]	[(0.11466441, 'train platform'), (0.20852478, 'canopy'), (0.22963777, 'station'), (0.25759786, 'awning')]	{'#bbox': 3, '#occlusion': 1}	{'awning': 1, 'canopy': 1, 'shelter': 1, 'train platform': 1, 'station': 1}
2373565	2546135	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2373565_2546135_supercat_ambiguous.png	['women']	[(0.10011149, 'plate'), (0.15874681, 'customer'), (0.36541122, 'women')]	{'#occlusion': 2, '#occlusion_box is not tightly bound around any one object': 1, '#other_plate': 1}	{'woman': 2, 'customer': 1, 'women': 1, 'plate': 1}
2416311	2895252	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2416311_2895252_singleton_obj.png	[]	[(0.052629326, 'cat'), (0.07704221, 'television')]	{'#bbox': 1}	{'chair': 5, 'cat': 2, 'television': 1}
2411210	3814055	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2411210_3814055_supercat_unique.png	['ears', 'curtains']	[(0.19209185, 'bag'), (0.20503186, 'ears'), (0.6682635, 'curtains')]	{'#occlusion': 1, '#other_animal': 1}	{'curtain': 3, 'ears': 2, 'curtains': 1, 'bag': 1}
2337597	3706830	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2337597_3706830_supercat_unique.png	[]	[(0.096518815, 'stovetop'), (0.1267845, 'pan'), (0.14137173, 'stove'), (0.30211076, 'table')]	{'#occlusion': 1, '#bbox': 1}	{'stove': 2, 'stovetop': 2, 'counter': 1, 'table': 1, 'pan': 1}
2369755	2028050	man.n.01	man	person	http://object-naming-amore.upf.edu//2369755_2028050_singleton_obj.png	[]	[(0.08486724, 'phone')]	{'#occlusion': 1}	{'man': 7, 'phone': 1}
2373463	2240282	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2373463_2240282_seed_ambiguous.png	['cupboards']	[(0.13139994, 'keyboard'), (0.3122682, 'cupboards')]	{}	{'cabinet': 7, 'cupboards': 1, 'keyboard': 1}
2371257	3855033	foodstuff.n.02	rice	food, nutrient	http://object-naming-amore.upf.edu//2371257_3855033_seed_ambiguous.png	[]	[(0.30542377, 'cheese'), (0.46946314, 'chicken'), (0.4833358, 'food')]	{'#bbox': 2}	{'food': 4, 'rice': 1, 'chicken': 1, 'cheese': 1}
2411223	360076	man.n.01	man	person	http://object-naming-amore.upf.edu//2411223_360076_singleton_obj.png	['friends', 'people']	[(0.1777139, 'bag'), (0.18001388, 'friends'), (0.3178756, 'couple'), (0.33913338, 'people'), (0.5342027, 'person')]	{'#occlusion': 1}	{'person': 2, 'man': 1, 'friends': 1, 'couple': 1, 'people': 1, 'bag': 1}
2408971	251431	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2408971_251431_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'cow': 7}
2317943	1015934	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2317943_1015934_singleton_obj.png	['benches']	[(0.28758842, 'table'), (0.49957985, 'benches')]	{}	{'bench': 4, 'benches': 3, 'table': 1}
2342248	935719	man.n.01	man	person	http://object-naming-amore.upf.edu//2342248_935719_supercat_unique.png	[]	[(0.09173612, 'wine')]	{'#occlusion': 1}	{'man': 6, 'wine': 1}
2358463	1984950	boat.n.01	scooter	vehicle	http://object-naming-amore.upf.edu//2358463_1984950_singleton_obj.png	['handlebars']	[(0.5051366, 'handlebars'), (0.7120076, 'motor bike'), (0.7237971, 'motorcycle'), (0.7649189, 'moped')]	{'#occlusion': 1}	{'motorcycle': 2, 'scooter': 2, 'moped': 1, 'handlebars': 1, 'motor bike': 1}
2319202	1003796	furnishing.n.02	bookcase	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2319202_1003796_singleton_obj.png	['books']	[(0.27739608, 'bag'), (0.3700785, 'shelf'), (0.4085005, 'books'), (0.78310597, 'bookshelf')]	{}	{'bookcase': 3, 'bookshelf': 2, 'shelf': 1, 'books': 1, 'bag': 1}
2370364	604648	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2370364_604648_singleton_obj.png	[]	[(0.10576098, 'earphone'), (0.122444004, 'earbud'), (0.13227661, 'headphone'), (0.4045672, 'table')]	{'#occlusion': 1}	{'desk': 3, 'table': 2, 'earphone': 1, 'earbud': 1, 'headphone': 1}
2412121	3224254	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2412121_3224254_singleton_obj.png	[]	[(0.043921143, 'jumper'), (0.09046006, 'new york t shirt'), (0.106866375, 'doll'), (0.35965613, 'shelf')]	{'#occlusion': 2, '#bbox': 1}	{'shelf': 2, 'table': 1, 'jumper': 1, 'new york t shirt': 1, 'doll': 1}
2351276	861887	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2351276_861887_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'sheep': 8}
2359669	1966564	man.n.01	man	person	http://object-naming-amore.upf.edu//2359669_1966564_supercat_unique.png	[]	[(0.21095484, 'pizza'), (0.24072722, 'shirt')]	{'#occlusion': 1}	{'man': 6, 'shirt': 1, 'pizza': 1}
2390944	492767	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2390944_492767_supercat_unique.png	['fruits']	[(0.14628209, 'fruits'), (0.19686873, 'apple')]	{}	{'bowl': 7, 'fruits': 1, 'apple': 1}
