vg_img_id	vg_object_id	cat	synset	url	responses	sample_type	obj_name
2409003	649150	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2409003_649150_singleton_obj.png	Counter({'#bbox': 5, 'kitchen': 2, 'wall': 1, '#occlusion': 1})	singleton_obj	house
2347293	892034	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2347293_892034_singleton_obj.png	Counter({'pizza': 9})	singleton_obj	pizza
2358282	2664326	person	woman.n.01	http://object-naming-amore.upf.edu//2358282_2664326_singleton_obj.png	Counter({'girl': 4, 'goggles': 1, 'child': 1, 'skiier': 1, 'kid': 1, 'skier': 1})	singleton_obj	girl
2333929	2818864	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2333929_2818864_singleton_obj.png	Counter({'pizza': 7, 'cheese': 1, 'sauce': 1})	singleton_obj	pasta
2342693	931544	person	man.n.01	http://object-naming-amore.upf.edu//2342693_931544_singleton_obj.png	Counter({'man': 5, 'watch': 1, 'runner': 1, 'person': 1, 'jogger': 1})	singleton_obj	man
2322746	3306645	tableware	crockery.n.01	http://object-naming-amore.upf.edu//2322746_3306645_seed_ambiguous.png	Counter({'glass': 5, 'wine glass': 3, 'wineglass': 1})	seed_ambiguous	cup
1159964	1599770	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//1159964_1599770_singleton_obj.png	Counter({'#bbox': 4, 'shirt': 3, 'apron': 1, 'man': 1})	singleton_obj	shirt
2406959	367865	person	woman.n.01	http://object-naming-amore.upf.edu//2406959_367865_seed_ambiguous.png	Counter({'woman': 8, 'watch': 1})	seed_ambiguous	lady
2338048	3446467	animal	horse.n.01	http://object-naming-amore.upf.edu//2338048_3446467_singleton_obj.png	Counter({'horse': 9})	singleton_obj	horse
2390327	3828110	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2390327_3828110_singleton_obj.png	Counter({'bed': 9})	singleton_obj	bed
2347491	3610989	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2347491_3610989_singleton_obj.png	Counter({'bench': 9})	singleton_obj	bench
2334909	2091434	vehicle	train.n.01	http://object-naming-amore.upf.edu//2334909_2091434_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
2353456	845841	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2353456_845841_supercat_unique.png	Counter({'girl': 5, '#bbox': 3, 'kid': 1})	supercat_unique	couch
2412665	299850	vehicle	car.n.01	http://object-naming-amore.upf.edu//2412665_299850_supercat_ambiguous.png	Counter({'train': 6, 'subway car': 1, 'subway': 1, '#bbox': 1})	supercat_ambiguous	car
2375840	3689328	animal	feline.n.01	http://object-naming-amore.upf.edu//2375840_3689328_seed_ambiguous.png	Counter({'cat': 9})	seed_ambiguous	cat
2380438	545462	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2380438_545462_supercat_unique.png	Counter({'pizza': 9})	supercat_unique	pizza
2416447	2973163	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2416447_2973163_seed_ambiguous.png	Counter({'cow': 6, 'horse': 2, '#bbox': 1})	seed_ambiguous	cow
2398783	1175959	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2398783_1175959_supercat_unique.png	Counter({'shirt': 8, 'boy': 1})	supercat_unique	shirt
2361982	778097	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2361982_778097_singleton_obj.png	Counter({'bed': 8, '#bbox': 1})	singleton_obj	bed
2373300	733269	instrumentality, instrumentation	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2373300_733269_singleton_obj.png	Counter({'cake pan': 1, '#occlusion': 1, 'bowl': 1, 'pie': 1, 'pan': 1, 'cake': 1, 'springform': 1, 'pot': 1, '#bbox': 1})	singleton_obj	pan
2415300	3151710	person	woman.n.01	http://object-naming-amore.upf.edu//2415300_3151710_singleton_obj.png	Counter({'woman': 8, 'athlete': 1})	singleton_obj	woman
2329280	974676	vehicle	car.n.01	http://object-naming-amore.upf.edu//2329280_974676_singleton_obj.png	Counter({'taxi': 6, 'car': 3})	singleton_obj	car
2315358	2907934	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2315358_2907934_supercat_unique.png	Counter({'motorcycle': 6, 'bike': 1, 'moped': 1, 'scooter': 1})	supercat_unique	moped
2353746	843448	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2353746_843448_supercat_unique.png	Counter({'shirt': 6, 'suit shirt': 1, 'tie': 1, 'man': 1})	supercat_unique	shirt
2354474	2791533	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2354474_2791533_seed_ambiguous.png	Counter({'plane': 4, 'airplane': 4, 'jet plane': 1})	seed_ambiguous	aircraft
2411564	3249786	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2411564_3249786_singleton_obj.png	Counter({'pizza': 9})	singleton_obj	burrito
2355596	3567463	person	man.n.01	http://object-naming-amore.upf.edu//2355596_3567463_singleton_obj.png	Counter({'man': 7, '#bbox': 1, 'cabinet': 1})	singleton_obj	man
2334514	2030144	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2334514_2030144_singleton_obj.png	Counter({'giraffe': 9})	singleton_obj	giraffe
2355129	2414534	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2355129_2414534_singleton_obj.png	Counter({'#bbox': 6, 'building': 1, 'window': 1, '#occlusion': 1})	singleton_obj	giraffe
2323533	3499068	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2323533_3499068_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
1517	1543700	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//1517_1543700_seed_ambiguous.png	Counter({'desk': 8, 'counter': 1})	seed_ambiguous	furniture
2345225	1042796	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2345225_1042796_supercat_unique.png	Counter({'house': 7, '#bbox': 1, 'man': 1})	supercat_unique	house
2409582	238628	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2409582_238628_supercat_unique.png	Counter({'jacket': 4, 'suit jacket': 2, 'sport coat': 1, 'tie': 1, 'man': 1})	supercat_unique	coat
2375644	3047141	animal	horse.n.01	http://object-naming-amore.upf.edu//2375644_3047141_singleton_obj.png	Counter({'horse': 9})	singleton_obj	horse
2379826	711535	animal	bird.n.01	http://object-naming-amore.upf.edu//2379826_711535_supercat_unique.png	Counter({'bird': 9})	supercat_unique	bird
2414134	159275	vehicle	train.n.01	http://object-naming-amore.upf.edu//2414134_159275_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
2319000	3393831	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2319000_3393831_supercat_ambiguous.png	Counter({'vase': 9})	supercat_ambiguous	vase
2389831	1256710	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2389831_1256710_singleton_obj.png	Counter({'shelf': 3, 'bookcase': 3, 'bookshelf': 2, 'book': 1})	singleton_obj	bookshelf
2316957	3442495	person	woman.n.01	http://object-naming-amore.upf.edu//2316957_3442495_singleton_obj.png	Counter({'woman': 7, '#bbox': 1, 'dress': 1})	singleton_obj	girl
2392443	1230042	person	woman.n.01	http://object-naming-amore.upf.edu//2392443_1230042_supercat_unique.png	Counter({'woman': 6, '#bbox': 1, 'bottle': 1, 'man': 1})	supercat_unique	woman
2350937	864257	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2350937_864257_supercat_unique.png	Counter({'bench': 9})	supercat_unique	bench
2363049	768863	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2363049_768863_supercat_unique.png	Counter({'bread': 4, 'sandwich': 2, 'chicken': 1, 'meat': 1, 'sandwhich': 1})	supercat_unique	bread
2412804	3123002	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2412804_3123002_supercat_unique.png	Counter({'cabinet': 5, '#occlusion': 1, '#bbox': 1, 'cabinet door': 1, 'wood': 1})	supercat_unique	cabinet
2362667	772304	person	woman.n.01	http://object-naming-amore.upf.edu//2362667_772304_supercat_ambiguous.png	Counter({'woman': 5, 'couple': 2, 'person': 1, 'bag': 1})	supercat_ambiguous	lady
2409674	236479	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2409674_236479_seed_ambiguous.png	Counter({'counter': 4, 'sink': 3, 'vanity': 1, 'cabinet': 1})	seed_ambiguous	cabinet
2356082	823720	vehicle	train.n.01	http://object-naming-amore.upf.edu//2356082_823720_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
2385208	1299569	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2385208_1299569_supercat_ambiguous.png	Counter({'bottle': 5, 'beer': 2, 'ale': 1, 'wine bottle': 1})	supercat_ambiguous	bottle
2405914	1040562	animal	feline.n.01	http://object-naming-amore.upf.edu//2405914_1040562_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2350784	1905443	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2350784_1905443_supercat_unique.png	Counter({'jacket': 6, 'suit jacket': 1, 'tie': 1, 'man': 1})	supercat_unique	jacket
2414599	155469	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2414599_155469_singleton_obj.png	Counter({'carpet': 5, 'floor': 2, '#bbox': 1, '#occlusion': 1})	singleton_obj	carpet
2612	1550612	animal	bird.n.01	http://object-naming-amore.upf.edu//2612_1550612_singleton_obj.png	Counter({'bird': 7, 'vulture': 2})	singleton_obj	bird
2407857	272407	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2407857_272407_supercat_ambiguous.png	Counter({'pizza': 8, '#bbox': 1})	supercat_ambiguous	cheese
2399424	1169770	person	man.n.01	http://object-naming-amore.upf.edu//2399424_1169770_supercat_unique.png	Counter({'man': 6, 'guy': 1, 'person': 1})	supercat_unique	man
2400514	1158052	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2400514_1158052_singleton_obj.png	Counter({'scooter': 5, 'motorcycle': 2, '#occlusion': 1})	singleton_obj	scooter
2328011	3335492	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2328011_3335492_singleton_obj.png	Counter({'table': 6, 'desk': 1, 'coffee table': 1})	singleton_obj	table
498224	3796229	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//498224_3796229_supercat_unique.png	Counter({'jacket': 4, 'man': 1, 'suit jacket': 1, 'suit': 1, 'shirt': 1})	supercat_unique	blazer
2352625	852804	person	woman.n.01	http://object-naming-amore.upf.edu//2352625_852804_singleton_obj.png	Counter({'woman': 5, 'lady': 1, 'skater': 1, 'person': 1})	singleton_obj	girl
2329966	3111486	person	woman.n.01	http://object-naming-amore.upf.edu//2329966_3111486_singleton_obj.png	Counter({'person': 3, 'woman': 3, 'man': 1, 'surfer': 1})	singleton_obj	woman
2402950	384751	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2402950_384751_seed_ambiguous.png	Counter({'zebra': 8})	seed_ambiguous	mom
2343263	2305927	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2343263_2305927_supercat_unique.png	Counter({'house': 6, '#occlusion': 2})	supercat_unique	house
2377659	2196128	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2377659_2196128_singleton_obj.png	Counter({'counter': 3, 'table': 3, '#occlusion': 1, '#bbox': 1})	singleton_obj	counter
2327278	2850755	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2327278_2850755_supercat_unique.png	Counter({'cake': 6, '#occlusion': 1, 'tray': 1})	supercat_unique	cake
693	1029149	animal	ungulate.n.01	http://object-naming-amore.upf.edu//693_1029149_singleton_obj.png	Counter({'animal': 2, '#other_i am unsure the name of this animal?': 1, 'wildabeast': 1, 'yak': 1, 'caribou': 1, 'cow': 1, 'bull': 1, 'bovine': 1})	singleton_obj	bull
2341523	942188	person	male_child.n.01	http://object-naming-amore.upf.edu//2341523_942188_singleton_obj.png	Counter({'boy': 4, '#bbox': 1, 'child': 1, 'man': 1, 'kid': 1, 'person': 1})	singleton_obj	boy
2392318	1231424	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2392318_1231424_singleton_obj.png	Counter({'counter': 3, '#bbox': 2, 'buffet': 1, 'display case': 1, 'pizza warmer': 1, 'table': 1})	singleton_obj	counter
2320289	2786620	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2320289_2786620_singleton_obj.png	Counter({'wing': 4, 'plane': 2, 'plane tail': 1, 'airplane': 1, 'airplane wing': 1})	singleton_obj	airplane
2353403	846308	structure, construction	bridge.n.01	http://object-naming-amore.upf.edu//2353403_846308_supercat_unique.png	Counter({'bridge': 5, '#bbox': 2, 'train': 2})	supercat_unique	bridge
2347984	2005348	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2347984_2005348_seed_ambiguous.png	Counter({'pizza': 9})	seed_ambiguous	cheese
2378462	1904012	plant, flora, plant life	flower.n.01	http://object-naming-amore.upf.edu//2378462_1904012_singleton_obj.png	Counter({'flowers': 6, 'flower': 2, 'plant': 1})	singleton_obj	flower
2343770	2753665	vehicle	car.n.01	http://object-naming-amore.upf.edu//2343770_2753665_singleton_obj.png	Counter({'car': 8, 'automobile': 1})	singleton_obj	car
3378	3646327	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//3378_3646327_singleton_obj.png	Counter({'bench': 9})	singleton_obj	bench
2383768	530460	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2383768_530460_singleton_obj.png	Counter({'shirt': 5, 'neck': 1, 'chin': 1, 'girl': 1, '#bbox': 1})	singleton_obj	shirt
2414792	151856	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2414792_151856_singleton_obj.png	Counter({'giraffe': 8, 'giraffee': 1})	singleton_obj	giraffe
2373271	733415	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2373271_733415_supercat_unique.png	Counter({'shirt': 4, 'spoon': 2, 'sweater': 1, 'jacket': 1, 'boy': 1})	supercat_unique	shirt
2414271	297672	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2414271_297672_supercat_unique.png	Counter({'sausage': 3, 'sauerkraut': 2, 'sausages': 1, '#bbox': 1, 'dinner': 1, 'food': 1})	supercat_unique	sauerkraut
2371460	2602162	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2371460_2602162_singleton_obj.png	Counter({'sheep': 9})	singleton_obj	sheep
2375131	3694761	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2375131_3694761_seed_ambiguous.png	Counter({'bench': 4, 'shirt': 2, 'child': 1, 'table': 1, 'boy': 1})	seed_ambiguous	bench
2362482	773962	instrumentality, instrumentation	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2362482_773962_singleton_obj.png	Counter({'vase': 8, 'urn': 1})	singleton_obj	pot
2315810	3151205	person	woman.n.01	http://object-naming-amore.upf.edu//2315810_3151205_seed_ambiguous.png	Counter({'woman': 4, 'girl': 3, '#bbox': 1, 'pizza': 1})	seed_ambiguous	lady
2382007	1332195	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2382007_1332195_seed_ambiguous.png	Counter({'chair': 4, 'teddy bear': 2, 'bear': 2, 'stuffed bear': 1})	seed_ambiguous	chair
2395997	448919	vehicle	train.n.01	http://object-naming-amore.upf.edu//2395997_448919_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
2374565	2241622	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2374565_2241622_supercat_unique.png	Counter({'#occlusion': 2, 'scooter': 1, 'shirts': 1, 'moped': 1, '#bbox': 1, 'motoecycle': 1, 'motorcycle': 1, 'shirt': 1})	supercat_unique	moped
2334498	3322016	animal	horse.n.01	http://object-naming-amore.upf.edu//2334498_3322016_singleton_obj.png	Counter({'horse': 9})	singleton_obj	horse
2412568	3804132	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2412568_3804132_singleton_obj.png	Counter({'pizza': 6, 'tray': 1, 'pan': 1, 'pie': 1})	singleton_obj	pizza
2339122	2145506	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2339122_2145506_singleton_obj.png	Counter({'bed': 9})	singleton_obj	bed
2332272	3167200	person	male_child.n.01	http://object-naming-amore.upf.edu//2332272_3167200_seed_ambiguous.png	Counter({'boy': 5, 'person': 1, 'jacket': 1, 'man': 1, 'teenager': 1})	seed_ambiguous	boy
2398752	422207	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2398752_422207_singleton_obj.png	Counter({'bed': 9})	singleton_obj	bed
2387219	514550	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2387219_514550_supercat_unique.png	Counter({'jacket': 6, 'coat': 1, 'man': 1, 'sweater': 1})	supercat_unique	coat
2372588	591138	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2372588_591138_singleton_obj.png	Counter({'house': 4, '#bbox': 2, 'building': 1, '#occlusion': 1, 'hydrant': 1})	singleton_obj	house
2364995	758218	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2364995_758218_supercat_unique.png	Counter({'truck': 4, 'trailer': 2, 'backpack': 1, 'luggage': 1, '#occlusion': 1})	supercat_unique	truck
2351439	3052414	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2351439_3052414_seed_ambiguous.png	Counter({'zebra': 9})	seed_ambiguous	zebra
2319589	1000635	person	man.n.01	http://object-naming-amore.upf.edu//2319589_1000635_singleton_obj.png	Counter({'man': 7, 'person': 1, 'cup': 1})	singleton_obj	man
2408810	254582	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2408810_254582_singleton_obj.png	Counter({'airplane': 7, 'plane': 2})	singleton_obj	airplane
2362231	776012	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2362231_776012_singleton_obj.png	Counter({'cow': 7, 'bull': 1, 'steer': 1})	singleton_obj	cow
2378197	1838510	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png	Counter({'pizza': 4, 'food': 3, 'cake': 1, 'dessert': 1})	supercat_unique	pizza
2409489	240698	person	woman.n.01	http://object-naming-amore.upf.edu//2409489_240698_singleton_obj.png	Counter({'woman': 7, 'person': 2})	singleton_obj	woman
2361070	2698462	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2361070_2698462_supercat_unique.png	Counter({'bed': 8, 'shirt': 1})	supercat_unique	bed
2406952	287694	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2406952_287694_singleton_obj.png	Counter({'crib': 8, 'baby': 1})	singleton_obj	crib
2412721	3803408	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2412721_3803408_singleton_obj.png	Counter({'shirt': 6, 'girl': 1, 'tanktop': 1, 'blouse': 1})	singleton_obj	shirt
2368377	1886755	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2368377_1886755_singleton_obj.png	Counter({'airplane': 6, 'plane': 2, 'underside of airplane': 1})	singleton_obj	aircraft
2381997	700081	person	man.n.01	http://object-naming-amore.upf.edu//2381997_700081_singleton_obj.png	Counter({'skateboarder': 4, 'man': 2, 'boy': 1, 'skater': 1, '#bbox': 1})	singleton_obj	guy
2365737	632287	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2365737_632287_singleton_obj.png	Counter({'building': 4, 'clock': 3, '#bbox': 2})	singleton_obj	house
2319364	1002609	person	man.n.01	http://object-naming-amore.upf.edu//2319364_1002609_singleton_obj.png	Counter({'man': 6, 'racket': 1, 'tennis player': 1, 'person': 1})	singleton_obj	man
2357827	3451362	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2357827_3451362_singleton_obj.png	Counter({'vase': 8, 'urn': 1})	singleton_obj	vase
2348209	1818550	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2348209_1818550_singleton_obj.png	Counter({'motorcycle': 7, 'bike': 2})	singleton_obj	motorcycle
2368114	748071	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2368114_748071_singleton_obj.png	Counter({'jacket': 7, '#occlusion': 1, 'raincoat': 1})	singleton_obj	jacket
2404559	3814915	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png	Counter({'cow': 2, 'animal': 2, 'yak': 1, 'bison': 1, 'mammal': 1, 'oxen': 1, 'bovine': 1})	singleton_obj	bull
2350931	2063815	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2350931_2063815_singleton_obj.png	Counter({'sandwich': 7, 'bread': 1, 'pie': 1})	singleton_obj	sandwich
1592199	1040194	person	male_child.n.01	http://object-naming-amore.upf.edu//1592199_1040194_singleton_obj.png	Counter({'boy': 5, 'skateboarder': 2, 'skateboard': 1, 'person': 1})	singleton_obj	boy
4326	3716544	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//4326_3716544_singleton_obj.png	Counter({'couch': 7, 'sofa': 2})	singleton_obj	furniture
2343001	2543515	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2343001_2543515_seed_ambiguous.png	Counter({'#bbox': 6, 'giraffe': 2, 'dirt path': 1})	seed_ambiguous	carpet
2345974	903496	vehicle	car.n.01	http://object-naming-amore.upf.edu//2345974_903496_singleton_obj.png	Counter({'train': 9})	singleton_obj	car
2324783	2958360	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2324783_2958360_supercat_unique.png	Counter({'dog': 4, 'chair': 3, '#bbox': 1, 'office chair': 1})	supercat_unique	chair
2378087	715236	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2378087_715236_seed_ambiguous.png	Counter({'pizza': 9})	seed_ambiguous	pizza
2361892	778692	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2361892_778692_singleton_obj.png	Counter({'boat': 6, '#occlusion': 2, 'boat railing': 1})	singleton_obj	boat
2413312	176007	person	woman.n.01	http://object-naming-amore.upf.edu//2413312_176007_supercat_unique.png	Counter({'woman': 5, 'person': 2, 'glass': 2})	supercat_unique	woman
2344160	2479056	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2344160_2479056_seed_ambiguous.png	Counter({'giraffe': 9})	seed_ambiguous	giraffe
2329926	3469595	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2329926_3469595_singleton_obj.png	Counter({'cow': 8, 'steer': 1})	singleton_obj	cow
2409463	241223	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2409463_241223_supercat_unique.png	Counter({'bowl': 6, 'food bowl': 1, 'pet dish': 1, 'dish': 1})	supercat_unique	bowl
2383512	1319738	animal	feline.n.01	http://object-naming-amore.upf.edu//2383512_1319738_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2348844	879352	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2348844_879352_singleton_obj.png	Counter({'shirt': 7, 'woman': 1, 'sweater': 1})	singleton_obj	shirt
2388186	674998	person	male_child.n.01	http://object-naming-amore.upf.edu//2388186_674998_singleton_obj.png	Counter({'man': 6, 'soldier': 2, 'human': 1})	singleton_obj	boy
2405266	654786	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2405266_654786_singleton_obj.png	Counter({'shower': 7, 'bathtub': 1, 'wall': 1})	singleton_obj	bath
2396479	664871	animal	feline.n.01	http://object-naming-amore.upf.edu//2396479_664871_singleton_obj.png	Counter({'cat': 5, 'dog': 2, 'animal': 1, '#occlusion': 1})	singleton_obj	cat
2318104	1014052	animal	bird.n.01	http://object-naming-amore.upf.edu//2318104_1014052_singleton_obj.png	Counter({'bird': 9})	singleton_obj	bird
2393979	1215210	article of clothing	dress.n.01	http://object-naming-amore.upf.edu//2393979_1215210_supercat_unique.png	Counter({'dress': 5, 'apron': 2, 'girl': 1, 'woman': 1})	supercat_unique	dress
3984	1070795	person	man.n.01	http://object-naming-amore.upf.edu//3984_1070795_seed_ambiguous.png	Counter({'man': 6, 'boy': 1, 'engine': 1, 'guy': 1})	seed_ambiguous	man
2317421	1020950	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2317421_1020950_supercat_unique.png	Counter({'#occlusion': 2, 'couch': 2, 'bench': 1, 'girl': 1, 'cushion': 1, '#other_chair? pillow?': 1, 'arm': 1})	supercat_unique	chair
