vg_img_id	vg_object_id	cat	synset	url	responses	sample_type	obj_name
2332696	968862	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2332696_968862_supercat_ambiguous.png	Counter({'vest': 6, 'tie': 1, 'cardigan': 1, 'suit': 1})	supercat_ambiguous	jacket
2410242	222591	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2410242_222591_singleton_obj.png	Counter({'motorcycle': 9})	singleton_obj	motorcycle
2328799	3603516	person	woman.n.01	http://object-naming-amore.upf.edu//2328799_3603516_seed_ambiguous.png	Counter({'woman': 6, 'smile': 1, 'lady': 1, 'reader': 1})	seed_ambiguous	lady
2391492	488616	animal	horse.n.01	http://object-naming-amore.upf.edu//2391492_488616_singleton_obj.png	Counter({'horse': 9})	singleton_obj	horse
2392521	1229019	animal	dog.n.01	http://object-naming-amore.upf.edu//2392521_1229019_singleton_obj.png	Counter({'dog': 7, 'pug': 1, 'pug dog': 1})	singleton_obj	dog
2362485	773904	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2362485_773904_supercat_ambiguous.png	Counter({'pizza': 9})	supercat_ambiguous	cheese
2412667	2956620	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2412667_2956620_seed_ambiguous.png	Counter({'boat': 6, '#bbox': 1, 'canopy': 1, 'yacht': 1})	seed_ambiguous	boat
2409845	232132	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2409845_232132_singleton_obj.png	Counter({'desk': 6, 'books': 3})	singleton_obj	desk
2337660	956818	animal	rodent.n.01	http://object-naming-amore.upf.edu//2337660_956818_singleton_obj.png	Counter({'mouse': 9})	singleton_obj	mouse
2363656	2169406	person	man.n.01	http://object-naming-amore.upf.edu//2363656_2169406_seed_ambiguous.png	Counter({'man': 6, '#occlusion': 1, 'feeder': 1, 'guy': 1})	seed_ambiguous	man's
2343465	923356	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2343465_923356_singleton_obj.png	Counter({'plane': 4, 'airplane': 3, 'jet': 2})	singleton_obj	plane
2325594	3380365	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2325594_3380365_singleton_obj.png	"Counter({'bench': 7, 'bridge': 1, ""#other_image won't load"": 1})"	singleton_obj	bench
2372994	2216968	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2372994_2216968_seed_ambiguous.png	Counter({'building': 5, 'house': 4})	seed_ambiguous	cottage
2396863	439845	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2396863_439845_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2354427	1913829	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2354427_1913829_seed_ambiguous.png	Counter({'sandwich': 7, 'sandwhich': 1, 'bread': 1})	seed_ambiguous	sandwich
2392780	1226022	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2392780_1226022_seed_ambiguous.png	Counter({'#bbox': 3, 'carpet': 3, 'floor': 1, 'diningroom': 1, 'table': 1})	seed_ambiguous	carpet
2319036	1005188	article of clothing	dress.n.01	http://object-naming-amore.upf.edu//2319036_1005188_supercat_unique.png	Counter({'shirt': 9})	supercat_unique	dress
2334133	3342568	person	woman.n.01	http://object-naming-amore.upf.edu//2334133_3342568_singleton_obj.png	Counter({'woman': 4, 'person': 2, 'vest': 1, 'lady': 1, 'clothing': 1})	singleton_obj	woman
1592491	1609936	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//1592491_1609936_singleton_obj.png	Counter({'airplane': 4, 'plane': 4, 'jet': 1})	singleton_obj	plane
2372772	2192061	person	male_child.n.01	http://object-naming-amore.upf.edu//2372772_2192061_supercat_ambiguous.png	Counter({'skater': 3, 'skateboarder': 2, 'male': 1, 'boy': 1, 'headphones': 1, 'person': 1})	supercat_ambiguous	boy
2407951	270789	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2407951_270789_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2326137	2855524	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2326137_2855524_supercat_unique.png	Counter({'bowl': 6, 'broccoli': 2, 'greens': 1})	supercat_unique	bowl
2395260	456451	person	woman.n.01	http://object-naming-amore.upf.edu//2395260_456451_singleton_obj.png	Counter({'girl': 4, 'female': 2, 'eater': 1, 'glasses': 1, 'woman': 1})	singleton_obj	girl
2332598	3079521	article of clothing	neckwear.n.01	http://object-naming-amore.upf.edu//2332598_3079521_singleton_obj.png	Counter({'tie': 5, '#bbox': 2, 'scarf': 2})	singleton_obj	tie
2343795	920042	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2343795_920042_supercat_unique.png	Counter({'pizza': 6, 'pizza pie': 1, '#occlusion': 1, 'food': 1})	supercat_unique	pizza
2351102	2406866	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2351102_2406866_seed_ambiguous.png	Counter({'airplane': 4, 'plane': 3, 'jet': 2})	seed_ambiguous	airplane
2330086	3723137	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2330086_3723137_singleton_obj.png	Counter({'sink': 2, '#bbox': 2, 'counter': 2, 'vanity': 2, 'bathroom counter': 1})	singleton_obj	counter
2403521	381050	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2403521_381050_singleton_obj.png	Counter({'giraffe': 9})	singleton_obj	giraffe
2410577	214373	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2410577_214373_supercat_unique.png	Counter({'sandwich': 7, 'sandwitch': 1, 'hoagie': 1})	supercat_unique	bread
2360983	3757652	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2360983_3757652_singleton_obj.png	Counter({'bed': 8, '#bbox': 1})	singleton_obj	bed
2360745	2081531	vehicle	train.n.01	http://object-naming-amore.upf.edu//2360745_2081531_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
2353786	1947316	person	woman.n.01	http://object-naming-amore.upf.edu//2353786_1947316_singleton_obj.png	Counter({'snowboarder': 3, 'skier': 3, 'woman': 2, 'jacket': 1})	singleton_obj	woman
2384322	527386	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2384322_527386_supercat_ambiguous.png	Counter({'dog': 3, '#bbox': 2, 'toy': 2, 'stufffed animal': 1, 'doll': 1})	supercat_ambiguous	reindeer
2327353	3206827	tool	tool.n.01	http://object-naming-amore.upf.edu//2327353_3206827_singleton_obj.png	Counter({'knife': 9})	singleton_obj	knife
2392115	483036	person	woman.n.01	http://object-naming-amore.upf.edu//2392115_483036_singleton_obj.png	Counter({'woman': 3, 'girl': 3, 'female': 1, 'runner': 1, 'shirt': 1})	singleton_obj	girl
2329880	3252355	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2329880_3252355_singleton_obj.png	Counter({'boat': 9})	singleton_obj	boat
2351378	2324409	person	man.n.01	http://object-naming-amore.upf.edu//2351378_2324409_seed_ambiguous.png	Counter({'man': 3, 'santa': 2, 'person': 2, 'male': 1, 'beard': 1})	seed_ambiguous	guy
2386661	3701255	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2386661_3701255_supercat_unique.png	Counter({'shirt': 7, 'bibs': 1, 'clothes': 1})	supercat_unique	shirt
2318246	1012709	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2318246_1012709_singleton_obj.png	Counter({'plane': 6, 'airplane': 2, 'bi-plane': 1})	singleton_obj	plane
2386447	2673600	person	man.n.01	http://object-naming-amore.upf.edu//2386447_2673600_supercat_unique.png	Counter({'man': 6, 'human': 1, 'shirt': 1, 'guy': 1})	supercat_unique	guy
2384692	525027	article of clothing	headdress.n.01	http://object-naming-amore.upf.edu//2384692_525027_singleton_obj.png	Counter({'hood': 3, '#occlusion': 3, '#bbox': 1, 'grate': 1, 'grill': 1})	singleton_obj	hood
2325415	3460019	vehicle	car.n.01	http://object-naming-amore.upf.edu//2325415_3460019_seed_ambiguous.png	Counter({'car': 6, 'automobile': 2, '#bbox': 1})	seed_ambiguous	car
2346332	1731782	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2346332_1731782_seed_ambiguous.png	Counter({'#bbox': 4, '#occlusion': 3, 'child': 1, 'table': 1})	seed_ambiguous	furniture
2022	1645890	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2022_1645890_seed_ambiguous.png	Counter({'bed': 8, 'bed and frame': 1})	seed_ambiguous	bed
2398076	3820587	ware	cutlery.n.02	http://object-naming-amore.upf.edu//2398076_3820587_supercat_unique.png	Counter({'fork': 4, 'utensil': 3, '#bbox': 1, 'spoon': 1})	supercat_unique	fork
2390037	1254618	animal	rodent.n.01	http://object-naming-amore.upf.edu//2390037_1254618_singleton_obj.png	Counter({'squirrel': 6, 'squirel': 1, 'squrriel': 1, 'squirell': 1})	singleton_obj	squirrel
2360911	2956978	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2360911_2956978_singleton_obj.png	Counter({'cushion': 3, '#bbox': 2, 'pillow': 2, 'headrest': 1, '#occlusion': 1})	singleton_obj	couch
2367939	3871479	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2367939_3871479_supercat_unique.png	Counter({'bun': 2, 'hot dog': 2, 'food': 1, 'hotdog': 1, 'pickles': 1, 'roll': 1, 'bread': 1})	supercat_unique	bun
2362627	772636	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2362627_772636_singleton_obj.png	Counter({'sandwich': 7, 'sandwhich': 1, 'sandwitch': 1})	singleton_obj	sandwich
2383179	534549	vehicle	train.n.01	http://object-naming-amore.upf.edu//2383179_534549_singleton_obj.png	Counter({'train': 7, 'tracks': 1, 'trains': 1})	singleton_obj	train
2410754	321491	person	woman.n.01	http://object-naming-amore.upf.edu//2410754_321491_singleton_obj.png	Counter({'woman': 6, 'kite': 1, 'lady': 1, 'flier': 1})	singleton_obj	woman
2346474	2225834	person	man.n.01	http://object-naming-amore.upf.edu//2346474_2225834_seed_ambiguous.png	Counter({'#bbox': 4, 'diningroom': 1, 'group of people': 1, 'friends': 1, 'family': 1, 'dinner party': 1})	seed_ambiguous	man
2407384	280549	structure, construction	shelter.n.01	http://object-naming-amore.upf.edu//2407384_280549_singleton_obj.png	Counter({'tent': 8, '#occlusion': 1})	singleton_obj	tent
2351459	1904911	person	man.n.01	http://object-naming-amore.upf.edu//2351459_1904911_seed_ambiguous.png	"Counter({'jacket': 3, 'person': 2, 'man': 2, ""#other_don't know what you want in this picture"": 1, 'suit': 1})"	seed_ambiguous	man
2410309	220831	article of clothing	dress.n.01	http://object-naming-amore.upf.edu//2410309_220831_supercat_unique.png	Counter({'dress': 5, 'laptop': 2, 'shirt': 1, 'clothes': 1})	supercat_unique	dress
2346351	2280590	animal	dog.n.01	http://object-naming-amore.upf.edu//2346351_2280590_supercat_unique.png	Counter({'dog': 9})	supercat_unique	poodle
2404418	342903	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2404418_342903_singleton_obj.png	Counter({'sheep': 8, 'animal': 1})	singleton_obj	sheep
2362438	2289319	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2362438_2289319_singleton_obj.png	Counter({'#bbox': 2, 'cabinet': 2, 'vanity': 1, 'cabinets': 1, 'sink counter': 1, 'sink': 1, 'counter': 1})	singleton_obj	cabinet
2396312	445737	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2396312_445737_singleton_obj.png	Counter({'truck': 9})	singleton_obj	truck
2375145	583990	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2375145_583990_supercat_unique.png	Counter({'sweatshirt': 4, 'hoodie': 2, 'sweat-shirt': 1, 'shirt': 1, 'jacket': 1})	supercat_unique	jacket
2334158	3167399	animal	horse.n.01	http://object-naming-amore.upf.edu//2334158_3167399_singleton_obj.png	Counter({'horse': 8, 'jacket': 1})	singleton_obj	horse
2412874	299288	person	woman.n.01	http://object-naming-amore.upf.edu//2412874_299288_singleton_obj.png	Counter({'#bbox': 4, 'girl': 2, 'glove': 1, 'shirt': 1, 'player': 1})	singleton_obj	girl
2361243	1724342	animal	feline.n.01	http://object-naming-amore.upf.edu//2361243_1724342_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2344297	2031311	person	man.n.01	http://object-naming-amore.upf.edu//2344297_2031311_supercat_ambiguous.png	Counter({'man': 7, 'hat': 1, 'trainer': 1})	supercat_ambiguous	man
2373384	1794482	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2373384_1794482_singleton_obj.png	Counter({'building': 8, 'house': 1})	singleton_obj	house
2346023	1696151	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2346023_1696151_supercat_unique.png	Counter({'guacamole': 5, 'food': 2, 'dip': 1, 'salad': 1})	supercat_unique	guacamole
2330862	3718403	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2330862_3718403_singleton_obj.png	Counter({'bed': 5, 'cat': 3, '#bbox': 1})	singleton_obj	bed
2410303	220956	vehicle	car.n.01	http://object-naming-amore.upf.edu//2410303_220956_singleton_obj.png	Counter({'car': 5, 'automobile': 2, '#occlusion': 1, '#bbox': 1})	singleton_obj	car
2356365	821161	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2356365_821161_supercat_unique.png	Counter({'table': 6, 'counter': 2, 'countertop': 1})	supercat_unique	counter
2341397	2474435	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2341397_2474435_supercat_ambiguous.png	Counter({'bottle': 7, 'water bottle': 1, 'vase': 1})	supercat_ambiguous	bottle
2342196	936195	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2342196_936195_singleton_obj.png	Counter({'wing': 2, 'airplane wing': 2, 'airplane': 2, 'mountain': 1, 'plane': 1, '#occlusion': 1})	singleton_obj	plane
2404929	1111737	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2404929_1111737_singleton_obj.png	Counter({'cow': 9})	singleton_obj	cow
2389809	1256945	person	man.n.01	http://object-naming-amore.upf.edu//2389809_1256945_singleton_obj.png	Counter({'man': 5, 'person': 2, 'shirt': 1, 'friend': 1})	singleton_obj	man
2338319	3029530	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2338319_3029530_singleton_obj.png	Counter({'boat': 9})	singleton_obj	boat
2348613	3604199	person	child.n.01	http://object-naming-amore.upf.edu//2348613_3604199_supercat_ambiguous.png	Counter({'skater': 3, 'person': 2, 'skaterboarder': 1, 'helmet': 1, 'boy': 1, 'woman': 1})	supercat_ambiguous	kid
713406	3700907	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//713406_3700907_supercat_ambiguous.png	Counter({'jacket': 9})	supercat_ambiguous	jacket
2379517	1356870	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2379517_1356870_singleton_obj.png	Counter({'cake': 9})	singleton_obj	cake
2352107	855993	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2352107_855993_singleton_obj.png	Counter({'giraffe': 9})	singleton_obj	giraffe
2322844	3185707	person	woman.n.01	http://object-naming-amore.upf.edu//2322844_3185707_singleton_obj.png	Counter({'woman': 6, 'hotdog': 1, 'eater': 1, 'girl': 1})	singleton_obj	woman
2407222	283563	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2407222_283563_singleton_obj.png	Counter({'cake': 7, 'train cake': 1, 'cake train': 1})	singleton_obj	cake
2351490	860420	vehicle	train.n.01	http://object-naming-amore.upf.edu//2351490_860420_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
2325693	3170083	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2325693_3170083_singleton_obj.png	Counter({'shirt': 8, 'jacket': 1})	singleton_obj	shirt
2329753	973929	instrumentality, instrumentation	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2329753_973929_supercat_unique.png	Counter({'#occlusion': 2, 'pan': 2, 'pizza': 2, 'baking sheet': 1, 'cookie sheet': 1, 'food tray': 1})	supercat_unique	pan
2408771	255445	person	male_child.n.01	http://object-naming-amore.upf.edu//2408771_255445_singleton_obj.png	Counter({'boy': 4, 'child': 2, 'shirt': 1, 'player': 1, 'kid': 1})	singleton_obj	boy
2350903	864521	animal	feline.n.01	http://object-naming-amore.upf.edu//2350903_864521_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2414471	294885	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2414471_294885_singleton_obj.png	Counter({'couch': 5, 'sofa': 2, 'loveseat': 2})	singleton_obj	couch
2343994	2521254	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2343994_2521254_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2348112	3405074	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2348112_3405074_supercat_unique.png	Counter({'desk': 5, 'keyboard': 2, 'table': 1, 'counter': 1})	supercat_unique	desk
2393852	1216178	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2393852_1216178_singleton_obj.png	Counter({'plane': 5, 'airplane': 4})	singleton_obj	airplane
2341437	2314321	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2341437_2314321_singleton_obj.png	Counter({'cow': 9})	singleton_obj	cow
2361685	2309803	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2361685_2309803_singleton_obj.png	Counter({'couch': 5, 'sofa': 3, 'loveseat': 1})	singleton_obj	couch
2363341	3746326	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2363341_3746326_singleton_obj.png	Counter({'#bbox': 4, 'table': 3, 'pizza': 1, 'pizzas': 1})	singleton_obj	table
2325808	984839	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2325808_984839_singleton_obj.png	Counter({'cow': 9})	singleton_obj	cow
2404028	378932	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2404028_378932_singleton_obj.png	Counter({'jacket': 7, 'suit jacket': 1, 'suit': 1})	singleton_obj	jacket
2358805	3542174	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2358805_3542174_supercat_unique.png	Counter({'chair': 7, 'cape': 1, 'bench': 1})	supercat_unique	chair
2348574	881264	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2348574_881264_supercat_unique.png	Counter({'bread': 4, 'sandwich': 3, 'toast': 1, 'top slice of sandwich': 1})	supercat_unique	bread
2360591	787164	person	male_child.n.01	http://object-naming-amore.upf.edu//2360591_787164_singleton_obj.png	Counter({'player': 3, 'soccer player': 2, 'boy': 2, 'uniform': 1, 'man': 1})	singleton_obj	boy
2417250	3398249	structure, construction	bridge.n.01	http://object-naming-amore.upf.edu//2417250_3398249_singleton_obj.png	Counter({'#bbox': 3, 'bridge': 2, 'underpass': 1, 'overpass': 1, 'overhang': 1, 'gas station': 1})	singleton_obj	bridge
2321457	2773512	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2321457_2773512_singleton_obj.png	Counter({'curtain': 4, 'shower curtain': 3, 'shower-curtain': 1, 'shower curtain and rod': 1})	singleton_obj	curtain
2370859	601271	animal	feline.n.01	http://object-naming-amore.upf.edu//2370859_601271_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2331099	3059519	person	male_child.n.01	http://object-naming-amore.upf.edu//2331099_3059519_seed_ambiguous.png	Counter({'#bbox': 2, 'friends': 2, 'people': 1, 'person': 1, 'boy': 1, 'man': 1, 'brothers': 1})	seed_ambiguous	boy
2407332	281503	article of clothing	headdress.n.01	http://object-naming-amore.upf.edu//2407332_281503_supercat_unique.png	Counter({'hat': 9})	supercat_unique	hat
2354305	1733759	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2354305_1733759_singleton_obj.png	Counter({'dog': 2, 'chair': 2, 'bed frame': 1, '#occlusion': 1, '#bbox': 1, 'post': 1, 'bunk bed': 1})	singleton_obj	chair
2409209	3808138	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2409209_3808138_seed_ambiguous.png	Counter({'donut': 7, 'doughnut': 1, 'bagel': 1})	seed_ambiguous	donut
2394395	464448	person	man.n.01	http://object-naming-amore.upf.edu//2394395_464448_supercat_ambiguous.png	Counter({'man': 4, 'male': 1, 'hotdog': 1, 'person': 1, 'guy': 1, '#bbox': 1})	supercat_ambiguous	guy
2385974	684689	structure, construction	outbuilding.n.01	http://object-naming-amore.upf.edu//2385974_684689_singleton_obj.png	Counter({'building': 9})	singleton_obj	garage
2374812	2049706	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2374812_2049706_singleton_obj.png	Counter({'motorcycle': 9})	singleton_obj	motorcycle
2349889	871566	animal	horse.n.01	http://object-naming-amore.upf.edu//2349889_871566_singleton_obj.png	Counter({'horse': 9})	singleton_obj	horse
2333947	2757280	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2333947_2757280_supercat_unique.png	Counter({'sandwich': 4, 'bread': 3, 'sandwich bun top': 1, 'toast': 1})	supercat_unique	bread
2357900	1666960	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2357900_1666960_supercat_unique.png	Counter({'table': 9})	supercat_unique	desk
2392573	479001	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2392573_479001_supercat_unique.png	Counter({'cat': 7, 'cats': 1, '#bbox': 1})	supercat_unique	coat
2348860	879241	animal	bird.n.01	http://object-naming-amore.upf.edu//2348860_879241_singleton_obj.png	Counter({'bird': 4, 'parrot': 4, 'birds': 1})	singleton_obj	bird
2384695	1306243	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2384695_1306243_singleton_obj.png	Counter({'bus': 7, 'food truck': 1, 'truck': 1})	singleton_obj	truck
2402872	3816226	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2402872_3816226_seed_ambiguous.png	Counter({'plane': 5, 'airplane': 4})	seed_ambiguous	airplane
2376871	3839313	person	woman.n.01	http://object-naming-amore.upf.edu//2376871_3839313_supercat_unique.png	Counter({'woman': 7, 'shirt': 1, 'organizer': 1})	supercat_unique	woman
2343655	921276	person	man.n.01	http://object-naming-amore.upf.edu//2343655_921276_supercat_ambiguous.png	Counter({'man': 6, 'face': 1, 'husband': 1, 'guy': 1})	supercat_ambiguous	man
2377325	566317	animal	feline.n.01	http://object-naming-amore.upf.edu//2377325_566317_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2345454	2688064	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2345454_2688064_singleton_obj.png	Counter({'statue': 3, 'sculpture': 1, 'statue vase': 1, 'scupture': 1, 'urn': 1, 'decoration': 1, 'pot': 1})	singleton_obj	vase
2326800	2872694	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2326800_2872694_singleton_obj.png	Counter({'boat': 8, 'pontoon boat': 1})	singleton_obj	boat
2363884	3742987	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2363884_3742987_singleton_obj.png	Counter({'soup': 6, 'food': 2, 'salad': 1})	singleton_obj	broth
2317486	3634791	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2317486_3634791_singleton_obj.png	Counter({'#bbox': 8, 'knife': 1})	singleton_obj	table
